#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1041401714         0.1041398971         3.4616876863         5.2246544904        -2.9705320174        18.5583500000        17.3056450000        15.6974920000        14.0555160000        12.1002580000        10.1492200000         9.4585590000         9.2303990000        13.6961560000        15.9120370000        15.9549160000        12.3656920000        13.7149040000        15.9372710000        12.3633350000
        0.1074518452         0.1074515589         3.4640159459         5.2167724774        -2.9416738441        18.3885250000        17.1471750000        15.5516220000        13.9383100000        12.0036160000        10.0826000000         9.3957350000         9.1685930000        13.5946720000        15.7666730000        15.8095450000        12.2719860000        13.6134970000        15.7917860000        12.2694360000
        0.1115576668         0.1115573652         3.4668987815         5.2069852768        -2.9058953330        18.1800120000        16.9524140000        15.3718370000        13.7934480000        11.8847510000        10.0001000000         9.3176470000         9.0917710000        13.4692790000        15.5875030000        15.6303430000        12.1563560000        13.4881940000        15.6124570000        12.1535980000
        0.1160504445         0.1160501254         3.4700535036         5.1962740377        -2.8667424483        17.9544450000        16.7415010000        15.1765950000        13.6355310000        11.7559940000         9.9101370000         9.2321110000         9.0075830000        13.3327050000        15.3928580000        15.4356730000        12.0306660000        13.3517100000        15.4176250000        12.0277150000
        0.1203411813         0.1203408447         3.4730666834         5.1860453768        -2.8293498645        17.7418790000        16.5425150000        14.9919930000        13.4854410000        11.6344730000         9.8246750000         9.1505020000         8.9271760000        13.2030660000        15.2087480000        15.2514810000        11.9116460000        13.2221520000        15.2332810000        11.9085440000
        0.1245327050         0.1245323505         3.4760105188         5.1760540400        -2.7928213938        17.5372980000        16.3507560000        14.8134520000        13.3396290000        11.5172660000         9.7417440000         9.0710120000         8.8487270000        13.0773170000        15.0309290000        15.0736580000        11.7965090000        13.0964790000        15.0552540000        11.7932900000
        0.1291274999         0.1291271251         3.4791642746         5.1652703184        -2.7534014189        17.3211350000        16.1478310000        14.6234970000        13.1835480000        11.3927970000         9.6534530000         8.9855160000         8.7641560000        12.9429290000        14.8417930000        14.8845350000        11.6737960000        12.9621670000        14.8658700000        11.6704910000
        0.1429484816         0.1429480404         3.4883557009         5.1335102709        -2.6373304830        16.7093140000        15.5696130000        14.0757600000        12.7278130000        11.0364690000         9.3962100000         8.7341940000         8.5146780000        12.5522020000        14.2961740000        14.3390440000        11.3189290000        12.5716000000        14.3194020000        11.3156620000
        0.1492600936         0.1492596222         3.4915875831         5.1216323903        -2.5931985895        16.4923820000        15.3641590000        13.8783420000        12.5603730000        10.9053470000         9.2976920000         8.6374450000         8.4183810000        12.4075790000        14.0994120000        14.1423480000        11.1872880000        12.4270190000        14.1223130000        11.1841140000
        0.1581312702         0.1581307580         3.4950137644         5.1079832150        -2.5413830854        16.2527310000        15.1361520000        13.6586890000        12.3712140000        10.7547310000         9.1804830000         8.5220780000         8.3034440000        12.2421840000        13.8804240000        13.9234330000        11.0357010000        12.2616620000        13.9029680000        11.0326560000
        0.1676521112         0.1676515531         3.4986765450         5.0933847428        -2.4859589029        16.0008160000        14.8955970000        13.4268320000        12.1703420000        10.5943970000         9.0546300000         8.3980290000         8.1799660000        12.0658610000        13.6492240000        13.6923170000        10.8740120000        12.0853760000        13.6713940000        10.8711240000
        0.1823354591         0.1823348337         3.5027268094         5.0753236915        -2.4153523605        15.7023260000        14.6095870000        13.1508890000        11.9270000000        10.3944530000         8.8914680000         8.2369490000         8.0192350000        11.8482920000        13.3740030000        13.4171790000        10.6723360000        11.8678480000        13.3957650000        10.6696350000
        0.1932343657         0.1932336893         3.5056488584         5.0628896092        -2.3655468186        15.4936860000        14.4089930000        12.9577690000        11.7561320000        10.2532920000         8.7760310000         8.1227610000         7.9059370000        11.6947940000        13.1813770000        13.2246100000        10.5299250000        11.7143820000        13.2028660000        10.5273530000
        0.2038866532         0.2038859247         3.5085021386         5.0507269830        -2.3168832393        15.2934480000        14.2160220000        12.7722130000        11.5909850000        10.1160140000         8.6628590000         8.0106230000         7.7943740000        11.5456340000        12.9962660000        13.0395530000        10.3913150000        11.5652530000        13.0175000000        10.3888760000
        0.2119564302         0.2119556624         3.5105460529         5.0428923101        -2.2837171806        15.1574530000        14.0844290000        12.6457000000        11.4781050000        10.0224500000         8.5858390000         7.9341740000         7.7183820000        11.4436410000        12.8700240000        12.9133490000        10.2967020000        11.4632810000        12.8910830000        10.2943650000
        0.2180310075         0.2180302102         3.5120142677         5.0378492811        -2.2610423689        15.0643370000        13.9940130000        12.5587870000        11.4004920000         9.9583870000         8.5333080000         7.8819620000         7.6665420000        11.3735700000        12.7832780000        12.8266330000        10.2318420000        11.3932250000        12.8042170000        10.2295810000
        0.2239449460         0.2239441191         3.5134433890         5.0329156140        -2.2389451795        14.9745680000        13.9067180000        12.4748840000        11.3253140000         9.8961850000         8.4820590000         7.8309800000         7.6159320000        11.3055330000        12.6995260000        12.7429080000        10.1688190000        11.3252010000        12.7203500000        10.1666360000
        0.2300887190         0.2300878605         3.5149327585         5.0277693400        -2.2159663302        14.8821320000        13.8166850000        12.3883550000        11.2475430000         9.8317140000         8.4287280000         7.7778820000         7.5632270000        11.2350010000        12.6131410000        12.6565540000        10.1034520000        11.2546820000        12.6338490000        10.1013510000
        0.2369859830         0.2369850753         3.5165677430         5.0215878955        -2.1902582923        14.7802350000        13.7173940000        12.2929500000        11.1614280000         9.7599930000         8.3689370000         7.7183110000         7.5040930000        11.1566200000        12.5178870000        12.5613310000        10.0306890000        11.1763140000        12.5384650000        10.0286840000
        0.2440820393         0.2440810765         3.5182649057         5.0153045940        -2.1640667676        14.6770460000        13.6166040000        12.1961110000        11.0738290000         9.6870600000         8.3080640000         7.6576020000         7.4438500000        11.0768020000        12.4211880000        12.4646650000         9.9566270000        11.0965100000        12.4416370000         9.9547230000
        0.2513500635         0.2513490554         3.5200233264         5.0096992640        -2.1386006996        14.5761990000        13.5176620000        12.1010570000        10.9878640000         9.6159650000         8.2491290000         7.5987370000         7.3854890000        10.9986320000        12.3262460000        12.3697610000         9.8843190000        11.0183540000        12.3465660000         9.8825240000
        0.2585222170         0.2585211627         3.5217582508         5.0042497620        -2.1136510457        14.4783880000        13.4214570000        12.0086150000        10.9040180000         9.5465390000         8.1913990000         7.5410140000         7.3282770000        10.9222490000        12.2338990000        12.2774510000         9.8136480000        10.9419830000        12.2540950000         9.8119640000
        0.2662041112         0.2662030076         3.5236058880         4.9988543851        -2.0881267070        14.3787480000        13.3229890000        11.9140150000        10.8180850000         9.4755540000         8.1324860000         7.4819780000         7.2698180000        10.8439480000        12.1393660000        12.1829570000         9.7413040000        10.8636960000        12.1594390000         9.7397380000
        0.2747147542         0.2747135960         3.5256433558         4.9932624518        -2.0609072682        14.2742360000        13.2188660000        11.8140210000        10.7269240000         9.4000910000         8.0697370000         7.4187970000         7.2073520000        10.7606830000        12.0393830000        12.0830140000         9.6643480000        10.7804450000        12.0593340000         9.6629110000
        0.2829749009         0.2829736860         3.5276223717         4.9875905419        -2.0342383548        14.1731840000        13.1179760000        11.7170600000        10.6382490000         9.3265080000         8.0082270000         7.3567960000         7.1460520000        10.6794930000        11.9424290000        11.9861010000         9.5892440000        10.6992690000        11.9622630000         9.5879380000
        0.2909795550         0.2909782846         3.5295589876         4.9821459098        -2.0084705133        14.0760820000        13.0207690000        11.6235630000        10.5526240000         9.2555580000         7.9488890000         7.2969180000         7.0868670000        10.6010590000        11.8489360000        11.8926530000         9.5167420000        10.6208490000        11.8686580000         9.5155670000
        0.2975677041         0.2975664286         3.5311543176         4.9783504409        -1.9881546390        13.9990810000        12.9434090000        11.5490820000        10.4844780000         9.1995110000         7.9023230000         7.2498890000         7.0404120000        10.5387900000        11.7744560000        11.8182110000         9.4593640000        10.5585900000        11.7940870000         9.4583010000
        0.3036558032         0.3036544825         3.5326598827         4.9741748627        -1.9685700106        13.9257760000        12.8696990000        11.4780740000        10.4193490000         9.1457380000         7.8573680000         7.2044460000         6.9955170000        10.4791230000        11.7034510000        11.7472450000         9.4042980000        10.4989340000        11.7229970000         9.4033410000
        0.3071347717         0.3071334201         3.5335534511         4.9718732609        -1.9575527666        13.8840030000        12.8275890000        11.4375030000        10.3822300000         9.1153760000         7.8322210000         7.1790020000         6.9704000000        10.4452380000        11.6628820000        11.7066990000         9.3731500000        10.4650550000        11.6823770000         9.3722570000
        0.3102168871         0.3102155059         3.5343795514         4.9699343752        -1.9479365647        13.8469500000        12.7901500000        11.4014330000        10.3493320000         9.0887490000         7.8104110000         7.1569160000         6.9486160000        10.4153310000        11.6268140000        11.6706540000         9.3457810000        10.4351540000        11.6462630000         9.3449480000
        0.3118098586         0.3118085309         3.5346995604         4.9695177129        -1.9439254571        13.8319300000        12.7749460000        11.3867280000        10.3358480000         9.0777090000         7.8012500000         7.1476610000         6.9394780000        10.4030140000        11.6121090000        11.6559590000         9.3344520000        10.4228390000        11.6315390000         9.3336420000
        0.3126253373         0.3126239989         3.5349047530         4.9689570559        -1.9414196351        13.8224530000        12.7653750000        11.3775010000        10.3274030000         9.0708140000         7.7955400000         7.1418780000         6.9337710000        10.3953050000        11.6028830000        11.6467390000         9.3273700000        10.4151310000        11.6223010000         9.3265750000
        0.3135089867         0.3135076375         3.5351266105         4.9683673180        -1.9387240768        13.8122440000        12.7550610000        11.3675540000        10.3183020000         9.0633940000         7.7894030000         7.1356620000         6.9276370000        10.3870000000        11.5929370000        11.6367990000         9.3197470000        10.4068290000        11.6123430000         9.3189690000
        0.3143606289         0.3143592692         3.5353866626         4.9678597467        -1.9360453185        13.8015160000        12.7441740000        11.3570700000        10.3088080000         9.0558870000         7.7834150000         7.1295870000         6.9216580000        10.3784510000        11.5824550000        11.6263240000         9.3120000000        10.3982810000        11.6018450000         9.3112420000
        0.3151908946         0.3151895274         3.5355788476         4.9673401591        -1.9336122023        13.7924370000        12.7350010000        11.3482130000        10.3006830000         9.0492180000         7.7778550000         7.1239570000         6.9160990000        10.3710160000        11.5735990000        11.6174740000         9.3051540000        10.3908460000        11.5929790000         9.3044100000
        0.3160771582         0.3160757835         3.5359060630         4.9669199710        -1.9307463350        13.7802450000        12.7225640000        11.3362500000        10.2899650000         9.0410270000         7.7715910000         7.1175930000         6.9098540000        10.3614980000        11.5616360000        11.6055210000         9.2966570000        10.3813320000        11.5809970000         9.2959370000
