#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1928614882         0.1928598217         3.5057003254         5.0585860801        -2.3617582735        15.4792020000        14.3965600000        12.9463310000        11.7455380000        10.2435680000         8.7667700000         8.1137820000         7.8969340000        11.6846410000        13.1700290000        13.2132510000        10.5200960000        11.7042260000        13.1914920000        10.5175340000
        0.2028248853         0.2028230723         3.5084116570         5.0454941861        -2.3137161824        15.2832430000        14.2081390000        12.7652390000        11.5839950000        10.1086160000         8.6547280000         8.0028010000         7.7864270000        11.5383300000        12.9893880000        13.0326560000        10.3838530000        11.5579450000        13.0106010000        10.3814200000
        0.2089193344         0.2089174360         3.5099403712         5.0390177400        -2.2887653531        15.1805100000        14.1089610000        12.6699660000        11.4990590000        10.0382160000         8.5967710000         7.9453060000         7.7292940000        11.4615990000        12.8943310000        12.9376270000        10.3126710000        11.4812300000        12.9154110000        10.3103140000
        0.2151488076         0.2151468179         3.5115027694         5.0322994408        -2.2631722301        15.0764060000        14.0083220000        12.5733030000        11.4125540000         9.9662960000         8.5372300000         7.8861850000         7.6705520000        11.3832290000        12.7978730000        12.8411970000        10.2399020000        11.4028750000        12.8188190000        10.2376260000
        0.2207067235         0.2207046713         3.5128517736         5.0270556379        -2.2421758077        14.9906770000        13.9251710000        12.4934490000        11.3410870000         9.9071640000         8.4885210000         7.8377590000         7.6224690000        11.3185730000        12.7181740000        12.7615230000        10.1800060000        11.3382310000        12.7390100000        10.1778020000
        0.2262420923         0.2262399545         3.5142153425         5.0212431958        -2.2201805051        14.9025850000        13.8397350000        12.4114130000        11.2672840000         9.8456630000         8.4373110000         7.7868210000         7.5718790000        11.2514850000        12.6362920000        12.6796650000        10.1176880000        11.2711540000        12.6570140000        10.1155610000
        0.2317952991         0.2317930718         3.5155839355         5.0153318382        -2.1980316161        14.8148240000        13.7544960000        12.3295670000        11.1934200000         9.7839520000         8.3856950000         7.7354350000         7.5208500000        11.1841830000        12.5545880000        12.5979860000        10.0551220000        11.2038650000        12.5751990000        10.0530740000
        0.2374841032         0.2374817826         3.5169842951         5.0092584555        -2.1753788323        14.7259600000        13.6680350000        12.2465400000        11.1182740000         9.7210380000         8.3328700000         7.6827990000         7.4685890000        11.1155720000        12.4716950000        12.5151180000         9.9913000000        11.1352640000        12.4921940000         9.9893340000
        0.2430074851         0.2430050674         3.5183470345         5.0032164422        -2.1531805047        14.6398830000        13.5841600000        12.1659860000        11.0451340000         9.6596210000         8.2810540000         7.6311270000         7.4172880000        11.0486280000        12.3912620000        12.4347100000         9.9289660000        11.0683310000        12.4116540000         9.9270830000
        0.2482630855         0.2482605715         3.5196446280         4.9973802144        -2.1319675550        14.5595100000        13.5054120000        12.0903850000        10.9761320000         9.6012470000         8.2314320000         7.5814780000         7.3680390000        10.9851790000        12.3157330000        12.3591990000         9.8697310000        11.0048900000        12.3360320000         9.8679270000
        0.2546883650         0.2546857388         3.5212068498         4.9912710150        -2.1085910798        14.4708180000        13.4177760000        12.0063340000        10.8994360000         9.5367120000         8.1770060000         7.5267810000         7.3138890000        10.9147700000        12.2317050000        12.2751940000         9.8041870000        10.9344930000        12.2519070000         9.8024730000
        0.2613713183         0.2613685755         3.5228202499         4.9853798278        -2.0854925182        14.3828260000        13.3305740000        11.9226890000        10.8231370000         9.4728680000         8.1234180000         7.4728570000         7.2605310000        10.8448420000        12.1480790000        12.1915950000         9.7392540000        10.8645760000        12.1681840000         9.7376370000
        0.2678342964         0.2678314358         3.5243803544         4.9796655791        -2.0631740807        14.2985780000        13.2469100000        11.8423950000        10.7497250000         9.4113760000         8.0716470000         7.4207050000         7.2089320000        10.7774560000        12.0678000000        12.1113410000         9.6766650000        10.7972010000        12.0878110000         9.6751440000
        0.2742210507         0.2742180698         3.5259202020         4.9740774528        -2.0413124267        14.2165810000        13.1653020000        11.7640270000        10.6779580000         9.3512770000         8.0209750000         7.3696090000         7.1583850000        10.7115260000        11.9894430000        12.0330140000         9.6154430000        10.7312810000        12.0093630000         9.6140200000
        0.2826533381         0.2826496231         3.5281815142         4.9661996814        -2.0114209158        14.1029360000        13.0518780000        11.6551850000        10.5785050000         9.2688360000         7.9521270000         7.3000600000         7.0896490000        10.6204800000        11.8806130000        11.9242310000         9.5312800000        10.6402510000        11.9004020000         9.5300040000
        0.2891757002         0.2891718533         3.5297542155         4.9605481540        -1.9891496908        14.0209430000        12.9698290000        11.5762240000        10.5058950000         9.2079860000         7.9005650000         7.2479470000         7.0381070000        10.5536140000        11.8016620000        11.8453130000         9.4691800000        10.5733950000        11.8213610000         9.4680100000
        0.2953909778         0.2953869999         3.5312517599         4.9551333506        -1.9679021185        13.9432950000        12.8919680000        11.5012190000        10.4368210000         9.1500750000         7.8513920000         7.1982060000         6.9889150000        10.4899440000        11.7266650000        11.7703500000         9.4100420000        10.5097350000        11.7462780000         9.4089740000
        0.3012699329         0.3012657684         3.5327144794         4.9500343123        -1.9477933071        13.8695510000        12.8178290000        11.4297530000        10.3710600000         9.0952220000         7.8050070000         7.1512360000         6.9424840000        10.4294240000        11.6552090000        11.6989310000         9.3539520000        10.4492250000        11.6747390000         9.3529860000
        0.3063188020         0.3063145261         3.5340419068         4.9463097950        -1.9314823171        13.8079430000        12.7555710000        11.3697160000        10.3161430000         9.0503080000         7.7678040000         7.1135050000         6.9052430000        10.3792940000        11.5951780000        11.6389360000         9.3078770000        10.3991060000        11.6146330000         9.3070060000
        0.3105077946         0.3105034219         3.5351221610         4.9431533041        -1.9179618747        13.7573910000        12.7044280000        11.3203430000        10.2709000000         9.0132030000         7.7369290000         7.0821800000         6.8743210000        10.3379250000        11.5458130000        11.5896020000         9.2698060000        10.3577440000        11.5652070000         9.2690130000
        0.3118525742         0.3118481494         3.5354717055         4.9422276213        -1.9137327853        13.7414470000        12.6882630000        11.3047280000        10.2566160000         9.0015650000         7.7273100000         7.0724150000         6.8646860000        10.3248970000        11.5301990000        11.5739990000         9.2578500000        10.3447190000        11.5495750000         9.2570830000
