#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1043142025         0.1043139005         3.4618286445         5.2241916242        -2.9688925252        18.5483170000        17.2962970000        15.6889150000        14.0486840000        12.0946590000        10.1454560000         9.4550280000         9.2269290000        13.6902750000        15.9034920000        15.9463850000        12.3602800000        13.7090280000        15.9287200000        12.3579100000
        0.1083057840         0.1083054652         3.4646337780         5.2146804809        -2.9341032174        18.3439080000        17.1055300000        15.5132450000        13.9074710000        11.9782960000        10.0651460000         9.3792550000         9.1523860000        13.5680030000        15.7284280000        15.7712920000        12.2473960000        13.5868470000        15.7535080000        12.2447990000
        0.1439802280         0.1439797248         3.4890717695         5.1310820234        -2.6285004704        16.6635060000        15.5262820000        14.0342450000        12.6930260000        11.0096880000         9.3767500000         8.7151220000         8.4957130000        12.5224850000        14.2548050000        14.2976880000        11.2920750000        12.5418930000        14.2779610000        11.2888270000
        0.1515527038         0.1515521592         3.4924982869         5.1180499565        -2.5796648138        16.4289300000        15.3039690000        13.8203090000        12.5105840000        10.8658270000         9.2671670000         8.6074160000         8.3884680000        12.3641640000        14.0415590000        14.0845150000        11.1475460000        12.3836150000        14.0643650000        11.1444030000
        0.1604027810         0.1604021875         3.4960491645         5.1040438933        -2.5267280352        16.1837770000        15.0704020000        13.5953810000        12.3168080000        10.7118640000         9.1474880000         8.4896060000         8.2711070000        12.1948140000        13.8173020000        13.8603340000        10.9924810000        12.2143020000        13.8397410000        10.9894790000
        0.1709120214         0.1709113699         3.4996117449         5.0892029289        -2.4699198142        15.9320600000        14.8298270000        13.3633710000        12.1145860000        10.5488440000         9.0176940000         8.3616850000         8.1435540000        12.0162090000        13.5859330000        13.6290450000        10.8280700000        12.0357320000        13.6080060000        10.8252250000
        0.1840309942         0.1840302719         3.5032138831         5.0731678110        -2.4072266514        15.6677210000        14.5764010000        13.1189380000        11.8988370000        10.3713510000         8.8727010000         8.2184070000         8.0008400000        11.8231040000        13.3421370000        13.3853230000        10.6490210000        11.8426650000        13.3638520000        10.6463430000
        0.1952078557         0.1952070714         3.5062140031         5.0602671353        -2.3558979217        15.4534940000        14.3703930000        12.9206900000        11.7232360000        10.2260090000         8.7536180000         8.1005810000         7.8839300000        11.6651420000        13.1443930000        13.1876370000        10.5023890000        11.6847370000        13.1658300000        10.4998430000
        0.2062445194         0.2062436705         3.5091757730         5.0474997193        -2.3051972961        15.2459810000        14.1703310000        12.7283310000        11.5517440000        10.0832430000         8.6356070000         7.9836070000         7.7674740000        11.5100500000        12.9524880000        12.9957860000        10.3581960000        11.5296750000        12.9736600000        10.3557910000
        0.2125158657         0.2125149818         3.5107108018         5.0419813425        -2.2810646632        15.1464040000        14.0738420000        12.6355740000        11.4690760000        10.0149810000         8.5796790000         7.9280710000         7.7123170000        11.4354800000        12.8599240000        12.9032520000        10.2891400000        11.4551210000        12.8809680000        10.2868110000
        0.2184706499         0.2184697319         3.5121501553         5.0369396688        -2.2587393145        15.0549090000        13.9850160000        12.5501990000        11.3927910000         9.9519620000         8.5279350000         7.8766390000         7.6612500000        11.3665690000        12.7747120000        12.8180690000        10.2253320000        11.3862240000        12.7956390000        10.2230790000
        0.2247528993         0.2247519442         3.5136703555         5.0315798774        -2.2351371183        14.9592300000        13.8919890000        12.4607940000        11.3126340000         9.8855830000         8.4731720000         7.8221600000         7.6071640000        11.2939830000        12.6854690000        12.7288550000        10.1580750000        11.3136530000        12.7062730000        10.1559040000
        0.2316070282         0.2316060179         3.5153249376         5.0255055238        -2.2096322572        14.8566050000        13.7920970000        12.3648360000        11.2263620000         9.8140680000         8.4139780000         7.7632250000         7.5486650000        11.2157190000        12.5896720000        12.6330910000        10.0855470000        11.2354030000        12.6103460000        10.0834700000
        0.2373280292         0.2373269804         3.5167184164         5.0205881755        -2.1880750222        14.7710570000        13.7086220000        12.2846160000        11.1539690000         9.7538670000         8.3638890000         7.7133030000         7.4991220000        11.1498670000        12.5095730000        12.5530200000        10.0244590000        11.1695620000        12.5301390000        10.0224630000
        0.2434203806         0.2434192891         3.5182019802         5.0152858218        -2.1651411495        14.6809100000        13.6205190000        12.1999460000        11.0773430000         9.6900290000         8.3105730000         7.6601210000         7.4463510000        11.0800250000        12.4250220000        12.4684980000         9.9596350000        11.0997310000        12.4454750000         9.9577280000
        0.2502968020         0.2502956642         3.5198614127         5.0099254349        -2.1410216202        14.5854000000        13.5268550000        12.1099740000        10.9959750000         9.6227040000         8.2547390000         7.6043590000         7.3910640000        11.0060230000        12.3351570000        12.3786680000         9.8911700000        11.0257430000        12.3554890000         9.8893650000
        0.2583473413         0.2583461129         3.5218049740         5.0032272524        -2.1127391238        14.4746130000        13.4180490000        12.0054590000        10.9011550000         9.5440870000         8.1892400000         7.5388880000         7.3261580000        10.9195860000        12.2307600000        12.2743090000         9.8111520000        10.9393210000        12.2509490000         9.8094710000
        0.2662144024         0.2662131135         3.5236975607         4.9974541243        -2.0864184782        14.3725420000        13.3170800000        11.9084920000        10.8129580000         9.4710140000         8.1284210000         7.4778780000         7.2657580000        10.8391010000        12.1338480000        12.1774360000         9.7367050000        10.8588500000        12.1539130000         9.7351450000
        0.2743257909         0.2743244397         3.5256398552         4.9917438787        -2.0600936971        14.2719440000        13.2169130000        11.8123130000        10.7251890000         9.3981660000         8.0676530000         7.4166840000         7.2052480000        10.7588310000        12.0376800000        12.0813060000         9.6624350000        10.7785920000        12.0576310000         9.6609970000
        0.2823714419         0.2823700244         3.5275691865         4.9859759742        -2.0338672157        14.1728250000        13.1179970000        11.7172630000        10.6382180000         9.3258750000         8.0071120000         7.3556540000         7.1449030000        10.6791400000        11.9426360000        11.9863010000         9.5886670000        10.6989150000        11.9624730000         9.5873570000
        0.2899804726         0.2899789941         3.5293946685         4.9804450913        -2.0090288348        14.0798380000        13.0249880000        11.6278100000        10.5561920000         9.2576420000         7.9497960000         7.2978150000         7.0877200000        10.6038720000        11.8531890000        11.8968940000         9.5189780000        10.6236590000        11.8729200000         9.5177910000
        0.2963348350         0.2963332992         3.5309743926         4.9758785868        -1.9883545364        14.0020640000        12.9469770000        11.5527500000        10.4874180000         9.2007830000         7.9022780000         7.2498080000         7.0402840000        10.5408820000        11.7781320000        11.8218750000         9.4608120000        10.5606790000        11.7977720000         9.4597340000
        0.3026938555         0.3026922599         3.5325519335         4.9712550771        -1.9676415254        13.9247320000        12.8692570000        11.4778940000        10.4187310000         9.1439670000         7.8546870000         7.2016900000         6.9927410000        10.4779070000        11.7032810000        11.7470630000         9.4026490000        10.4977160000        11.7228320000         9.4016820000
        0.3067329413         0.3067313601         3.5334956959         4.9687838016        -1.9552535596        13.8787330000        12.8229180000        11.4331920000        10.3776740000         9.1100260000         7.8262430000         7.1729260000         6.9643230000        10.4402570000        11.6585830000        11.7023890000         9.3678820000        10.4600730000        11.6780800000         9.3669830000
        0.3097483782         0.3097467648         3.5343015958         4.9667666690        -1.9457333273        13.8422360000        12.7860560000        11.3976770000        10.3452530000         9.0837090000         7.8046150000         7.1510190000         6.9427120000        10.4107480000        11.6230700000        11.6668990000         9.3408440000        10.4305690000        11.6425210000         9.3400040000
        0.3118475874         0.3118459453         3.5348576846         4.9653417710        -1.9391197784        13.8169930000        12.7605470000        11.3730910000        10.3227920000         9.0654550000         7.7895860000         7.1357910000         6.9276910000        10.3902870000        11.5984860000        11.6423290000         9.3220880000        10.4101120000        11.6179050000         9.3212880000
        0.3127371861         0.3127356281         3.5349625678         4.9653193329        -1.9373520486        13.8109590000        12.7544340000        11.3671260000        10.3172260000         9.0607000000         7.7854520000         7.1316310000         6.9235680000        10.3851090000        11.5925210000        11.6363680000         9.3172360000        10.4049350000        11.6119350000         9.3164440000
        0.3135923319         0.3135907610         3.5351770899         4.9647184036        -1.9347139442        13.8010170000        12.7443900000        11.3574390000        10.3083560000         9.0534490000         7.7794380000         7.1255370000         6.9175530000        10.3770070000        11.5828350000        11.6266880000         9.3097900000        10.3968330000        11.6022370000         9.3090130000
        0.3144488337         0.3144472517         3.5354606730         4.9642358757        -1.9319802012        13.7898020000        12.7329830000        11.3464590000        10.2984570000         9.0457290000         7.7733800000         7.1193860000         6.9115070000        10.3681440000        11.5718560000        11.6157180000         9.3018060000        10.3879740000        11.5912420000         9.3010520000
        0.3153431519         0.3153415599         3.5356837882         4.9636453464        -1.9292641073        13.7795480000        12.7226100000        11.3364500000        10.2892960000         9.0382580000         7.7671970000         7.1131200000         6.9053240000        10.3597830000        11.5618480000        11.6057170000         9.2941300000        10.3796140000        11.5812210000         9.2933920000
        0.3162422065         0.3162406051         3.5360147564         4.9632361789        -1.9263906415        13.7672930000        12.7101000000        11.3244110000        10.2785160000         9.0300360000         7.7609260000         7.1067450000         6.8990700000        10.3502200000        11.5498090000        11.5936890000         9.2855990000        10.3700530000        11.5691640000         9.2848840000
        0.3171186025         0.3171169945         3.5362322612         4.9626745136        -1.9237505595        13.7573360000        12.7000160000        11.3146730000        10.2696030000         9.0227750000         7.7549190000         7.1006570000         6.8930630000        10.3420870000        11.5400730000        11.5839600000         9.2781340000        10.3619220000        11.5594160000         9.2774370000
        0.3185328493         0.3185312229         3.5366524584         4.9615437509        -1.9190549238        13.7391280000        12.6815500000        11.2968660000        10.2533890000         9.0097630000         7.7443340000         7.0899110000         6.8824740000        10.3273850000        11.5222680000        11.5661680000         9.2647290000        10.3472230000        11.5415870000         9.2640620000
