#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1702142136         0.1702130044         3.4994001445         5.0895121996        -2.4743141771        15.9489150000        14.8463320000        13.3794980000        12.1290570000        10.5610750000         9.0279850000         8.3718850000         8.1537690000        12.0293310000        13.6020360000        13.6451400000        10.8403760000        12.0488530000        13.6241260000        10.8375230000
        0.1820269311         0.1820255861         3.5026716649         5.0740024692        -2.4162526624        15.7047880000        14.6126470000        13.1541520000        11.9300170000        10.3970410000         8.8935740000         8.2391340000         8.0213850000        11.8510320000        13.3772890000        13.4204590000        10.6749130000        11.8705860000        13.3990470000        10.6722140000
        0.1924430873         0.1924416170         3.5055175097         5.0606711012        -2.3662156765        15.4966470000        14.4129090000        12.9619280000        11.7596300000        10.2557310000         8.7773420000         8.1241980000         7.9073060000        11.6976330000        13.1855700000        13.2287920000        10.5323630000        11.7172180000        13.2070560000        10.5297910000
        0.2028936398         0.2028920353         3.5083704743         5.0471499255        -2.3158782095        15.2910000000        14.2151250000        12.7718160000        11.5901280000        10.1142310000         8.6600000000         8.0079700000         7.7916130000        11.5441910000        12.9959320000        13.0392030000        10.3895180000        11.5638070000        13.0171560000        10.3870790000
        0.2100198302         0.2100181377         3.5102074616         5.0391956868        -2.2852064469        15.1657530000        14.0942260000        12.6556490000        11.4863680000        10.0279350000         8.5886300000         7.9371630000         7.7212310000        11.4502780000        12.8800250000        12.9233290000        10.3022740000        11.4699130000        12.9010890000        10.2999280000
        0.2157700472         0.2157682828         3.5116202611         5.0335191656        -2.2627337168        15.0737130000        14.0051360000        12.5700790000        11.4099020000         9.9646030000         8.5364560000         7.8853440000         7.6697600000        11.3811320000        12.7946320000        12.8379630000        10.2381730000        11.4007800000        12.8155770000        10.2359020000
        0.2213541739         0.2213523365         3.5129930262         5.0279175131        -2.2408179078        14.9849430000        13.9191030000        12.4874550000        11.3358160000         9.9030760000         8.4855140000         7.8347040000         7.6194660000        11.3139700000        12.7121700000        12.7555260000        10.1758590000        11.3336300000        12.7330000000        10.1736620000
        0.2268521943         0.2268502959         3.5143288417         5.0226973140        -2.2199440086        14.9007380000        13.8372990000        12.4088950000        11.2652560000         9.8445240000         8.4370290000         7.7864590000         7.5715680000        11.2499640000        12.6337510000        12.6771330000        10.1165120000        11.2696360000        12.6544740000        10.1143880000
        0.2326448099         0.2326428300         3.5157540958         5.0167138244        -2.1970323122        14.8099150000        13.7490330000        12.3241330000        11.1887640000         9.7806640000         8.3836570000         7.7333190000         7.5188010000        11.1802870000        12.5491330000        12.5925410000        10.0517600000        11.1999710000        12.5697400000        10.0497180000
        0.2381981988         0.2381961375         3.5171213094         5.0108869724        -2.1749730807        14.7234170000        13.6648390000        12.2432770000        11.1155700000         9.7193990000         8.3322270000         7.6820680000         7.4679160000        11.1134610000        12.4684070000        12.5118380000         9.9896040000        11.1331560000        12.4889050000         9.9876440000
        0.2437921269         0.2437899817         3.5184945123         5.0051256932        -2.1531712349        14.6383580000        13.5818770000        12.1636070000        11.0433240000         9.6589430000         8.2814290000         7.6314020000         7.4176280000        11.0474420000        12.3888530000        12.4323100000         9.9282230000        11.0671470000        12.4092450000         9.9263460000
        0.2496323607         0.2496301256         3.5199246473         4.9992110214        -2.1307696598        14.5518040000        13.4971810000        12.0822790000        10.9693810000         9.5969740000         8.2292400000         7.5792620000         7.3659010000        10.9797560000        12.3076230000        12.3511050000         9.8652710000        10.9994720000        12.3279080000         9.8634820000
        0.2564101664         0.2564076728         3.5216287524         4.9923529467        -2.1050493164        14.4546090000        13.4011730000        11.9902180000        10.8852820000         9.5260880000         8.1693100000         7.5190310000         7.3062690000        10.9024660000        12.2155880000        12.2590930000         9.7932710000        10.9221940000        12.2357660000         9.7915820000
        0.2632268662         0.2632242707         3.5232678086         4.9865666031        -2.0819117279        14.3662800000        13.3135720000        11.9061880000        10.8086500000         9.4620940000         8.1156940000         7.4650710000         7.2528840000        10.8322790000        12.1315750000        12.1751080000         9.7281560000        10.8520180000        12.1516550000         9.7265670000
        0.2698197586         0.2698170602         3.5248528388         4.9809160242        -2.0594804325        14.2815130000        13.2293340000        11.8253380000        10.7347330000         9.4002730000         8.0637090000         7.4126960000         7.2010720000        10.7644590000        12.0507390000        12.0943000000         9.6652060000        10.7842080000        12.0707240000         9.6637150000
