#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1934895669         0.1934876803         3.5059169168         5.0564690976        -2.3572793460        15.4608770000        14.3793620000        12.9299460000        11.7308860000        10.2311650000         8.7562410000         8.1034130000         7.8866200000        11.6712720000        13.1537040000        13.1969260000        10.5075730000        11.6908610000        13.1751400000        10.5050240000
        0.2012045861         0.2012025760         3.5079516252         5.0469249982        -2.3221257393        15.3162000000        14.2402220000        12.7962470000        11.6118690000        10.1321070000         8.6744130000         8.0223670000         7.8059120000        11.5637040000        13.0203380000        13.0635970000        10.4075580000        11.5833140000        13.0415900000        10.4051050000
        0.2086483873         0.2086462521         3.5098944704         5.0378255577        -2.2887700784        15.1805810000        14.1095430000        12.6707060000        11.4996400000        10.0384720000         8.5966610000         7.9452630000         7.7292240000        11.4619790000        12.8950920000        12.9383820000        10.3129260000        11.4816080000        12.9161680000        10.3105700000
        0.2152164051         0.2152141570         3.5115710022         5.0301688378        -2.2605750623        15.0667250000        13.9995810000        12.5650940000        11.4049660000         9.9594740000         8.5309400000         7.8800130000         7.6643770000        11.3760410000        12.7897070000        12.8330270000        10.2330070000        11.3956860000        12.8106380000        10.2307390000
        0.2208413064         0.2208389805         3.5129403513         5.0246226013        -2.2390233649        14.9790170000        13.9145600000        12.4834550000        11.3318410000         9.8988660000         8.4808940000         7.8302620000         7.6149720000        11.3098190000        12.7082270000        12.7515730000        10.1716190000        11.3294770000        12.7290460000        10.1694240000
        0.2264228302         0.2264204049         3.5143174256         5.0185882675        -2.2166627039        14.8896670000        13.8279270000        12.4002760000        11.2569660000         9.8364020000         8.4288040000         7.7784460000         7.5635070000        11.2417120000        12.6252050000        12.6685740000        10.1083280000        11.2613810000        12.6459090000        10.1062100000
        0.2318117459         0.2318092313         3.5156386073         5.0129283741        -2.1954725583        14.8055630000        13.7462070000        12.3218130000        11.1861790000         9.7773220000         8.3794500000         7.7293040000         7.5147120000        11.1772430000        12.5468770000        12.5902690000        10.0484230000        11.1969240000        12.5674730000        10.0463810000
        0.2374095717         0.2374069488         3.5170211677         5.0067407566        -2.1729050695        14.7172620000        13.6603260000        12.2393470000        11.1114950000         9.7147090000         8.3267880000         7.6768310000         7.4626060000        11.1090040000        12.4645450000        12.5079620000         9.9849110000        11.1286950000        12.4850310000         9.9829510000
        0.2429902266         0.2429874907         3.5184003224         5.0005020752        -2.1503334180        14.6298820000        13.5751920000        12.1575870000        11.0372310000         9.6522990000         8.2740790000         7.6242670000         7.4104180000        11.0410010000        12.3829080000        12.4263500000         9.9215710000        11.0607030000        12.4032860000         9.9196950000
        0.2485195530         0.2485167028         3.5197621568         4.9944840020        -2.1284769188        14.5478320000        13.4944290000        12.0801110000        10.9664030000         9.5921960000         8.2229380000         7.5729490000         7.3595670000        10.9757670000        12.3054660000        12.3489240000         9.8606150000        10.9954800000        12.3257550000         9.8588160000
        0.2545972214         0.2545942506         3.5212391297         4.9887084231        -2.1065489910        14.4644880000        13.4120540000        12.0011120000        10.8943460000         9.5316270000         8.1719160000         7.5216600000         7.3087960000        10.9096480000        12.2264900000        12.2699700000         9.7990910000        10.9293710000        12.2466880000         9.7973790000
        0.2607450935         0.2607419948         3.5227337343         4.9828295101        -2.0843221431        14.3808240000        13.3292060000        11.9216210000        10.8216620000         9.4704360000         8.1201910000         7.4696110000         7.2572740000        10.8428380000        12.1470180000        12.1905210000         9.7368960000        10.8625710000        12.1671260000         9.7352720000
        0.2672305414         0.2672273059         3.5243016119         4.9770205717        -2.0618007917        14.2959200000        13.2448880000        11.8406920000        10.7476580000         9.4084050000         8.0679300000         7.4169610000         7.2051800000        10.7748920000        12.0661040000        12.1096340000         9.6737670000        10.7946360000        12.0861180000         9.6722410000
        0.2735831461         0.2735797725         3.5258346355         4.9714379946        -2.0400260791        14.2142630000        13.1636060000        11.7626300000        10.6761770000         9.3485420000         8.0174610000         7.3660600000         7.1548260000        10.7092280000        11.9880540000        12.0316130000         9.6127900000        10.7289820000        12.0079770000         9.6113610000
        0.2812292569         0.2812252544         3.5278535589         4.9643528085        -2.0130250622        14.1119500000        13.0615040000        11.6646290000        10.5865840000         9.2741350000         7.9552040000         7.3031720000         7.0926630000        10.6271500000        11.8900660000        11.9336660000         9.5368550000        10.6469170000        11.9098710000         9.5355560000
        0.2875624060         0.2875582557         3.5293805597         4.9588614286        -1.9913964419        14.0322380000        12.9817530000        11.5878850000        10.5160360000         9.2150130000         7.9051270000         7.2525600000         7.0426040000        10.5621950000        11.8133300000        11.8569620000         9.4765310000        10.5819730000        11.8330480000         9.4753340000
        0.2936858293         0.2936815303         3.5308453752         4.9535447435        -1.9705233799        13.9559710000        12.9053000000        11.5142370000        10.4482190000         9.1581160000         7.8567990000         7.2036770000         6.9942570000        10.4996770000        11.7396920000        11.7833580000         9.4184450000        10.5194640000        11.7593250000         9.4173480000
        0.2996748653         0.2996701804         3.5324310096         4.9483921675        -1.9499685537        13.8791130000        12.8279760000        11.4397790000        10.3799660000         9.1017170000         7.8096240000         7.1558810000         6.9470420000        10.4371360000        11.6652420000        11.7089480000         9.3607140000        10.4569350000        11.6847860000         9.3597270000
        0.3050046328         0.3049998127         3.5337726686         4.9442955576        -1.9325907801        13.8145390000        12.7628100000        11.3769070000        10.3222780000         9.0541000000         7.7697800000         7.1154890000         6.9071460000        10.3842720000        11.6023780000        11.6461200000         9.3119340000        10.4040790000        11.6218470000         9.3110430000
        0.3085893645         0.3085844406         3.5346900859         4.9414515767        -1.9206870413        13.7705060000        12.7183090000        11.3339410000        10.2828250000         9.0215360000         7.7425000000         7.0878170000         6.8798170000        10.3481000000        11.5594170000        11.6031850000         9.2785570000        10.3679150000        11.5788350000         9.2777310000
        0.3107987399         0.3107937416         3.5352608977         4.9399252376        -1.9137619741        13.7444080000        12.6918540000        11.3083880000        10.2594500000         9.0024770000         7.7267410000         7.0718190000         6.8640310000        10.3267770000        11.5338670000        11.5776520000         9.2589830000        10.3465980000        11.5532530000         9.2581990000
        0.3130568386         0.3130517667         3.5358500945         4.9383664079        -1.9066612552        13.7176400000        12.6646920000        11.2821420000        10.2354450000         8.9829340000         7.7105990000         7.0554270000         6.8478600000        10.3048910000        11.5076270000        11.5514300000         9.2389030000        10.3247150000        11.5269780000         9.2381620000
        0.3140322598         0.3140271459         3.5360778757         4.9376985710        -1.9037373977        13.7068480000        12.6537540000        11.2715640000        10.2257320000         8.9749400000         7.7039130000         7.0486400000         6.8411600000        10.2959910000        11.4970490000        11.5408590000         9.2307000000        10.3158170000        11.5163900000         9.2299770000
