#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1857646125         0.1857625689         3.5038331630         5.0657475843        -2.3945053559        15.6136970000        14.5264000000        13.0715320000        11.8567500000        10.3360660000         8.8429220000         8.1892190000         7.9717880000        11.7849300000        13.2949330000        13.3381170000        10.6133700000        11.8044950000        13.3165640000        10.6107290000
        0.1960031006         0.1960008603         3.5066369154         5.0513839104        -2.3437545792        15.4052560000        14.3265320000        12.8794020000        11.6858170000        10.1933620000         8.7246110000         8.0721780000         7.8555420000        11.6303650000        13.1033160000        13.1465460000        10.4694080000        11.6499610000        13.1246780000        10.4668950000
        0.2059299776         0.2059275333         3.5093438426         5.0373520299        -2.2946664462        15.2074010000        14.1363600000        12.6966860000        11.5222420000        10.0560930000         8.6098410000         7.9584490000         7.7422460000        11.4817380000        12.9210490000        12.9643220000        10.3307800000        11.5013610000        12.9421600000        10.3284010000
        0.2114840302         0.2114814845         3.5107112507         5.0314446745        -2.2726041567        15.1167140000        14.0487680000        12.6125780000        11.4471770000         9.9938890000         8.5585960000         7.9075880000         7.6917130000        11.4138840000        12.8371280000        12.8804240000        10.2678530000        11.4335200000        12.8581200000        10.2655420000
        0.2170389100         0.2170362542         3.5120832718         5.0253667025        -2.2502717310        15.0260500000        13.9611010000        12.5284100000        11.3717780000         9.9311900000         8.5066340000         7.8559720000         7.6404340000        11.3455290000        12.7531350000        12.7964560000        10.2043870000        11.3651780000        12.7740110000        10.2021500000
        0.2225952927         0.2225925560         3.5134302600         5.0199518389        -2.2292687687        14.9406810000        13.8782720000        12.4488790000        11.3005000000         9.8721360000         8.4578770000         7.8074800000         7.5922870000        11.2809690000        12.6737550000        12.7171010000        10.1445560000        11.3006300000        12.6945200000        10.1423920000
        0.2280573627         0.2280545090         3.5147812321         5.0138368313        -2.2071633837        14.8528290000        13.7930790000        12.3670910000        11.2267670000         9.8105080000         8.4063370000         7.7561970000         7.5413500000        11.2138090000        12.5921170000        12.6354880000        10.0821030000        11.2334800000        12.6127710000        10.0800150000
        0.2334368133         0.2334338393         3.5161126445         5.0077470103        -2.1853215543        14.7669320000        13.7096540000        12.2869950000        11.1543400000         9.7498220000         8.3553690000         7.7054400000         7.4909420000        11.1476920000        12.5121590000        12.5555520000        10.0205710000        11.1673750000        12.5327040000        10.0185610000
        0.2388813867         0.2388782853         3.5174610196         5.0015274712        -2.1631559339        14.6806550000        13.6257180000        12.2063990000        11.0812490000         9.6884370000         8.3036060000         7.6538480000         7.4397110000        11.0808260000        12.4316920000        12.4751070000         9.9582980000        11.1005190000        12.4521290000         9.9563680000
        0.2444602382         0.2444570020         3.5188394576         4.9952861629        -2.1408136732        14.5961260000        13.5427470000        12.1267990000        11.0086190000         9.6268900000         8.2513250000         7.6014620000         7.3877790000        11.0140220000        12.3521440000        12.3955780000         9.8958950000        11.0337260000        12.3724880000         9.8940450000
