#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1336233411         0.1336228314         3.4823622691         5.1544646027        -2.7140241027        17.1074910000        15.9465220000        14.4339180000        13.0271030000        11.2699160000         9.5661650000         8.9005150000         8.6799220000        12.8089180000        14.6529970000        14.6957700000        11.5520000000        12.8282210000        14.6767970000        11.5486630000
        0.1383096579         0.1383091161         3.4854361455         5.1437946669        -2.6750376699        16.9025960000        15.7523920000        14.2503270000        12.8742460000        11.1504740000         9.4797960000         8.8160930000         8.5961010000        12.6778770000        14.4701130000        14.5129310000        11.4329930000        12.6972330000        14.4936260000        11.4296740000
        0.1433228746         0.1433222971         3.4886437566         5.1325969123        -2.6340740574        16.6916690000        15.5529350000        14.0598010000        12.7145590000        11.0264250000         9.3891160000         8.7272530000         8.5077820000        12.5409850000        14.2802730000        14.3231490000        11.3088600000        12.5603880000        14.3034730000        11.3056010000
        0.1496970020         0.1496963808         3.4918876573         5.1206253334        -2.5896338727        16.4738560000        15.3466140000        13.8614760000        12.5462100000        10.8945480000         9.2898650000         8.6297690000         8.4107460000        12.3955120000        14.0826020000        14.1255450000        11.1764230000        12.4149540000        14.1054730000        11.1732600000
        0.1558180056         0.1558173401         3.4950051043         5.1091226276        -2.5469498652        16.2679840000        15.1507970000        13.6730450000        12.3853500000        10.7686610000         9.1943240000         8.5358350000         8.3172170000        12.2562120000        13.8947540000        13.9377670000        11.0496590000        12.2756900000        13.9173060000        11.0466100000
        0.1676310938         0.1676303530         3.4987517636         5.0930708471        -2.4853774581        15.9970640000        14.8920760000        13.4234930000        12.1676240000        10.5925020000         9.0534320000         8.3968560000         8.1788180000        12.0636370000        13.6458990000        13.6889930000        10.8720870000        12.0831530000        13.6680600000        10.8692030000
        0.1809177835         0.1809169572         3.5024014250         5.0766605579        -2.4216300823        15.7275190000        14.6338740000        13.1743770000        11.9479550000        10.4120150000         8.9061250000         8.2514590000         8.0336460000        11.8672490000        13.3974380000        13.4406070000        10.6900370000        11.8868010000        13.4192300000        10.6873210000
        0.1930528388         0.1930519302         3.5057148301         5.0618497124        -2.3639645114        15.4872040000        14.4030430000        12.9521520000        11.7510890000        10.2489720000         8.7722850000         8.1190900000         7.9022780000        11.6901580000        13.1757850000        13.2190180000        10.5255600000        11.7097460000        13.1972640000        10.5229930000
        0.2042310248         0.2042300367         3.5087480634         5.0483618955        -2.3113492669        15.2719340000        14.1956940000        12.7527860000        11.5733900000        10.1008830000         8.6497530000         7.9976750000         7.7814310000        11.5294160000        12.9769010000        13.0201870000        10.3760360000        11.5490380000        12.9981060000        10.3736100000
        0.2104016588         0.2104006299         3.5102388457         5.0430395862        -2.2881077101        15.1754360000        14.1022260000        12.6629390000        11.4934500000        10.0350040000         8.5959450000         7.9442590000         7.7283800000        11.4574080000        12.8872430000        12.9305600000        10.3094000000        11.4770450000        12.9083240000        10.3070480000
        0.2165849413         0.2165838701         3.5117348078         5.0376588496        -2.2647650156        15.0795860000        14.0092560000        12.5735890000        11.4136680000         9.9690870000         8.5418350000         7.8904940000         7.6749910000        11.3853580000        12.7980700000        12.8414160000        10.2426760000        11.4050090000        12.8190270000        10.2404020000
        0.2223851865         0.2223840743         3.5131392849         5.0325709395        -2.2428267996        14.9904630000        13.9226890000        12.4904020000        11.3391380000         9.9073610000         8.4909230000         7.8398650000         7.6247210000        11.3178880000        12.7150370000        12.7584110000        10.1801500000        11.3375530000        12.7358800000        10.1779510000
        0.2281898317         0.2281886769         3.5145504400         5.0274340509        -2.2208340820        14.9019440000        13.8365810000        12.4076650000        11.2647930000         9.8456750000         8.4398500000         7.7890320000         7.5742570000        11.2504480000        12.6324440000        12.6758450000        10.1176210000        11.2701240000        12.6531740000        10.1155010000
        0.2342420205         0.2342408196         3.5160229090         5.0220133394        -2.1978310313        14.8103660000        13.7473630000        12.3219410000        11.1875130000         9.7813950000         8.3863790000         7.7357690000         7.5213880000        11.1801780000        12.5468590000        12.5902880000        10.0524190000        11.1998670000        12.5674720000        10.0503840000
        0.2404614600         0.2404601980         3.5175383488         5.0164020529        -2.1744141500        14.7177590000        13.6569870000        12.2351200000        11.1090610000         9.7161080000         8.3319570000         7.6815110000         7.4675440000        11.1087460000        12.4601650000        12.5036240000         9.9861420000        11.1284470000        12.4806620000         9.9841980000
        0.2464587778         0.2464574673         3.5189918531         5.0111886962        -2.1522789529        14.6307950000        13.5719180000        12.1533910000        11.0350530000         9.6545160000         8.2805400000         7.6301980000         7.4166390000        11.0412830000        12.3785460000        12.4220320000         9.9235650000        11.0609950000        12.3989330000         9.9217080000
        0.2528591510         0.2528577861         3.5205457514         5.0055126097        -2.1285145511        14.5384920000        13.4814760000        12.0664880000        10.9561110000         9.5886440000         8.2252970000         7.5750220000         7.3619070000        10.9691510000        12.2917470000        12.3352650000         9.8565990000        10.9888750000        12.3120190000         9.8548400000
        0.2603709252         0.2603694994         3.5223455535         4.9997632654        -2.1032609665        14.4390910000        13.3836360000        11.9725350000        10.8709360000         9.5183030000         8.1669650000         7.5166620000         7.3040840000        10.8916190000        12.1978860000        12.2414410000         9.7849550000        10.9113560000        12.2180310000         9.7833110000
