#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1008498887         0.1008497453         3.4788900633         4.6664674107        -2.3551227027        15.8957330000        14.9749300000        13.5871900000        12.1900840000        10.4216520000         8.6689740000         8.0452520000         7.8092420000        11.9568640000        13.8102030000        13.8502360000        10.6933850000        11.9756370000        13.8322920000        10.6911870000
        0.1040615572         0.1040614091         3.4797806042         4.6664442072        -2.3402264025        15.8344990000        14.9133670000        13.5268940000        12.1377630000        10.3772290000         8.6339550000         8.0096750000         7.7744490000        11.9099130000        13.7500460000        13.7901170000        10.6494770000        11.9287110000        13.7720900000        10.6472420000
        0.1080890834         0.1080889293         3.4808860242         4.6662582079        -2.3214344815        15.7579330000        14.8364060000        13.4514500000        12.0721040000        10.3214840000         8.5897640000         7.9647830000         7.7305100000        11.8509440000        13.6747670000        13.7148870000        10.5943100000        11.8697720000        13.6967540000        10.5920330000
        0.1121248606         0.1121247006         3.4819936686         4.6659733156        -2.3025057114        15.6812400000        14.7592970000        13.3757870000        12.0061180000        10.2655370000         8.5452680000         7.9195710000         7.6862340000        11.7916770000        13.5992610000        13.6394290000        10.5388790000        11.8105350000        13.6211900000        10.5365680000
        0.1161679530         0.1161677868         3.4831074105         4.6655932035        -2.2834315691        15.6043170000        14.6819320000        13.2998020000        11.9397310000        10.2093410000         8.5004560000         7.8740220000         7.6416100000        11.7320610000        13.5234280000        13.5636440000        10.4831410000        11.7509470000        13.5452960000        10.4807980000
        0.1202189436         0.1202187711         3.4842293399         4.6651126982        -2.2641964673        15.5270660000        14.6042140000        13.2234070000        11.8728730000        10.1528350000         8.4552890000         7.8283060000         7.5967450000        11.6720300000        13.4471780000        13.4874460000        10.4270350000        11.6909450000        13.4689830000        10.4246670000
        0.1242793900         0.1242792113         3.4853670855         4.6645308962        -2.2447644061        15.4492240000        14.5257410000        13.1463430000        11.8053450000        10.0958770000         8.4096970000         7.7822350000         7.5514750000        11.6114230000        13.3702530000        13.4105730000        10.3704260000        11.6303640000        13.3919940000        10.3680360000
        0.1283529401         0.1283527550         3.4865167951         4.6638481380        -2.2251437469        15.3709260000        14.4461380000        13.0687420000        11.7372430000        10.0385150000         8.3636890000         7.7357400000         7.5057700000        11.5503070000        13.2927860000        13.3331600000        10.3133610000        11.5692730000        13.3144610000        10.3109550000
        0.1324314102         0.1324312187         3.4876753989         4.6630884122        -2.2053932874        15.2924180000        14.3662230000        12.9908400000        11.6687760000         9.9809220000         8.3174040000         7.6889420000         7.4597650000        11.4888640000        13.2150140000        13.2554420000        10.2560120000        11.5078550000        13.2366200000        10.2535930000
        0.1366704146         0.1366702163         3.4889009466         4.6623530332        -2.1851198012        15.2113970000        14.2835670000        12.9102650000        11.5980220000         9.9217050000         8.2700130000         7.6409740000         7.4126280000        11.4255160000        13.1345660000        13.1750550000        10.1970010000        11.4445330000        13.1561010000        10.1945730000
        0.1409537226         0.1409535173         3.4901737093         4.6615973176        -2.1645474472        15.1289200000        14.1994290000        12.8280960000        11.5258900000         9.8615830000         8.2220250000         7.5923700000         7.3648610000        11.3610430000        13.0525260000        13.0930760000        10.1370370000        11.3800860000        13.0739860000        10.1346050000
        0.1453385885         0.1453383761         3.4914744431         4.6608663967        -2.1436971329        15.0455810000        14.1152130000        12.7448990000        11.4527750000         9.8007500000         8.1734380000         7.5431320000         7.3164630000        11.2957090000        12.9694510000        13.0100670000        10.0763110000        11.3147770000        12.9908340000        10.0738780000
        0.1497505853         0.1497503656         3.4927725101         4.6601467023        -2.1228204428        14.9627220000        14.0314040000        12.6620400000        11.3798090000         9.7400350000         8.1247960000         7.4936520000         7.2679760000        11.2304550000        12.8867090000        12.9273900000        10.0156550000        11.2495490000        12.9080150000        10.0132260000
        0.1569580368         0.1569578053         3.4947836929         4.6607571980        -2.0953585789        14.8484770000        13.9148680000        12.5464920000        11.2792210000         9.6584310000         8.0617070000         7.4289940000         7.2049870000        11.1417430000        12.7713280000        12.8121220000         9.9340640000        11.1608740000        12.7925200000         9.9316450000
        0.1671343910         0.1671341429         3.4974132062         4.6627121584        -2.0614089183        14.7061820000        13.7689010000        12.4015050000        11.1532020000         9.5571250000         7.9841760000         7.3493290000         7.1274440000        11.0310320000        12.6265420000        12.6674920000         9.8326360000        11.0502120000        12.6475870000         9.8302420000
        0.1774072390         0.1774069741         3.5000391379         4.6645787610        -2.0272770428        14.5651600000        13.6239660000        12.2576480000        11.0276700000         9.4559640000         7.9062000000         7.2694280000         7.0493700000        10.9204150000        12.4828730000        12.5239760000         9.7312130000        10.9396440000        12.5037740000         9.7288530000
        0.1877601187         0.1877598367         3.5026682281         4.6663058343        -1.9928653110        14.4249920000        13.4796260000        12.1146260000        10.9023930000         9.3539290000         7.8275220000         7.1888240000         6.9704710000        10.8096130000        12.3400330000        12.3812880000         9.6294980000        10.8288900000        12.3607920000         9.6271790000
        0.1982719734         0.1982716737         3.5053177493         4.6678520970        -1.9577986507        14.2843760000        13.3345360000        11.9712520000        10.7763100000         9.2507980000         7.7472220000         7.1065700000         6.8895970000        10.6975640000        12.1968390000        12.2382430000         9.5264440000        10.7168880000        12.2174630000         9.5241730000
        0.2063094268         0.2063091136         3.5075259773         4.6692215186        -1.9330674876        14.1801610000        13.2262860000        11.8646420000        10.6834900000         9.1767790000         7.6915090000         7.0491980000         6.8332780000        10.6159930000        12.0903680000        12.1318950000         9.4522370000        10.6353560000        12.1108820000         9.4500100000
        0.2132626635         0.2132623385         3.5095500552         4.6706423705        -1.9129162612        14.0925810000        13.1347450000        11.7746620000        10.6055580000         9.1158640000         7.6467360000         7.0028690000         6.7878070000        10.5480410000        12.0004980000        12.0421370000         9.3909430000        10.5674390000        12.0209150000         9.3887650000
        0.2202261248         0.2202257878         3.5115729237         4.6721184204        -1.8928052442        14.0065660000        13.0445610000        11.6861000000        10.5285060000         9.0556240000         7.6020580000         6.9566090000         6.7423150000        10.4806660000        11.9120300000        11.9537810000         9.3301400000        10.5000960000        11.9323520000         9.3280200000
        0.2270511957         0.2270508469         3.5135707370         4.6735879188        -1.8730955335        13.9232960000        12.9569990000        11.6001900000        10.4534780000         8.9970290000         7.5583170000         6.9112820000         6.6977140000        10.4149250000        11.8261990000        11.8680610000         9.2708200000        10.4343850000        11.8464300000         9.2687640000
        0.2338568755         0.2338565148         3.5155534234         4.6750690880        -1.8535027010        13.8417770000        12.8710520000        11.5159130000        10.3795540000         8.9392710000         7.5148330000         6.8662020000         6.6534120000        10.3499750000        11.7419890000        11.7839590000         9.2121830000        10.3694650000        11.7621310000         9.2101980000
        0.2407511956         0.2407508227         3.5175286847         4.6765490431        -1.8338307925        13.7612780000        12.7859920000        11.4325380000        10.3060830000         8.8817820000         7.4711420000         6.8209050000         6.6088410000        10.2852230000        11.6586690000        11.7007480000         9.1536730000        10.3047410000        11.6787220000         9.1517670000
        0.2476842696         0.2476838843         3.5194862942         4.6780211362        -1.8141708189        13.6820880000        12.7021440000        11.3503610000        10.2333480000         8.8247850000         7.4274440000         6.7756000000         6.5642190000        10.2209330000        11.5765360000        11.6187230000         9.0955310000        10.2404780000        11.5965040000         9.0937080000
        0.2573615288         0.2573611263         3.5218782674         4.6793121292        -1.7894099165        13.5845760000        12.5998890000        11.2492190000        10.1432860000         8.7537940000         7.3722140000         6.7183840000         6.5078060000        10.1409240000        11.4754390000        11.5177560000         9.0229810000        10.1604990000        11.4953020000         9.0212690000
        0.2698102464         0.2698098217         3.5247627998         4.6805441159        -1.7593896786        13.4681360000        12.4789860000        11.1282110000        10.0350440000         8.6684160000         7.3052490000         6.6489940000         6.4393530000        10.0444930000        11.3544740000        11.3969480000         8.9355000000        10.0641030000        11.3742100000         8.9339350000
        0.2822210445         0.2822205975         3.5276752336         4.6819004122        -1.7294590558        13.3531080000        12.3591920000        11.0081430000         9.9273080000         8.5836470000         7.2386550000         6.5799290000         6.3712220000         9.9484310000        11.2344380000        11.2770730000         8.8484700000         9.9680770000        11.2540470000         8.8470660000
        0.2946550884         0.2946546186         3.5306305199         4.6833556263        -1.6994182235        13.2385430000        12.2394430000        10.8880210000         9.8192370000         8.4985580000         7.1719910000         6.5107450000         6.3030060000         9.8520200000        11.1143420000        11.1571420000         8.7612500000         9.8717000000        11.1338200000         8.7600230000
        0.3031717041         0.3031712187         3.5326262058         4.6844658607        -1.6796679277        13.1631440000        12.1590710000        10.8085870000         9.7477290000         8.4426570000         7.1283700000         6.4654230000         6.2583620000         9.7883240000        11.0349220000        11.0778370000         8.7037940000         9.8080270000        11.0543110000         8.7026940000
        0.3090006291         0.3090001328         3.5339694089         4.6852869180        -1.6667999023        13.1136880000        12.1061870000        10.7562780000         9.7006830000         8.4061750000         7.1001020000         6.4360130000         6.2294240000         9.7465200000        10.9826220000        11.0256160000         8.6662110000         9.7662380000        11.0019510000         8.6652000000
        0.3101875838         0.3101870855         3.5341733422         4.6849876204        -1.6640230712        13.1040800000        12.0961280000        10.7463630000         9.6915570000         8.3986110000         7.0937440000         6.4294660000         6.2229530000         9.7381620000        10.9727100000        11.0157130000         8.6584820000         9.7578830000        10.9920280000         8.6574840000
        0.3113632855         0.3113627850         3.5343851467         4.6846865087        -1.6612286961        13.0943310000        12.0859030000        10.7362820000         9.6823000000         8.3909810000         7.0873680000         6.4228930000         6.2164580000         9.7297030000        10.9626320000        11.0056470000         8.6506770000         9.7494260000        10.9819410000         8.6496930000
        0.3125281866         0.3125276841         3.5346067812         4.6843954647        -1.6584201415        13.0844310000        12.0755010000        10.7260270000         9.6729020000         8.3832860000         7.0809840000         6.4163050000         6.2099530000         9.7211410000        10.9523810000        10.9954070000         8.6427980000         9.7408660000        10.9716800000         8.6418300000
        0.3136842902         0.3136837856         3.5348377731         4.6841339362        -1.6556160714        13.0744270000        12.0649640000        10.7156350000         9.6634040000         8.3755720000         7.0746410000         6.4097490000         6.2034840000         9.7125170000        10.9419920000        10.9850310000         8.6348920000         9.7322440000        10.9612800000         8.6339380000
        0.3148479710         0.3148474643         3.5350848048         4.6839388013        -1.6528047346        13.0642150000        12.0541640000        10.7049770000         9.6537010000         8.3677870000         7.0683280000         6.4032120000         6.1970400000         9.7037540000        10.9313370000        10.9743900000         8.6268980000         9.7234850000        10.9506140000         8.6259610000
        0.3159804719         0.3159799631         3.5353312711         4.6838160856        -1.6501113403        13.0543170000        12.0436670000        10.6946110000         9.6442860000         8.3602960000         7.0623120000         6.3969750000         6.1908950000         9.6952830000        10.9209740000        10.9640400000         8.6191980000         9.7150160000        10.9402390000         8.6182780000
