#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1676758177         0.1676748235         3.4986961083         5.0931077562        -2.4865938253        16.0016250000        14.8965640000        13.4278910000        12.1715870000        10.5958730000         9.0562890000         8.3997070000         8.1816490000        12.0672420000        13.6502900000        13.6933820000        10.8754760000        12.0867570000        13.6724570000        10.8725900000
        0.1803321613         0.1803310499         3.5022021843         5.0768375195        -2.4247176054        15.7404840000        14.6465940000        13.1867540000        11.9588510000        10.4208870000         8.9132180000         8.2585070000         8.0406260000        11.8769400000        13.4097930000        13.4529560000        10.6989800000        11.8964900000        13.4316020000        10.6962580000
        0.1910029350         0.1910017208         3.5051080595         5.0636231073        -2.3740749587        15.5289760000        14.4435750000        12.9912710000        11.7857740000        10.2776870000         8.7957280000         8.1423430000         7.9253360000        11.7213620000        13.2148190000        13.2580380000        10.5545180000        11.7409430000        13.2363490000        10.5519260000
        0.2016714842         0.2016701606         3.5080038033         5.0503939951        -2.3236015947        15.3216050000        14.2440740000        12.7994770000        11.6150590000        10.1354920000         8.6782190000         8.0259660000         7.8095990000        11.5670600000        13.0235050000        13.0667740000        10.4109910000        11.5866720000        13.0447690000        10.4085320000
        0.2095455113         0.2095441064         3.5100594219         5.0415346336        -2.2889768556        15.1804210000        14.1078030000        12.6685090000        11.4980720000        10.0381130000         8.5976200000         7.9460130000         7.7300650000        11.4611510000        12.8928320000        12.9361380000        10.3125620000        11.4807840000        12.9139170000        10.3102050000
        0.2150594983         0.2150580380         3.5114087318         5.0363812203        -2.2677492029        15.0931660000        14.0232870000        12.5873130000        11.4255890000         9.9781890000         8.5483880000         7.8971140000         7.6814990000        11.3956800000        12.8118030000        12.8551350000        10.2519130000        11.4153270000        12.8327740000        10.2496260000
        0.2208345118         0.2208329913         3.5128227876         5.0308982997        -2.2454281107        15.0024130000        13.9352720000        12.5027660000        11.3498580000         9.9154120000         8.4965550000         7.8455880000         7.6303320000        11.3271060000        12.7274190000        12.7707790000        10.1883350000        11.3467660000        12.7482750000        10.1861250000
        0.2264818282         0.2264802542         3.5141947305         5.0256950149        -2.2240421808        14.9160350000        13.8513370000        12.4221460000        11.2774770000         9.8553860000         8.4468970000         7.7961780000         7.5812780000        11.2614770000        12.6469430000        12.6903290000        10.1274970000        11.2811500000        12.6676880000        10.1253610000
        0.2320142475         0.2320126116         3.5155506540         5.0202911052        -2.2025022475        14.8303210000        13.7679830000        12.3420840000        11.2053010000         9.7952460000         8.3967730000         7.7462710000         7.5317270000        11.1958090000        12.5670190000        12.6104290000        10.0665150000        11.2154920000        12.5876540000        10.0644580000
        0.2378347408         0.2378330370         3.5169776459         5.0145075177        -2.1797407599        14.7407320000        13.6807340000        12.2582790000        11.1295130000         9.7319290000         8.3437550000         7.6934390000         7.4792790000        11.1266890000        12.4833450000        12.5267820000        10.0022750000        11.1463830000        12.5038680000        10.0003010000
        0.2438121384         0.2438103636         3.5184387040         5.0086870146        -2.1568327840        14.6510200000        13.5931800000        12.1741890000        11.0533250000         9.6683030000         8.2904330000         7.6402560000         7.4264970000        11.0571450000        12.3993760000        12.4428400000         9.9376680000        11.0768520000        12.4197850000         9.9357820000
        0.2497965019         0.2497946549         3.5198959175         5.0030253463        -2.1344783819        14.5638140000        13.5078720000        12.0922580000        10.9789830000         9.6062850000         8.2384610000         7.5883660000         7.3750190000        10.9892510000        12.3175530000        12.3610440000         9.8746380000        11.0089680000        12.3378520000         9.8728440000
        0.2556744162         0.2556724954         3.5213276492         4.9973855558        -2.1124474680        14.4798000000        13.4252410000        12.0129240000        10.9066300000         9.5455010000         8.1871400000         7.5369590000         7.3240640000        10.9228770000        12.2382790000        12.2817960000         9.8128680000        10.9426050000        12.2584810000         9.8111620000
        0.2631722350         0.2631702245         3.5231284109         4.9912196139        -2.0871175064        14.3828180000        13.3290840000        11.9206910000        10.8225640000         9.4753690000         8.1284640000         7.4779290000         7.2656650000        10.8459290000        12.1460640000        12.1896100000         9.7415080000        10.8656690000        12.1661570000         9.7399100000
        0.2725816699         0.2725789329         3.5255468957         4.9825365245        -2.0541536811        14.2567010000        13.2038360000        11.8006550000        10.7130450000         9.3842550000         8.0522890000         7.4011700000         7.1897670000        10.7456640000        12.0260480000        12.0696360000         9.6486580000        10.7654200000        12.0459960000         9.6472120000
        0.2795156222         0.2795127955         3.5272129040         4.9767727784        -2.0307451787        14.1691170000        13.1165280000        11.7167730000        10.6361590000         9.3199630000         7.9980940000         7.3465040000         7.1356970000        10.6750260000        11.9421750000        11.9857960000         9.5831080000        10.6947940000        11.9620250000         9.5817710000
        0.2863898380         0.2863869182         3.5288480613         4.9709899308        -2.0075355784        14.0832530000        13.0307660000        11.6343000000        10.5603790000         9.2564560000         7.9443320000         7.2922260000         7.0820110000        10.6052700000        11.8597110000        11.9033650000         9.5183230000        10.6250490000        11.8794660000         9.5170950000
        0.2926961556         0.2926931474         3.5304060774         4.9657416038        -1.9861873015        14.0040110000        12.9513900000        11.5579260000        10.4902430000         9.1979950000         7.8950530000         7.2424180000         7.0327680000        10.5408150000        11.7833430000        11.8270330000         9.4586000000        10.5606040000        11.8030090000         9.4574780000
        0.2987645390         0.2987614423         3.5318940680         4.9607366067        -1.9658369588        13.9289260000        12.8760170000        11.4853280000        10.4234980000         9.1423780000         7.8481130000         7.1949340000         6.9858290000        10.4794390000        11.7107520000        11.7544770000         9.4017390000        10.4992380000        11.7303320000         9.4007200000
        0.3043035099         0.3043004037         3.5332002280         4.9563025752        -1.9475170822        13.8622420000        12.8089420000        11.4206100000        10.3638520000         9.0925020000         7.8057950000         7.1521080000         6.9434850000        10.4244750000        11.6460430000        11.6898000000         9.3507410000        10.4442830000        11.6655490000         9.3498140000
        0.3077809253         0.3077777620         3.5341370088         4.9537197989        -1.9362466355        13.8193550000        12.7656120000        11.3788510000        10.3256960000         9.0614120000         7.7801430000         7.1260970000         6.9178190000        10.3896950000        11.6042880000        11.6480710000         9.3188250000        10.4095100000        11.6237410000         9.3179660000
        0.3114771735         0.3114739486         3.5351240678         4.9510283298        -1.9243557146        13.7742850000        12.7200100000        11.3348600000        10.2854780000         9.0286510000         7.7530920000         7.0986570000         6.8907460000        10.3530240000        11.5603030000        11.6041150000         9.2851760000        10.3728470000        11.5797000000         9.2843890000
        0.3125689553         0.3125656987         3.5354307231         4.9502963128        -1.9209155506        13.7609620000        12.7064910000        11.3218190000        10.2736050000         9.0191090000         7.7453280000         7.0907750000         6.8829780000        10.3422590000        11.5472640000        11.5910850000         9.2753530000        10.3620830000        11.5666450000         9.2745890000
        0.3134715271         0.3134682452         3.5356547981         4.9496273819        -1.9181058544        13.7504770000        12.6958840000        11.3115790000        10.2642150000         9.0114080000         7.7389140000         7.0842680000         6.8765540000        10.3336700000        11.5370240000        11.5808530000         9.2674480000        10.3534960000        11.5563930000         9.2667000000
        0.3144512775         0.3144479701         3.5358983465         4.9489750704        -1.9151284669        13.7392860000        12.6845440000        11.3006240000        10.2541870000         9.0032240000         7.7321350000         7.0773900000         6.8697680000        10.3245140000        11.5260720000        11.5699060000         9.2590410000        10.3443420000        11.5454250000         9.2583090000
        0.3153994555         0.3153961270         3.5361333730         4.9483101007        -1.9122160347        13.7283990000        12.6735150000        11.2899690000        10.2444230000         8.9952350000         7.7254950000         7.0706530000         6.8631210000        10.3155900000        11.5154190000        11.5592610000         9.2508350000        10.3354200000        11.5347600000         9.2501220000
        0.3163377982         0.3163344525         3.5363612799         4.9476504502        -1.9093552926        13.7177520000        12.6627290000        11.2795460000        10.2348620000         8.9873980000         7.7189660000         7.0640280000         6.8565820000        10.3068440000        11.5049970000        11.5488460000         9.2427870000        10.3266740000        11.5243260000         9.2420910000
        0.3173472254         0.3173438655         3.5366150080         4.9469918181        -1.9062899278        13.7062170000        12.6510230000        11.2682290000        10.2245060000         8.9789700000         7.7119990000         7.0569570000         6.8496070000        10.2973980000        11.4936830000        11.5375390000         9.2341220000        10.3172310000        11.5129970000         9.2334440000
        0.3183249895         0.3183222057         3.5367667798         4.9475770712        -1.9048390706        13.7003990000        12.6449030000        11.2621870000        10.2190530000         8.9748090000         7.7088190000         7.0537560000         6.8464550000        10.2925710000        11.4876380000        11.5315040000         9.2298060000        10.3124060000        11.5069450000         9.2291400000
        0.3196613181         0.3196585333         3.5370716591         4.9470358952        -1.9012987306        13.6869320000        12.6311860000        11.2489010000        10.2069220000         8.9650240000         7.7008130000         7.0456350000         6.8384490000        10.2815490000        11.4743540000        11.5182290000         9.2197320000        10.3013870000        11.4936440000         9.2190900000
        0.3215621184         0.3215593141         3.5375218550         4.9457638729        -1.8956542128        13.6659810000        12.6099270000        11.2283330000        10.1880520000         8.9495740000         7.6879430000         7.0325740000         6.8255590000        10.2642900000        11.4537900000        11.4976790000         9.2038560000        10.2841300000        11.4730540000         9.2032470000
        0.3233940705         0.3233912507         3.5379493346         4.9444641299        -1.8901666131        13.6457780000        12.5894350000        11.2084990000        10.1698300000         8.9345910000         7.6754030000         7.0198460000         6.8129950000        10.2475900000        11.4339610000        11.4778630000         9.1884690000        10.2674340000        11.4532010000         9.1878920000
        0.3277042594         0.3277013699         3.5389056535         4.9417532084        -1.8779292373        13.6007770000        12.5437120000        11.1641940000        10.1291280000         8.9011800000         7.6474680000         6.9914900000         6.7850100000        10.2103070000        11.3896670000        11.4335990000         9.1541360000        10.2301590000        11.4088540000         9.1536310000
        0.3323953426         0.3323923753         3.5400115929         4.9386697727        -1.8642364715        13.5500110000        12.4920100000        11.1140570000        10.0831600000         8.8637050000         7.6163390000         6.9598670000         6.7538190000        10.1683140000        11.3395440000        11.3835150000         9.1155740000        10.1881740000        11.3586690000         9.1151540000
        0.3364986304         0.3364955910         3.5408807533         4.9361245336        -1.8528809670        13.5086960000        12.4499290000        11.0731810000        10.0455630000         8.8327940000         7.5904040000         6.9335280000         6.7278260000        10.1338370000        11.2986830000        11.3426850000         9.0837970000        10.1537040000        11.3177600000         9.0834440000
        0.3414499150         0.3414467211         3.5420145525         4.9320349161        -1.8379405319        13.4545520000        12.3947400000        11.0195480000         9.9962260000         8.7922090000         7.5562850000         6.8988260000         6.6935870000        10.0885690000        11.2450770000        11.2891180000         9.0420620000        10.1084450000        11.2640890000         9.0417980000
        0.3448671308         0.3448638743         3.5426904042         4.9289986633        -1.8278561656        13.4193500000        12.3589380000        10.9847030000         9.9639460000         8.7651190000         7.5330070000         6.8751590000         6.6702050000        10.0586910000        11.2102500000        11.2543140000         9.0142820000        10.0785740000        11.2292230000         9.0140710000
