#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1044687409         0.1044685172         3.4619216838         5.2234056216        -2.9671897801        18.5396690000        17.2883970000        15.6816640000        14.0426350000        12.0894670000        10.1414500000         9.4512540000         9.2231830000        13.6848770000        15.8962680000        15.9391630000        12.3551980000        13.7036320000        15.9214870000        12.3528210000
        0.1085559888         0.1085557546         3.4647836642         5.2138048269        -2.9317464990        18.3314230000        17.0939900000        15.5026020000        13.8986960000        11.9709010000        10.0596370000         9.3740370000         9.1472240000        13.5602600000        15.7178230000        15.7606830000        12.2401650000        13.5791080000        15.7428910000        12.2375570000
        0.1132281848         0.1132279383         3.4680532987         5.2028054913        -2.8912139770        18.0959760000        16.8739490000        15.2992520000        13.7346940000        11.8366060000         9.9662670000         9.2855180000         9.0601370000        13.4183440000        15.5151710000        15.5580000000        12.1093830000        13.4372910000        15.5400560000        12.1065500000
        0.1180750999         0.1180748401         3.4714488515         5.1913336984        -2.8490899959        17.8545800000        16.6481040000        15.0900230000        13.5650880000        11.6987130000         9.8696710000         9.1935000000         8.9695370000        13.2717350000        15.3064550000        15.3492620000        11.9745890000        13.2907770000        15.3311330000        11.9715640000
        0.1227146594         0.1227143865         3.4746995063         5.1803506468        -2.8087646180        17.6270330000        16.4349310000        14.8918910000        13.4036460000        11.5684740000         9.7778020000         9.1055920000         8.8828600000        13.1323960000        15.1090430000        15.1517720000        11.8468350000        13.1515240000        15.1334620000        11.8436650000
        0.1276298308         0.1276295435         3.4781124567         5.1687512543        -2.7662754592        17.3919910000        16.2143780000        14.6859750000        13.2348760000        11.4334220000         9.6820960000         9.0133320000         8.7916830000        12.9869760000        14.9040030000        14.9467390000        11.7139070000        13.0061890000        14.9281650000        11.7106260000
        0.1325301736         0.1325298715         3.4814227059         5.1573927172        -2.7246935341        17.1673580000        16.0031720000        14.4871650000        13.0707770000        11.3036120000         9.5895310000         8.9232630000         8.7024570000        12.8459770000        14.7060250000        14.7487870000        11.5854420000        12.8652620000        14.7299070000        11.5821090000
        0.1374959648         0.1374956471         3.4847536523         5.1459293877        -2.6827505178        16.9451980000        15.7927810000        14.2885560000        12.9057840000        11.1745400000         9.4966140000         8.8325140000         8.6123940000        12.7045740000        14.5081960000        14.5510010000        11.4570040000        12.7239180000        14.5317720000        11.4536780000
        0.1427445382         0.1427442036         3.4881408608         5.1341120260        -2.6395474690        16.7218860000        15.5815050000        14.0871290000        12.7371690000        11.0434400000         9.4009760000         8.7388520000         8.5193000000        12.5600410000        14.3075030000        14.3503680000        11.3259140000        12.5794370000        14.3307500000        11.3226440000
        0.1492794580         0.1492791025         3.4915644716         5.1216157398        -2.5931555935        16.4929280000        15.3646770000        13.8788310000        12.5606660000        10.9053900000         9.2975070000         8.6372560000         8.4181860000        12.4077160000        14.0998990000        14.1428340000        11.1873340000        12.4271550000        14.1228010000        11.1841590000
        0.1601646630         0.1601642740         3.4955795635         5.1054241343        -2.5313467241        16.2095490000        15.0949420000        13.6189140000        12.3363720000        10.7262430000         9.1574040000         8.4993140000         8.2807480000        12.2112140000        13.8407600000        13.8837810000        11.0070140000        12.2306980000        13.8632450000        11.0039930000
        0.1702583330         0.1702579117         3.4993201519         5.0903866179        -2.4739561469        15.9509430000        14.8478450000        13.3806950000        12.1295360000        10.5606350000         9.0268070000         8.3706140000         8.1525180000        12.0292690000        13.6032080000        13.6463140000        10.8399800000        12.0487900000        13.6253100000        10.8371230000
        0.1845952122         0.1845947466         3.5032556656         5.0732340119        -2.4060937158        15.6638930000        14.5725720000        13.1151620000        11.8953540000        10.3682770000         8.8699950000         8.2157050000         7.9981530000        11.8198640000        13.3383620000        13.3815500000        10.6459340000        11.8394260000        13.3600740000        10.6432570000
        0.1973064879         0.1973059820         3.5066688848         5.0588067806        -2.3480200016        15.4215430000        14.3393990000        12.8907810000        11.6965810000        10.2037900000         8.7352820000         8.0823870000         7.8658820000        11.6410510000        13.1145490000        13.1578020000        10.4799730000        11.6606510000        13.1359460000        10.4774470000
        0.2086580716         0.2086575286         3.5096970497         5.0461457511        -2.2967557004        15.2118550000        14.1370430000        12.6962080000        11.5230370000        10.0594160000         8.6160030000         7.9641120000         7.7481130000        11.4841040000        12.9204230000        12.9637320000        10.3341140000        11.5037360000        12.9415540000        10.3317340000
        0.2147833094         0.2147827467         3.5111724620         5.0411831887        -2.2740292551        15.1179190000        14.0458750000        12.6085570000        11.4449280000         9.9950510000         8.5633970000         7.9118480000         7.6962190000        11.4136960000        12.8329450000        12.8762850000        10.2689770000        11.4333430000        12.8539550000        10.2666710000
        0.2224063874         0.2224057813         3.5128827139         5.0341428384        -2.2457737682        15.0045800000        13.9360000000        12.5029320000        11.3500600000         9.9159490000         8.4975860000         7.8464370000         7.6312300000        11.3275400000        12.7275280000        12.7709000000        10.1888970000        11.3472020000        12.7483950000        10.1866840000
        0.2285019625         0.2285013282         3.5143625993         5.0289156581        -2.2228170336        14.9119820000        13.8458840000        12.4163210000        11.2722870000         9.8514890000         8.4443040000         7.7934050000         7.5785870000        11.2570440000        12.6410680000        12.6844670000        10.1235600000        11.2767190000        12.6618160000        10.1214280000
        0.2357096265         0.2357089076         3.5159425739         5.0208525038        -2.1948937744        14.8039760000        13.7411690000        12.3156780000        11.1809750000         9.7743690000         8.3788660000         7.7282880000         7.5138630000        11.1733710000        12.5406130000        12.5840400000        10.0454160000        11.1930600000        12.5612280000        10.0433790000
        0.2419120902         0.2419113192         3.5174736221         5.0152343490        -2.1711298560        14.7101940000        13.6495740000        12.2276370000        11.1014060000         9.7081270000         8.3236280000         7.6732080000         7.4592000000        11.1009130000        12.4527030000        12.4961610000         9.9781760000        11.1206140000        12.4732000000         9.9762290000
        0.2489712064         0.2489703711         3.5192054714         5.0096118631        -2.1458385205        14.6098060000        13.5511390000        12.1330370000        11.0159420000         9.6374430000         8.2650800000         7.6147490000         7.4012310000        11.0232450000        12.3582210000        12.4017150000         9.9063220000        11.0429590000        12.3785900000         9.9044800000
        0.2567867224         0.2567858099         3.5211181756         5.0038829943        -2.1189373536        14.5032390000        13.4462620000        12.0322440000        10.9247660000         9.5622780000         8.2029640000         7.5526440000         7.3396850000        10.9404040000        12.2575340000        12.3010700000         9.8298110000        10.9601340000        12.2777670000         9.8280890000
        0.2652515462         0.2652505394         3.5231920039         4.9989293089        -2.0912318592        14.3939780000        13.3380890000        11.9282880000        10.8305640000         9.4848670000         8.1391950000         7.4887290000         7.2764230000        10.8548180000        12.1536440000        12.1972260000         9.7509050000        10.8745630000        12.1737400000         9.7493140000
        0.2753998818         0.2753987634         3.5256183543         4.9950780647        -2.0616041634        14.2767700000        13.2210350000        11.8158660000        10.7286720000         9.4018190000         8.0714570000         7.4205580000         7.2090920000        10.7624450000        12.0412240000        12.0848600000         9.6660840000        10.7822080000        12.0611770000         9.6646470000
        0.2850244191         0.2850233575         3.5279047028         4.9889280458        -2.0310703516        14.1608750000        13.1051660000        11.7044300000        10.6268060000         9.3174730000         8.0011130000         7.3496540000         7.1389940000        10.6692710000        11.9297920000        11.9734790000         9.5799690000        10.6890500000        11.9496130000         9.5786830000
        0.2929488496         0.2929480154         3.5298498767         4.9867328917        -2.0088507415        14.0730560000        13.0167320000        11.6193060000        10.5495560000         9.2552170000         7.9507230000         7.2988250000         7.0888460000        10.5993920000        11.8446620000        11.8884010000         9.5161250000        10.6191840000        11.8643700000         9.5149720000
        0.3004102830         0.3004094190         3.5316949958         4.9823645204        -1.9856092365        13.9847320000        12.9279520000        11.5338320000        10.4713800000         9.1910570000         7.8975170000         7.2450930000         7.0357780000        10.5280070000        11.7591880000        11.8029730000         9.4504060000        10.5478120000        11.7787910000         9.4493830000
        0.3056563096         0.3056554229         3.5329899224         4.9792551259        -1.9692570387        13.9230170000        12.8658070000        11.4739410000        10.4165290000         9.1460270000         7.8600960000         7.2072790000         6.9984330000        10.4778750000        11.6992990000        11.7431180000         9.4042480000        10.4976890000        11.7188290000         9.4033170000
        0.3083801885         0.3083792890         3.5337202560         4.9778095948        -1.9610266935        13.8908620000        12.8333130000        11.4426490000        10.3880550000         9.1231250000         7.8414900000         7.1884520000         6.9798700000        10.4520680000        11.6680070000        11.7118470000         9.3806940000        10.4718890000        11.6874960000         9.3798170000
        0.3110807256         0.3110798132         3.5344427744         4.9763218392        -1.9528213658        13.8589690000        12.8010650000        11.4115780000        10.3597560000         9.1003350000         7.8229300000         7.1696680000         6.9613490000        10.4263980000        11.6369380000        11.6807980000         9.3572510000        10.4462230000        11.6563850000         9.3564260000
        0.3118444821         0.3118435633         3.5346353173         4.9757853355        -1.9504616073        13.8500320000        12.7920500000        11.4028920000        10.3518070000         9.0938410000         7.8175510000         7.1642220000         6.9559750000        10.4191400000        11.6282530000        11.6721180000         9.3505830000        10.4389670000        11.6476900000         9.3497720000
        0.3125978331         0.3125969088         3.5348251106         4.9753549381        -1.9482333001        13.8414840000        12.7834100000        11.3945630000        10.3442020000         9.0876790000         7.8124930000         7.1591030000         6.9509260000        10.4122210000        11.6199240000        11.6637950000         9.3442480000        10.4320490000        11.6393500000         9.3434510000
        0.3134127322         0.3134118020         3.5350302120         4.9749211368        -1.9458554920        13.8323350000        12.7741530000        11.3856340000        10.3360570000         9.0810970000         7.8071070000         7.1536510000         6.9455490000        10.4048190000        11.6109960000        11.6548730000         9.3374790000        10.4246480000        11.6304110000         9.3366970000
        0.3142113259         0.3142103906         3.5352309360         4.9745270641        -1.9435574035        13.8234600000        12.7651650000        11.3769640000        10.3281510000         9.0747250000         7.8019080000         7.1483890000         6.9403600000        10.3976410000        11.6023250000        11.6462090000         9.3309210000        10.4174730000        11.6217290000         9.3301540000
        0.3150093226         0.3150083811         3.5354804097         4.9741234658        -1.9410997212        13.8134420000        12.7549890000        11.3671670000        10.3193050000         9.0677990000         7.7964460000         7.1428510000         6.9349130000        10.3897080000        11.5925290000        11.6364200000         9.3237630000        10.4095410000        11.6119180000         9.3230140000
        0.3165036157         0.3165026664         3.5359482880         4.9732561129        -1.9363628434        13.7943570000        12.7356040000        11.3484950000        10.3024140000         9.0545020000         7.7858860000         7.1321430000         6.9243760000        10.3745210000        11.5738590000        11.6177640000         9.3100280000        10.3943590000        11.5932220000         9.3093150000
        0.3173431479         0.3173421954         3.5361603535         4.9728677103        -1.9339706235        13.7850970000        12.7262100000        11.3394250000        10.2941490000         9.0478650000         7.7804880000         7.1266760000         6.9189880000        10.3670270000        11.5647900000        11.6087010000         9.3031910000        10.3868660000        11.5841410000         9.3024940000
        0.3191691924         0.3191682298         3.5367862161         4.9717696423        -1.9279633249        13.7604520000        12.7011290000        11.3152710000        10.2723690000         9.0309100000         7.7671950000         7.1131830000         6.9057250000        10.3475310000        11.5406380000        11.5845690000         9.2856430000        10.3673740000        11.5599530000         9.2849920000
        0.3200128393         0.3200118757         3.5370000288         4.9714029542        -1.9255821480        13.7512220000        12.6917510000        11.3062090000        10.2641150000         9.0243000000         7.7618310000         7.1077510000         6.9003730000        10.3400540000        11.5315760000        11.5755150000         9.2788290000        10.3598980000        11.5508790000         9.2781940000
        0.3217387212         0.3217377523         3.5374238585         4.9703227725        -1.9204782032        13.7319390000        12.6722150000        11.2873380000        10.2468450000         9.0102620000         7.7502360000         7.0960040000         6.8887850000        10.3243050000        11.5127090000        11.5566600000         9.2643870000        10.3441510000        11.5319880000         9.2637850000
        0.3239941616         0.3239931855         3.5379651279         4.9686727734        -1.9136308024        13.7065000000        12.6464770000        11.2624680000        10.2240160000         8.9915390000         7.7346060000         7.0801650000         6.8731520000        10.3034000000        11.4878440000        11.5318120000         9.2451460000        10.3232510000        11.5070930000         9.2445850000
        0.3271318553         0.3271308675         3.5387100292         4.9658662816        -1.9036718673        13.6701600000        12.6097700000        11.2269990000        10.1913510000         8.9644810000         7.7117580000         7.0569970000         6.8502740000        10.2733510000        11.4523860000        11.4963740000         9.2173740000        10.2932080000        11.4715920000         9.2168690000
        0.3332188373         0.3332178210         3.5401439123         4.9609582444        -1.8850772327        13.6018700000        12.5406000000        11.1600760000        10.1298210000         8.9138410000         7.6692560000         7.0138830000         6.8077210000        10.2168940000        11.3854840000        11.4295160000         9.1653290000        10.2367620000        11.4046090000         9.1649350000
        0.3382002424         0.3381992038         3.5411401689         4.9538410624        -1.8675340233        13.5427780000        12.4812140000        11.1025650000        10.0760560000         8.8673610000         7.6281450000         6.9721310000         6.7663890000        10.1664710000        11.3280060000        11.3720620000         9.1178860000        10.1863450000        11.3470730000         9.1175660000
        0.3449301549         0.3449290834         3.5426247009         4.9483753379        -1.8475243471        13.4705530000        12.4078060000        11.0312930000        10.0104020000         8.8131220000         7.5823390000         6.9256110000         6.7204730000        10.1061070000        11.2567670000        11.3008730000         9.0621340000        10.1259940000        11.2757490000         9.0619310000
        0.3509360115         0.3509349103         3.5438057292         4.9399958849        -1.8268784494        13.4012370000        12.3378370000        10.9633270000         9.9469220000         8.7584400000         7.5340680000         6.8765130000         6.6718980000        10.0466510000        11.1888480000        11.2329880000         9.0062600000        10.0665470000        11.2077620000         9.0061480000
        0.3560085132         0.3560073866         3.5447640356         4.9317912377        -1.8085675204        13.3412320000        12.2773080000        10.9044690000         9.8917000000         8.7102910000         7.4910170000         6.8326780000         6.6285030000         9.9946410000        11.1300350000        11.1742040000         8.9571370000        10.0145450000        11.1488920000         8.9570980000
        0.3605861757         0.3605850262         3.5457165035         4.9277371898        -1.7951745764        13.2940440000        12.2290540000        10.8573740000         9.8481750000         8.6742260000         7.4603290000         6.8014430000         6.5976610000         9.9545380000        11.0829730000        11.1271780000         8.9200330000         9.9744510000        11.1017740000         8.9200720000
        0.3650016069         0.3650004350         3.5466270338         4.9239564243        -1.7824320185        13.2493440000        12.1832110000        10.8125460000         9.8067050000         8.6399420000         7.4311710000         6.7717580000         6.5683390000         9.9163480000        11.0381760000        11.0824170000         8.8847250000         9.9362690000        11.0569230000         8.8848400000
        0.3693564392         0.3693552450         3.5475134935         4.9209108507        -1.7707203315        13.2077940000        12.1404120000        10.7706160000         9.7679950000         8.6083060000         7.4045460000         6.7446510000         6.5415710000         9.8808570000        10.9962730000        11.0405530000         8.8520600000         9.9007840000        11.0149690000         8.8522530000
        0.3736513932         0.3736501769         3.5484346036         4.9179268672        -1.7590177248        13.1660150000        12.0972200000        10.7282390000         9.7289160000         8.5766320000         7.3780720000         6.7176790000         6.5149420000         9.8451330000        10.9539260000        10.9982480000         8.8192910000         9.8650690000        10.9725670000         8.8195650000
        0.3795572919         0.3795560445         3.5496547904         4.9137381961        -1.7432066053        13.1102270000        12.0394500000        10.6714780000         9.6764470000         8.5339900000         7.3422550000         6.6811670000         6.4788800000         9.7970870000        10.8972050000        10.9415840000         8.7751640000         9.8170340000        10.9157720000         8.7755460000
        0.3911472627         0.3911459493         3.5519478479         4.9047959704        -1.7124947178        13.0038800000        11.9290520000        10.5628030000         9.5756210000         8.4516460000         7.2725190000         6.6099780000         6.4085430000         9.7044920000        10.7886120000        10.8331010000         8.6899310000         9.7244580000        10.8070400000         8.6905250000
        0.4048800182         0.4048786192         3.5546845588         4.8935938964        -1.6759994336        12.8788170000        11.7986410000        10.4340890000         9.4559520000         8.3541500000         7.1898090000         6.5253500000         6.3249650000         9.5945660000        10.6599990000        10.7046280000         8.5888310000         9.6145570000        10.6782610000         8.5896850000
        0.4193188095         0.4193173148         3.5576272162         4.8817482999        -1.6374976953        12.7479740000        11.6612180000        10.2981130000         9.3293800000         8.2515440000         7.1028460000         6.4361420000         6.2369770000         9.4783840000        10.5241340000        10.5689210000         8.4821840000         9.4984000000        10.5422160000         8.4833300000
        0.4373332639         0.4373316426         3.5613656283         4.8665800005        -1.5891975388        12.5858170000        11.4893960000        10.1278620000         9.1706990000         8.1232800000         6.9939990000         6.3241190000         6.1267320000         9.3326690000        10.3540200000        10.3990170000         8.3486060000         9.3527190000        10.3718810000         8.3501300000
        0.4583991999         0.4583974198         3.5657267124         4.8482362678        -1.5326582225        12.3966820000        11.2899280000         9.9303380000         8.9863120000         7.9739310000         6.8665430000         6.1924100000         5.9975830000         9.1628940000        10.1566480000        10.2018900000         8.1929240000         9.1829870000        10.1742570000         8.1948970000
        0.4774041362         0.4774021989         3.5697972045         4.8313074026        -1.4812290011        12.2253290000        11.1080790000         9.7508960000         8.8189670000         7.8385150000         6.7507910000         6.0722460000         5.8804090000         9.0085300000         9.9773260000        10.0227910000         8.0515790000         9.0286660000         9.9947200000         8.0539680000
        0.4936261847         0.4936240854         3.5737782009         4.8158237671        -1.4356294380        12.0691620000        10.9424720000         9.5887420000         8.6686550000         7.7182930000         6.6490310000         5.9659030000         5.7776510000         8.8700940000         9.8152600000         9.8609230000         7.9256620000         8.8902770000         9.8324630000         7.9284470000
        0.5089588623         0.5089566010         3.5775481610         4.8011291288        -1.3924918546        11.9220700000        10.7866850000         9.4371820000         8.5281280000         7.6052170000         6.5525390000         5.8645050000         5.6803570000         8.7400230000         9.6637610000         9.7095990000         7.8072040000         8.7602520000         9.6808030000         7.8103590000
        0.5238973136         0.5238948866         3.5812231586         4.7868202713        -1.3504666542        11.7805550000        10.6362280000         9.2912790000         8.3925350000         7.4958260000         6.4584630000         5.7649910000         5.5854430000         8.6140520000         9.5179070000         9.5639120000         7.6924030000         8.6343280000         9.5348020000         7.6959260000
        0.5389567166         0.5389540910         3.5855246201         4.7724200629        -1.3068140188        11.6295240000        10.4749020000         9.1360090000         8.2489810000         7.3822390000         6.3620220000         5.6620720000         5.4884150000         8.4810620000         9.3626590000         9.4088490000         7.5723620000         8.5013950000         9.3793970000         7.5763200000
        0.5534124343         0.5534096067         3.5896684063         4.7585748530        -1.2648662047        11.4843270000        10.3203440000         8.9882210000         8.1123700000         7.2736580000         6.2691590000         5.5629570000         5.3953740000         8.3538790000         9.2148590000         9.2612110000         7.4575520000         8.3742700000         9.2314620000         7.4619260000
        0.5672344669         0.5672314361         3.5936255543         4.7453182621        -1.2247550176        11.3444580000        10.1726320000         8.8479730000         7.9829220000         7.1701620000         6.1801020000         5.4683320000         5.3067310000         8.2327460000         9.0745640000         9.1210540000         7.3481870000         8.2531970000         9.0910520000         7.3529520000
        0.5789831807         0.5789799568         3.5972450987         4.7343437019        -1.1903503458        11.2200880000        10.0427300000         8.7258420000         7.8709460000         7.0812100000         6.1041110000         5.3881380000         5.2319600000         8.1277990000         8.9523560000         8.9989530000         7.2540040000         8.1483090000         8.9687540000         7.2591170000
