#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.2107112472         0.2107080807         3.5106381989         5.0276530167        -2.2705737422        15.1101840000        14.0438750000        12.6083100000        11.4428620000         9.9892060000         8.5533380000         7.9025440000         7.6866050000        11.4093070000        12.8329280000        12.8762120000        10.2631340000        11.4289400000        12.8539070000        10.2608270000
        0.2162534517         0.2162501444         3.5120136827         5.0213084409        -2.2479424715        15.0185180000        13.9552970000        12.5232740000        11.3666460000         9.9257350000         8.5006360000         7.8501980000         7.6345940000        11.3401600000        12.7480720000        12.7913800000        10.1988950000        11.3598060000        12.7689330000        10.1966610000
        0.2216806318         0.2216772329         3.5133287141         5.0160163372        -2.2275614667        14.9355140000        13.8747440000        12.4459300000        11.2973640000         9.8683810000         8.4533430000         7.8031570000         7.5878910000        11.2774370000        12.6708740000        12.7142060000        10.1407860000        11.2970950000        12.6916270000        10.1386240000
        0.2271614925         0.2271579436         3.5146889085         5.0096896372        -2.2051711127        14.8466240000        13.7885760000        12.3632100000        11.2227750000         9.8059860000         8.4011140000         7.7511890000         7.5362710000        11.2094740000        12.5883060000        12.6316620000        10.0775640000        11.2291430000        12.6089470000        10.0754790000
        0.2325533564         0.2325496529         3.5160281159         5.0034195118        -2.1830937719        14.7598900000        13.7043550000        12.2823510000        11.1496480000         9.7446680000         8.3495750000         7.6998620000         7.4852940000        11.1426940000        12.5075870000        12.5509660000        10.0153980000        11.1623740000        12.5281190000        10.0133900000
        0.2380140102         0.2380101430         3.5173849730         4.9970690006        -2.1607374361        14.6741490000        13.6205900000        12.2019650000        11.0765490000         9.6829030000         8.2972710000         7.6475860000         7.4334290000        11.0756220000        12.4272900000        12.4706880000         9.9527940000        11.0953120000        12.4477210000         9.9508640000
        0.2433706123         0.2433665768         3.5187172692         4.9908014360        -2.1387586394        14.5920470000        13.5398400000        12.1245100000        11.0057050000         9.6225320000         8.2457310000         7.5958650000         7.3821730000        11.0102820000        12.3498660000        12.3932780000         9.8916270000        11.0299820000        12.3702130000         9.8897700000
        0.2486958007         0.2486915898         3.5200428540         4.9845504168        -2.1168841163        14.5110400000        13.4600300000        12.0479300000        10.9355040000         9.5626190000         8.1944290000         7.5443300000         7.3311050000        10.9454320000        12.2733140000        12.3167400000         9.8308930000        10.9651410000        12.2935760000         9.8291090000
        0.2543975958         0.2543932009         3.5214454533         4.9785953338        -2.0951535873        14.4297600000        13.3796880000        11.9708330000        10.8649570000         9.5029000000         8.1437000000         7.4933070000         7.2805770000        10.8804670000        12.1962390000        12.2396860000         9.7702670000        10.9001870000        12.2164150000         9.7685660000
        0.2604731238         0.2604685424         3.5229163152         4.9732526055        -2.0742922560        14.3502970000        13.3008270000        11.8951540000        10.7959490000         9.4452170000         8.0953420000         7.4446000000         7.2323880000        10.8172500000        12.1205780000        12.1640500000         9.7115960000        10.8369800000        12.1406650000         9.7099820000
        0.2666440740         0.2666392946         3.5244096048         4.9679004849        -2.0531805071        14.2705190000        13.2214790000        11.8189590000        10.7263320000         9.3869990000         8.0464260000         7.3952820000         7.1835980000        10.7534010000        12.0443970000        12.0878970000         9.6523330000        10.7731410000        12.0643960000         9.6508120000
        0.2726412515         0.2726362718         3.5258604096         4.9627300588        -2.0327092686        14.1937570000        13.1449710000        11.7454410000        10.6590350000         9.3306940000         7.9990110000         7.3474310000         7.1362630000        10.6916100000        11.9708910000        12.0144210000         9.5949770000        10.7113600000        11.9908060000         9.5935470000
