#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1006858661         0.1006856751         3.4600398414         5.2181279750        -2.9827620198        18.6469350000        17.3935490000        15.7797660000        14.1184650000        12.1499330000        10.1768860000         9.4852840000         9.2560600000        13.7485420000        15.9939560000        16.0367130000        12.4127860000        13.7672150000        16.0191080000        12.4106200000
        0.1026689310         0.1026687360         3.4613580990         5.2145004438        -2.9668774517        18.5519790000        17.3046250000        15.6979700000        14.0530720000        12.0959390000        10.1400910000         9.4507080000         9.2220860000        13.6920290000        15.9125910000        15.9553620000        12.3606360000        13.7107500000        15.9377110000        12.3583470000
        0.1073798116         0.1073796069         3.4645088065         5.2054906879        -2.9286739721        18.3258300000        17.0927870000        15.5026740000        13.8964850000        11.9670890000        10.0519070000         9.3673150000         9.1401420000        13.5566550000        15.7179810000        15.7608060000        12.2357940000        13.5754830000        15.7430060000        12.2332390000
        0.1120903551         0.1120901405         3.4676969348         5.1962829467        -2.8901240112        18.0998210000        16.8808860000        15.3066870000        13.7388570000        11.8382410000         9.9631790000         9.2830240000         9.0573060000        13.4204960000        15.5226680000        15.5654680000        12.1104660000        13.4394240000        15.5475250000        12.1076800000
        0.1168062777         0.1168060529         3.4709168737         5.1868332575        -2.8511859160        17.8743710000        16.6693420000        15.1105700000        13.5803640000        11.7095930000         9.8739390000         9.1979000000         8.9735890000        13.2837360000        15.3270510000        15.3698350000        11.9848630000        13.3027570000        15.3517240000        11.9818850000
        0.1215635066         0.1215632714         3.4741851059         5.1770117268        -2.8115373326        17.6484680000        16.4572070000        14.9133450000        13.4200890000        11.5804420000         9.7836200000         9.1114100000         8.8883970000        13.1456060000        15.1304820000        15.1731910000        11.8583170000        13.1647150000        15.1549050000        11.8551840000
        0.1263090612         0.1263088153         3.4774510863         5.1670330698        -2.7717917403        17.4262470000        16.2482570000        14.7182830000        13.2606740000        11.4529910000         9.6940380000         9.0250780000         8.8031680000        13.0084340000        14.9362300000        14.9789460000        11.7330190000        13.0276280000        14.9604190000        11.7297660000
        0.1310187101         0.1310184534         3.4806984500         5.1569572943        -2.7321513855        17.2090320000        16.0438800000        14.5259440000        13.1024960000        11.3279940000         9.6058740000         8.9393310000         8.7183070000        12.8727560000        14.7446950000        14.7874370000        11.6095260000        12.8920240000        14.7686210000        11.6062080000
        0.1360467237         0.1360464552         3.4839835700         5.1463047110        -2.6910831113        16.9904580000        15.8366570000        14.3305030000        12.9404090000        11.2009940000         9.5148280000         8.8504260000         8.6301250000        12.7338440000        14.5500210000        14.5928070000        11.4833160000        12.7531740000        14.5736560000        11.4799910000
        0.1411666484         0.1411663675         3.4872745996         5.1354041454        -2.6495610854        16.7742690000        15.6317730000        14.1355360000        12.7775670000        11.0743580000         9.4229550000         8.7604700000         8.5407580000        12.5943750000        14.3557680000        14.3986110000        11.3568450000        12.6137560000        14.3790910000        11.3535600000
        0.1464699550         0.1464696612         3.4905720055         5.1242954199        -2.6074689105        16.5601080000        15.4289400000        13.9409540000        12.6138530000        10.9475080000         9.3297320000         8.6690180000         8.4498010000        12.4539760000        14.1618490000        14.2047600000        11.2296310000        12.4734020000        14.1848470000        11.2264280000
        0.1518120209         0.1518117135         3.4938886878         5.1129867584        -2.5650270762        16.3480660000        15.2275390000        13.7472040000        12.4498080000        10.8206550000         9.2355610000         8.5765240000         8.3577580000        12.3130220000        13.9687150000        14.0117020000        11.1019930000        12.3324870000        13.9913790000        11.0989020000
        0.1667152774         0.1667149351         3.4983668605         5.0939060622        -2.4900425282        16.0197680000        14.9139860000        13.4446580000        12.1857010000        10.6064400000         9.0638080000         8.4071480000         8.1889840000        12.0792170000        13.6670110000        13.7100940000        10.8861630000        12.0987280000        13.6892080000        10.8832630000
