#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1227515014         0.1227510168         3.4749959475         5.1806853316        -2.8077845372        17.6146130000        16.4229890000        14.8808780000        13.3957250000        11.5633040000         9.7761110000         9.1040890000         8.8814850000        13.1264250000        15.0980730000        15.1408080000        11.8419020000        13.1455620000        15.1224800000        11.8387160000
        0.1270250654         0.1270245500         3.4779884083         5.1704395900        -2.7705182547        17.4085160000        16.2296350000        14.7003650000        13.2477580000        11.4449220000         9.6921830000         9.0232060000         8.8015430000        12.9989350000        14.9183320000        14.9610720000        11.7253720000        13.0181470000        14.9425120000        11.7220900000
        0.1313226701         0.1313221221         3.4806280625         5.1607579053        -2.7358737541        17.2245560000        16.0571020000        14.5378470000        13.1131500000        11.3375420000         9.6146420000         8.9477590000         8.7267770000        12.8827300000        14.7564970000        14.7992530000        11.6191320000        12.9019990000        14.7804530000        11.6158050000
        0.1354360770         0.1354354961         3.4835097714         5.1508970496        -2.6999994130        17.0323450000        15.8752290000        14.3665940000        12.9713270000        11.2264620000         9.5351860000         8.8702560000         8.6499080000        12.7612500000        14.5859340000        14.6287240000        11.5087820000        12.7805730000        14.6096310000        11.5054460000
        0.1398164875         0.1398158693         3.4861383716         5.1411338368        -2.6651657023        16.8536360000        15.7059990000        14.2061600000        12.8369680000        11.1209670000         9.4576930000         8.7944230000         8.5745500000        12.6456070000        14.4261050000        14.4689340000        11.4035070000        12.6649730000        14.4495500000        11.4001980000
        0.1444388818         0.1444382234         3.4892600754         5.1303664959        -2.6259061529        16.6507380000        15.5142050000        14.0226560000        12.6832050000        11.0019820000         9.3709560000         8.7094350000         8.4900530000        12.5139980000        14.2432560000        14.2861440000        11.2843440000        12.5334090000        14.2663940000        11.2810990000
        0.1504886458         0.1504879386         3.4923398494         5.1190019357        -2.5837629954        16.4446330000        15.3189240000        13.8348200000        12.5236230000        10.8770450000         9.2768220000         8.6169620000         8.3979990000        12.3760810000        14.0560310000        14.0989840000        11.1588120000        12.3955290000        14.0788560000        11.1556630000
        0.1597024749         0.1597016983         3.4957782495         5.1050347440        -2.5309485791        16.2027090000        15.0885240000        13.6128750000        12.3319920000        10.7240410000         9.1570920000         8.4990770000         8.2805420000        12.2081670000        13.8347490000        13.8777760000        11.0047510000        12.2276520000        13.8572160000        11.0017380000
        0.1693427800         0.1693419275         3.4992664666         5.0906859255        -2.4766713992        15.9594330000        14.8561350000        13.3888400000        12.1372300000        10.5677360000         9.0334120000         8.3771760000         8.1590920000        12.0366100000        13.6113410000        13.6544460000        10.8471050000        12.0561300000        13.6334500000        10.8442450000
        0.1826020749         0.1826011219         3.5029241685         5.0739504193        -2.4123340496        15.6885320000        14.5966100000        13.1385200000        11.9162280000        10.3857830000         8.8845610000         8.2301660000         8.0125060000        11.8387490000        13.3616790000        13.4048580000        10.6635690000        11.8583070000        13.3834190000        10.6608780000
        0.1928752734         0.1928742411         3.5056815021         5.0618353772        -2.3648718110        15.4902780000        14.4061010000        12.9551560000        11.7538640000        10.2514300000         8.7744550000         8.1212570000         7.9044330000        11.6927460000        13.1787870000        13.2220190000        10.5280290000        11.7123350000        13.2002690000        10.5254610000
        0.2019589366         0.2019578317         3.5080816524         5.0514854421        -2.3239950995        15.3216830000        14.2436970000        12.7990110000        11.6149820000        10.1360480000         8.6794190000         8.0271040000         7.8107790000        11.5673640000        13.0230230000        13.0662980000        10.4115360000        11.5869780000        13.0442890000        10.4090800000
        0.2106460637         0.2106448872         3.5103333763         5.0420274553        -2.2862402797        15.1678220000        14.0950950000        12.6561720000        11.4873680000        10.0298550000         8.5915510000         7.9399270000         7.7240630000        11.4518390000        12.8805010000        12.9238170000        10.3041890000        11.4714770000        12.9015690000        10.3018440000
        0.2166128307         0.2166116065         3.5117805682         5.0366942873        -2.2635680640        15.0748270000        14.0049280000        12.5695260000        11.4099730000         9.9658710000         8.5389750000         7.8876890000         7.6721870000        11.3819180000        12.7940270000        12.8373720000        10.2394210000        11.4015690000        12.8149770000        10.2371500000
        0.2223217326         0.2223204612         3.5131660420         5.0315362053        -2.2418224243        14.9865850000        13.9192520000        12.4872080000        11.3361980000         9.9047270000         8.4884900000         7.8374860000         7.6223390000        11.3151040000        12.7118640000        12.7552350000        10.1774840000        11.3347670000        12.7326990000        10.1752880000
        0.2282818457         0.2282805232         3.5146143224         5.0260716312        -2.2190399358        14.8951130000        13.8303220000        12.4017700000        11.2593770000         9.8408990000         8.4355430000         7.7847920000         7.5700230000        11.2453640000        12.6265750000        12.6699730000        10.1127870000        11.2650410000        12.6472950000        10.1106730000
        0.2341921557         0.2341907805         3.5160541328         5.0205883311        -2.1963797862        14.8050750000        13.7426450000        12.3175370000        11.1834030000         9.7776360000         8.3828380000         7.7322950000         7.5179090000        11.1762400000        12.5424790000        12.5859050000        10.0486190000        11.1959290000        12.5630850000        10.0465870000
        0.2397543146         0.2397528882         3.5174095771         5.0153621173        -2.1749875275        14.7209720000        13.6606240000        12.2387350000        11.1121090000         9.7181220000         8.3330410000         7.6826530000         7.4686370000        11.1112260000        12.4637950000        12.5072470000         9.9882190000        11.1309260000        12.4842950000         9.9862690000
        0.2458364989         0.2458350155         3.5188859100         5.0098101101        -2.1521945867        14.6316600000        13.5733340000        12.1548810000        11.0361350000         9.6547760000         8.2800420000         7.6297700000         7.4161640000        11.0419120000        12.3800560000        12.4235360000         9.9238730000        11.0616230000        12.4004440000         9.9220120000
        0.2528292111         0.2528276633         3.5205700658         5.0039300810        -2.1275147392        14.5345120000        13.4780820000        12.0634100000        10.9532730000         9.5860650000         8.2228590000         7.5726460000         7.3595240000        10.9664300000        12.2886940000        12.3322090000         9.8539840000        10.9861540000        12.3089580000         9.8522280000
        0.2605437593         0.2605420572         3.5224357070         4.9970993224        -2.1001123731        14.4289720000        13.3741150000        11.9636160000        10.8624090000         9.5102340000         8.1592620000         7.5089130000         7.2963820000        10.8832900000        12.1889740000        12.2325230000         9.7768340000        10.9030280000        12.2091120000         9.7751950000
        0.2677392019         0.2677374252         3.5241560871         4.9914303862        -2.0760412840        14.3372150000        13.2830000000        11.8761810000        10.7826130000         9.4436850000         8.1035300000         7.4528230000         7.2408970000        10.8102100000        12.1015520000        12.1451300000         9.7090750000        10.8299590000        12.1215860000         9.7075420000
        0.2754097080         0.2754078503         3.5259976538         4.9853598730        -2.0504573518        14.2404370000        13.1866750000        11.7836960000        10.6980390000         9.3731520000         8.0443400000         7.3931840000         7.1819110000        10.7326660000        12.0090790000        12.0526920000         9.6371880000        10.7524280000        12.0290030000         9.6357730000
        0.2834860508         0.2834840206         3.5279443278         4.9786202485        -2.0231966910        14.1385500000        13.0850800000        11.6860950000        10.6085340000         9.2983300000         7.9812460000         7.3295370000         7.1189640000        10.6504150000        11.9114880000        11.9551390000         9.5608750000        10.6701910000        11.9312980000         9.5595870000
        0.2905924733         0.2905903541         3.5296519163         4.9728638168        -1.9993560549        14.0501790000        12.9967120000        11.6010950000        10.5304470000         9.2330630000         7.9261090000         7.2738630000         7.0639080000        10.5785930000        11.8264950000        11.8701830000         9.4942460000        10.5983790000        11.8462070000         9.4930730000
        0.2967574988         0.2967553007         3.5311801352         4.9680410192        -1.9789582790        13.9740560000        12.9203580000        11.5276150000        10.4630280000         9.1771150000         7.8791460000         7.2263850000         7.0169860000        10.5167340000        11.7530190000        11.7967430000         9.4370370000        10.5365300000        11.7726440000         9.4359690000
        0.3023796175         0.3023773503         3.5325914886         4.9636156647        -1.9603489634        13.9047620000        12.8507000000        11.4605240000        10.4014480000         9.1261220000         7.8363730000         7.1831060000         6.9742240000        10.4602450000        11.6859350000        11.7296930000         9.3848410000        10.4800510000        11.7054790000         9.3838730000
        0.3064665613         0.3064643673         3.5335271930         4.9608622494        -1.9475644084        13.8579470000        12.8035260000        11.4149720000        10.3595140000         9.0912330000         7.8069200000         7.1533070000         6.9447680000        10.4216820000        11.6403880000        11.6841720000         9.3491340000        10.4414950000        11.6598790000         9.3482330000
        0.3092846515         0.3092824156         3.5342774191         4.9588393963        -1.9385487245        13.8236240000        12.7688510000        11.3815540000        10.3289780000         9.0663620000         7.7864040000         7.1325130000         6.9242510000        10.3938490000        11.6069740000        11.6507770000         9.3235970000        10.4136670000        11.6264210000         9.3227500000
        0.3117575372         0.3117552640         3.5349251510         4.9570239104        -1.9306433672        13.7937510000        12.7386600000        11.3524380000        10.3023380000         9.0446100000         7.7683940000         7.1142530000         6.9062320000        10.3695330000        11.5778620000        11.6216830000         9.3012610000        10.3893550000        11.5972730000         9.3004620000
        0.3126557532         0.3126535779         3.5350755384         4.9567771347        -1.9285010244        13.7860890000        12.7308740000        11.3448650000        10.2953410000         9.0387790000         7.7634530000         7.1092600000         6.9012940000        10.3630930000        11.5702890000        11.6141160000         9.2952910000        10.3829160000        11.5896920000         9.2945030000
        0.3135891739         0.3135869769         3.5353861496         4.9562402620        -1.9255066589        13.7738230000        12.7183880000        11.3328410000        10.2845010000         9.0303230000         7.7568170000         7.1025170000         6.8946640000        10.3533880000        11.5582650000        11.6021010000         9.2865490000        10.3732150000        11.5776510000         9.2857840000
        0.3144839780         0.3144817633         3.5356089880         4.9555767803        -1.9227180587        13.7633970000        12.7078460000        11.3226660000        10.2751740000         9.0226760000         7.7504520000         7.0960620000         6.8882920000        10.3448570000        11.5480920000        11.5919360000         9.2786990000        10.3646850000        11.5674660000         9.2779500000
        0.3154185940         0.3154163635         3.5359140792         4.9550256602        -1.9197259317        13.7512400000        12.6954670000        11.3107390000        10.2644070000         9.0142510000         7.7438090000         7.0893110000         6.8816540000        10.3352020000        11.5361650000        11.5800190000         9.2699890000        10.3550320000        11.5555230000         9.2692630000
        0.3163866939         0.3163844496         3.5361532155         4.9543608082        -1.9167696998        13.7401680000        12.6842540000        11.2999090000        10.2544840000         9.0061380000         7.7370720000         7.0824790000         6.8749120000        10.3261350000        11.5253370000        11.5691980000         9.2616560000        10.3459660000        11.5446810000         9.2609470000
        0.3173164552         0.3173141963         3.5363711584         4.9536586321        -1.9139247751        13.7296950000        12.6736670000        11.2896800000        10.2450800000         8.9983750000         7.7305540000         7.0758690000         6.8683840000        10.3175040000        11.5151100000        11.5589770000         9.2536910000        10.3373370000        11.5344410000         9.2529980000
        0.3182723944         0.3182701299         3.5366172902         4.9529944289        -1.9109579647        13.7185080000        12.6623250000        11.2787230000        10.2350550000         8.9902160000         7.7238110000         7.0690270000         6.8616360000        10.3083600000        11.5041550000        11.5480290000         9.2453030000        10.3281960000        11.5234720000         9.2446290000
        0.3198203163         0.3198180369         3.5369842033         4.9520011996        -1.9064043062        13.7015120000        12.6450940000        11.2620630000        10.2197820000         8.9777300000         7.7134340000         7.0585020000         6.8512500000        10.2944010000        11.4874980000        11.5313840000         9.2324710000        10.3142400000        11.5067950000         9.2318250000
        0.3222871694         0.3222848649         3.5375572487         4.9503950529        -1.8991896995        13.6747420000        12.6179460000        11.2358010000        10.1956840000         8.9579840000         7.6969760000         7.0418070000         6.8347730000        10.2723510000        11.4612420000        11.5051440000         9.2121850000        10.2921930000        11.4805060000         9.2115810000
        0.3254536268         0.3254512853         3.5383946929         4.9480491339        -1.8892846057        13.6373040000        12.5798850000        11.1989850000        10.1620310000         8.9307320000         7.6745380000         7.0190140000         6.8123010000        10.2417060000        11.4244360000        11.4683650000         9.1841280000        10.2615550000        11.4436530000         9.1835870000
        0.3301023437         0.3300999428         3.5394168691         4.9453772365        -1.8764135809        13.5897540000        12.5315290000        11.1521080000        10.1190040000         8.8955350000         7.6452130000         6.9892590000         6.7829400000        10.2023490000        11.3775700000        11.4215340000         9.1479360000        10.2222060000        11.3967300000         9.1474730000
        0.3346441802         0.3346417187         3.5404036909         4.9426975656        -1.8638344944        13.5435500000        12.4844980000        11.1064660000        10.0770810000         8.8611980000         7.6165390000         6.9601540000         6.7542230000        10.1639700000        11.3319420000        11.3759390000         9.1126210000        10.1838350000        11.3510470000         9.1122350000
        0.3385516558         0.3385491379         3.5412239101         4.9397069041        -1.8525208187        13.5030240000        12.4433070000        11.0664650000        10.0401760000         8.8305740000         7.5905710000         6.9337780000         6.7281790000        10.1299850000        11.2919580000        11.3359810000         9.0811770000        10.1498570000        11.3110150000         9.0808530000
        0.3435050049         0.3435024073         3.5423517175         4.9354400607        -1.8373978706        13.4484860000        12.3877660000        11.0124950000         9.9904790000         8.7895680000         7.5559790000         6.8986030000         6.6934660000        10.0843220000        11.2380130000        11.2820770000         9.0390230000        10.1042030000        11.2570070000         9.0387890000
        0.3470921652         0.3470895110         3.5430511943         4.9309793094        -1.8256038997        13.4086040000        12.3473770000        10.9732080000         9.9538530000         8.7582230000         7.5284860000         6.8706350000         6.6658030000        10.0501240000        11.1987530000        11.2428390000         9.0069690000        10.0700110000        11.2177070000         9.0067890000
        0.3506006058         0.3505978890         3.5437711475         4.9280848169        -1.8154848232        13.3727530000        12.3107130000        10.9374280000         9.9208370000         8.7308850000         7.5052920000         6.8470400000         6.6425100000        10.0197430000        11.1629950000        11.2071090000         8.9788700000        10.0396360000        11.1819080000         8.9787470000
        0.3541090469         0.3541062665         3.5444444517         4.9238454709        -1.8042102428        13.3347070000        12.2719630000        10.8995890000         9.8855940000         8.7008890000         7.4790810000         6.8203540000         6.6161200000         9.9869160000        11.1251840000        11.1693230000         8.9481590000        10.0068150000        11.1440570000         8.9480910000
        0.3572879169         0.3572850783         3.5450307219         4.9192566389        -1.7933918145        13.2991830000        12.2358120000        10.8642460000         9.8524970000         8.6723370000         7.4537640000         6.7945600000         6.5905870000         9.9558970000        11.0898720000        11.1340330000         8.9189760000         9.9758010000        11.1087110000         8.9189550000
        0.3603377569         0.3603348595         3.5456024239         4.9143623619        -1.7825193412        13.2638610000        12.1998160000        10.8290100000         9.8194340000         8.6437260000         7.4282860000         6.7685830000         6.5648600000         9.9248620000        11.0546670000        11.0988500000         8.8897360000         9.9447710000        11.0734720000         8.8897620000
        0.3632610183         0.3632580639         3.5461550954         4.9099448080        -1.7723533402        13.2306920000        12.1658950000        10.7957440000         9.7882560000         8.6169200000         7.4045360000         6.7443620000         6.5408760000         9.8956730000        11.0214320000        11.0656380000         8.8623050000         9.9155870000        11.0402030000         8.8623770000
        0.3655082090         0.3655052167         3.5466323061         4.9093113921        -1.7671376658        13.2110520000        12.1454320000        10.7756200000         9.7698990000         8.6025140000         7.3929500000         6.7325710000         6.5292630000         9.8791380000        11.0013200000        11.0455490000         8.8473370000         9.8990560000        11.0200630000         8.8474510000
        0.3678114188         0.3678083891         3.5471337314         4.9083116491        -1.7614038076        13.1898480000        12.1233250000        10.7538550000         9.7499820000         8.5867670000         7.3801520000         6.7195350000         6.5164120000         9.8611360000        10.9795680000        11.0238230000         8.8309890000         9.8810600000        10.9982810000         8.8311480000
        0.3701489521         0.3701458854         3.5476255716         4.9069383157        -1.7553249851        13.1679710000        12.1005670000        10.7314450000         9.7293720000         8.5702260000         7.3664660000         6.7055880000         6.5026480000         9.8423850000        10.9571750000        11.0014540000         8.8138530000         9.8623140000        10.9758600000         8.8140560000
        0.3724394363         0.3724363348         3.5480885311         4.9046614543        -1.7485144651        13.1447220000        12.0764870000        10.7077240000         9.7073390000         8.5519990000         7.3508710000         6.6896790000         6.4869170000         9.8220810000        10.9334740000        10.9777760000         8.7950610000         9.8420130000        10.9521300000         8.7953060000
        0.3748321508         0.3748290140         3.5485867952         4.9023478873        -1.7414186844        13.1203490000        12.0511880000        10.6827850000         9.6842010000         8.5329720000         7.3346760000         6.6731520000         6.4705780000         9.8008050000        10.9085550000        10.9528820000         8.7754190000         9.8207430000        10.9271810000         8.7757090000
        0.3776935665         0.3776903875         3.5491962260         4.9010105109        -1.7343481504        13.0946090000        12.0242860000        10.6562490000         9.6598320000         8.5136680000         7.3188870000         6.6570560000         6.4547000000         9.7787320000        10.8820370000        10.9263960000         8.7553530000         9.7986760000        10.9006270000         8.7556980000
        0.3827274277         0.3827241712         3.5502416775         4.8982373831        -1.7216867119        13.0493050000        11.9769890000        10.6095940000         9.6168370000         8.4793070000         7.2904710000         6.6280700000         6.4260910000         9.7396280000        10.8354160000        10.8798280000         8.7196710000         9.7595810000        10.8539430000         8.7201140000
        0.3908992572         0.3908958664         3.5518897679         4.8929510185        -1.7008360514        12.9761690000        11.9005670000        10.5341210000         9.5470160000         8.4230910000         7.2434870000         6.5800910000         6.3787140000         9.6758830000        10.7599990000        10.8044980000         8.6613210000         9.6958500000        10.7784260000         8.6619190000
        0.4009895535         0.4009859732         3.5539406768         4.8850840295        -1.6742779866        12.8843610000        11.8045980000        10.4392970000         9.4590270000         8.3519100000         7.1835200000         6.5187160000         6.3181200000         9.5953100000        10.6652520000        10.7098580000         8.5874200000         9.6152950000        10.6835530000         8.5882150000
