#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.2088770314         0.2088744887         3.5100616140         5.0340870040        -2.2831660697        15.1597500000        14.0904270000        12.6526170000        11.4829770000        10.0236180000         8.5831510000         7.9319750000         7.7159410000        11.4462870000        12.8770830000        12.9203680000        10.2979270000        11.4659180000        12.8981300000        10.2955840000
        0.2146498711         0.2146472123         3.5115006680         5.0275980641        -2.2594730573        15.0634520000        13.9974020000        12.5632970000        11.4030160000         9.9570870000         8.5280020000         7.8772180000         7.6615320000        11.3738090000        12.7879560000        12.8312660000        10.2306070000        11.3934520000        12.8088800000        10.2283400000
        0.2202784886         0.2202757500         3.5128673175         5.0221220023        -2.2381593497        14.9764670000        13.9130540000        12.4823040000        11.3305200000         9.8970760000         8.4785400000         7.8280430000         7.6127040000        11.3082040000        12.7071200000        12.7504560000        10.1698240000        11.3278600000        12.7279310000        10.1676280000
        0.2257524736         0.2257496175         3.5142212390         5.0160013541        -2.2160134361        14.8880750000        13.8273990000        12.4000740000        11.2564790000         9.8352500000         8.4269240000         7.7767020000         7.5617070000        11.2408260000        12.6250460000        12.6684050000        10.1071850000        11.2604930000        12.6457430000        10.1050660000
        0.2311455160         0.2311425391         3.5155560136         5.0099036480        -2.1941239321        14.8016250000        13.7434940000        12.3195210000        11.1837280000         9.7743490000         8.3758580000         7.7258660000         7.5112170000        11.1744710000        12.5446360000        12.5880170000        10.0454490000        11.1941490000        12.5652240000        10.0434070000
        0.2365928546         0.2365897520         3.5169037592         5.0037265432        -2.1720268730        14.7152140000        13.6594790000        12.2388520000        11.1106660000         9.7130600000         8.3242770000         7.6744720000         7.4601800000        11.1076970000        12.4641000000        12.5075050000         9.9832870000        11.1273860000        12.4845790000         9.9813250000
        0.2420622500         0.2420590127         3.5182591788         4.9974394745        -2.1497174369        14.6299600000        13.5761500000        12.1588730000        11.0378450000         9.6515190000         8.2720850000         7.6223030000         7.4084210000        11.0408330000        12.3842070000        12.4276320000         9.9208770000        11.0605330000        12.4045880000         9.9189950000
        0.2474247472         0.2474213720         3.5195891005         4.9912215377        -2.1277863103        14.5484410000        13.4959010000        12.0818900000        10.9673310000         9.5913830000         8.2206540000         7.5706700000         7.3572540000        10.9757350000        12.3072530000        12.3506930000         9.8599250000        10.9954430000        12.3275490000         9.8581160000
        0.2531999225         0.2531963991         3.5210098753         4.9850427774        -2.1053873367        14.4648040000        13.4133400000        12.0026760000        10.8948170000         9.5298700000         8.1682950000         7.5180430000         7.3051270000        10.9089090000        12.2280630000        12.2715220000         9.7975030000        10.9286270000        12.2482700000         9.7957770000
        0.2594944663         0.2594907906         3.5225323248         4.9794324247        -2.0836370267        14.3818590000        13.3311250000        11.9238080000        10.8229140000         9.4697210000         8.1178450000         7.4672590000         7.2548790000        10.8430300000        12.1492150000        12.1926980000         9.7363380000        10.8627590000        12.1693300000         9.7347020000
        0.2658401888         0.2658363523         3.5240670213         4.9738066080        -2.0617393476        14.2990890000        13.2489060000        11.8448890000        10.7508020000         9.4093450000         8.0670610000         7.4160890000         7.2042510000        10.7768670000        12.0703110000        12.1138210000         9.6748960000        10.7966070000        12.0903340000         9.6733540000
        0.2719005694         0.2718965738         3.5255317354         4.9684622066        -2.0409275034        14.2209910000        13.1711650000        11.7702230000        10.6824540000         9.3521060000         8.0188230000         7.3674330000         7.1561170000        10.7140920000        11.9956570000        12.0391950000         9.6166020000        10.7338430000        12.0155940000         9.6151520000
        0.2781035382         0.2780993723         3.5270301094         4.9630613405        -2.0197100892        14.1419350000        13.0922940000        11.6944110000        10.6129430000         9.2938880000         7.9696710000         7.3178110000         7.1070320000        10.6501920000        11.9198560000        11.9634250000         9.5572660000        10.6699520000        11.9397060000         9.5559130000
        0.2841429172         0.2841385783         3.5284889308         4.9578112952        -1.9990607668        14.0655590000        13.0159390000        11.6209570000        10.5454830000         9.2373670000         7.9218540000         7.2694940000         7.0592410000        10.5881170000        11.8464110000        11.8900110000         9.4996200000        10.6078870000        11.8661770000         9.4983630000
        0.2898858724         0.2898813624         3.5298762447         4.9528078498        -1.9794134900        13.9933910000        12.9436470000        11.5513530000        10.4814640000         9.1837120000         7.8763760000         7.2235020000         7.0137530000        10.5291560000        11.7768140000        11.8204450000         9.4448620000        10.5489360000        11.7965010000         9.4436970000
        0.2976565391         0.2976510504         3.5320053233         4.9456813555        -1.9518107513        13.8898870000        12.8396790000        11.4513360000        10.3898300000         9.1079320000         7.8129910000         7.1592840000         6.9503160000        10.4451870000        11.6768090000        11.7204900000         9.3673290000        10.4649800000        11.6963750000         9.3663100000
        0.3030086351         0.3030029812         3.5333283689         4.9414326725        -1.9341098814        13.8247160000        12.7739700000        11.3879280000        10.3315530000         9.0595580000         7.7722800000         7.1180220000         6.9095430000        10.3916610000        11.6134090000        11.6571250000         9.3178220000        10.4114650000        11.6329000000         9.3168960000
        0.3077824094         0.3077766074         3.5345919498         4.9380298351        -1.9188160734        13.7668720000        12.7153890000        11.3313880000        10.2798670000         9.0174130000         7.7374670000         7.0826840000         6.8746710000        10.3445350000        11.5568760000        11.6006300000         9.2745600000        10.3643470000        11.5762980000         9.2737260000
        0.3111302151         0.3111242936         3.5354566215         4.9357145068        -1.9082530582        13.7271900000        12.6751460000        11.2925010000        10.2442790000         8.9883640000         7.7134160000         7.0582630000         6.8505740000        10.3120570000        11.5179950000        11.5617750000         9.2447310000        10.3318770000        11.5373680000         9.2439590000
        0.3122866408         0.3122806569         3.5357406183         4.9349449469        -1.9047373216        13.7140630000        12.6618270000        11.2796250000        10.2324810000         8.9787140000         7.7054020000         7.0501250000         6.8425430000        10.3012790000        11.5051200000        11.5489090000         9.2348220000        10.3211000000        11.5244770000         9.2340710000
        0.3134852620         0.3134792176         3.5360222650         4.9341918857        -1.9011956695        13.7009180000        12.6484890000        11.2667200000        10.2206460000         8.9690090000         7.6973190000         7.0419180000         6.8344420000        10.2904530000        11.4922180000        11.5360160000         9.2248600000        10.3102770000        11.5115590000         9.2241300000
        0.3146235811         0.3146174488         3.5363343379         4.9334436454        -1.8976278187        13.6872650000        12.6346050000        11.2533050000        10.2084130000         8.9591460000         7.6892570000         7.0337230000         6.8263640000        10.2793430000        11.4788050000        11.5226130000         9.2147080000        10.2991700000        11.4981290000         9.2140010000
        0.3156716456         0.3156654721         3.5365720506         4.9327696679        -1.8945579237        13.6759820000        12.6231570000        11.2422230000        10.1982310000         8.9507590000         7.6822340000         7.0265920000         6.8193240000        10.2700090000        11.4677250000        11.5115390000         9.2061020000        10.2898380000        11.4870360000         9.2054130000
        0.3167277965         0.3167215882         3.5368415978         4.9320802212        -1.8913340606        13.6638470000        12.6108160000        11.2302850000        10.1873130000         8.9418900000         7.6749170000         7.0191560000         6.8119910000        10.2600600000        11.4557890000        11.4996120000         9.1969820000        10.2798900000        11.4750840000         9.1963120000
        0.3177872192         0.3177809826         3.5370747310         4.9313708383        -1.8882313952        13.6525610000        12.5993680000        11.2191960000        10.1771050000         8.9334430000         7.6678020000         7.0119330000         6.8048570000        10.2506830000        11.4447030000        11.4885340000         9.1883180000        10.2705140000        11.4639850000         9.1876660000
        0.3189052099         0.3188989554         3.5373518510         4.9306588466        -1.8848693995        13.6399860000        12.5865740000        11.2068090000        10.1657640000         8.9242100000         7.6601620000         7.0041690000         6.7971990000        10.2403360000        11.4323180000        11.4761580000         9.1788250000        10.2601700000        11.4515860000         9.1781930000
