#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1815254530         0.1815238864         3.5025791023         5.0736344564        -2.4176397632        15.7102790000        14.6182440000        13.1596860000        11.9349220000        10.4010510000         8.8967620000         8.2423310000         8.0245460000        11.8553980000        13.3828230000        13.4259890000        10.6789470000        11.8749500000        13.4045870000        10.6762450000
        0.1922331863         0.1922314645         3.5055174624         5.0593569171        -2.3652845765        15.4931740000        14.4100510000        12.9593480000        11.7571990000        10.2534150000         8.7750330000         8.1219730000         7.9050680000        11.6952490000        13.1830160000        13.2262340000        10.5300210000        11.7148330000        13.2044950000        10.5274520000
        0.2007091441         0.2007072969         3.5077757693         5.0487651710        -2.3260460727        15.3316880000        14.2547830000        12.8101310000        11.6244020000        10.1428490000         8.6836860000         8.0315140000         7.8150630000        11.5752320000        13.0341750000        13.0774330000        10.4184070000        11.5948410000        13.0554470000        10.4159430000
        0.2092964548         0.2092944726         3.5100613975         5.0378931304        -2.2861788745        15.1703960000        14.0993900000        12.6608240000        11.4907830000        10.0311270000         8.5906550000         7.9392600000         7.7232700000        11.4539800000        12.8852170000        12.9285130000        10.3055080000        11.4736120000        12.9062830000        10.3031580000
        0.2151066320         0.2151045727         3.5114990500         5.0319641563        -2.2631319227        15.0761150000        14.0081750000        12.5732160000        11.4124800000         9.9662150000         8.5371210000         7.8860940000         7.6704570000        11.3831470000        12.7977930000        12.8411160000        10.2398160000        11.4027920000        12.8187380000        10.2375410000
        0.2206825424         0.2206803960         3.5128725635         5.0261318832        -2.2409984390        14.9865720000        13.9214630000        12.4899530000        11.3378020000         9.9041240000         8.4856380000         7.8349260000         7.6196310000        11.3154110000        12.7146950000        12.7580430000        10.1769390000        11.3350690000        12.7355250000        10.1747380000
        0.2262541105         0.2262518735         3.5142456537         5.0202223315        -2.2187977845        14.8977220000        13.8353000000        12.4072230000        11.2633600000         9.8420680000         8.4339410000         7.7835020000         7.5685580000        11.2477270000        12.6321200000        12.6754910000        10.1140600000        11.2673980000        12.6528360000        10.1119360000
        0.2319215733         0.2319192542         3.5156299064         5.0144727437        -2.1968060131        14.8102020000        13.7502220000        12.3255280000        11.1897070000         9.7806830000         8.3827570000         7.7325360000         7.5179580000        11.1807000000        12.5505660000        12.5939620000        10.0518130000        11.2003820000        12.5711700000        10.0497680000
        0.2374643726         0.2374619558         3.5169974468         5.0084346537        -2.1745547755        14.7230590000        13.6654560000        12.2441300000        11.1160050000         9.7189250000         8.3308470000         7.6808130000         7.4665990000        11.1133780000        12.4692990000        12.5127200000         9.9891670000        11.1330700000        12.4897950000         9.9872040000
        0.2427644956         0.2427619814         3.5183060203         5.0025750871        -2.1531882798        14.6402440000        13.5847720000        12.1666460000        11.0456450000         9.6598230000         8.2809630000         7.6310690000         7.4172100000        11.0489660000        12.3919320000        12.4353750000         9.9291840000        11.0686680000        12.4123230000         9.9272990000
        0.2488180965         0.2488154718         3.5197876484         4.9964185075        -2.1301553699        14.5520690000        13.4981770000        12.0835520000        10.9699800000         9.5961720000         8.2272570000         7.5772780000         7.3638920000        10.9795810000        12.3089030000        12.3523690000         9.8645690000        10.9992940000        12.3291930000         9.8627720000
        0.2550027175         0.2549999779         3.5212952136         4.9903601787        -2.1072800126        14.4657130000        13.4128600000        12.0017170000        10.8952240000         9.5331280000         8.1739400000         7.5236920000         7.3108340000        10.9108730000        12.2270910000        12.2705780000         9.8005480000        10.9305970000        12.2472870000         9.7988390000
        0.2610698021         0.2610669465         3.5227709557         4.9845238358        -2.0851824596        14.3827180000        13.3306880000        11.9228720000        10.8230920000         9.4723380000         8.1224860000         7.4719220000         7.2595860000        10.8445340000        12.1482640000        12.1917740000         9.7387620000        10.8642680000        12.1683700000         9.7371420000
        0.2674867861         0.2674838094         3.5243184071         4.9789124223        -2.0632192359        14.2995930000        13.2481250000        11.8436400000        10.7506940000         9.4117720000         8.0715730000         7.4206310000         7.2088430000        10.7781230000        12.0690480000        12.1125850000         9.6771120000        10.7978670000        12.0890620000         9.6755870000
        0.2750411946         0.2750377588         3.5262648095         4.9720227603        -2.0367908332        14.1990760000        13.1480510000        11.7476330000        10.6630080000         9.3388320000         8.0105400000         7.3590560000         7.1479630000        10.6978080000        11.9730540000        12.0166280000         9.6027470000        10.7175660000        11.9929520000         9.6013460000
        0.2815861905         0.2815826207         3.5278432854         4.9663278246        -2.0144172662        14.1159740000        13.0651110000        11.6679030000        10.5898320000         9.2775230000         7.9587110000         7.3067280000         7.0962020000        10.6304960000        11.8933330000        11.9369400000         9.5402360000        10.6502650000        11.9131400000         9.5389380000
        0.2878473305         0.2878436269         3.5293528117         4.9608524658        -1.9929885909        14.0370120000        12.9861370000        11.5919170000        10.5199750000         9.2189580000         7.9090850000         7.2565790000         7.0466000000        10.5661650000        11.8173560000        11.8609940000         9.4804830000        10.5859430000        11.8370760000         9.4792850000
        0.2948175641         0.2948133651         3.5311763585         4.9545169464        -1.9685848597        13.9460810000        12.8949470000        11.5041930000        10.4394910000         9.1520810000         7.8528760000         7.1996930000         6.9903800000        10.4922800000        11.7296430000        11.7733230000         9.4121180000        10.5120710000        11.7492580000         9.4110450000
        0.3004493852         0.3004450591         3.5325939262         4.9500019580        -1.9498732269        13.8765980000        12.8250040000        11.4367810000        10.3776170000         9.1008260000         7.8098730000         7.1561370000         6.9473440000        10.4355170000        11.6622370000        11.7059540000         9.3596640000        10.4553180000        11.6817730000         9.3586900000
        0.3054935894         0.3054891443         3.5338402070         4.9458928747        -1.9331134074        13.8150350000        12.7629460000        11.3768990000        10.3225440000         9.0550770000         7.7713130000         7.1170600000         6.9087300000        10.3849020000        11.6023640000        11.6461130000         9.3128340000        10.4047120000        11.6218300000         9.3119480000
        0.3085276625         0.3085231330         3.5346228131         4.9435583228        -1.9231678503        13.7779900000        12.7254940000        11.3407470000        10.2893910000         9.0278110000         7.7485650000         7.0939850000         6.8859450000        10.3545550000        11.5662160000        11.6099880000         9.2848740000        10.3743700000        11.5856380000         9.2840440000
        0.3114762738         0.3114716632         3.5353749848         4.9414732592        -1.9138972471        13.7432210000        12.6902730000        11.3067280000        10.2582400000         9.0023400000         7.7274330000         7.0725380000         6.8647800000        10.3261030000        11.5322030000        11.5759960000         9.2587240000        10.3459240000        11.5515820000         9.2579490000
        0.3131844251         0.3131797594         3.5358319134         4.9402444139        -1.9084422848        13.7225840000        12.6693360000        11.2865050000        10.2397540000         8.9873150000         7.7150440000         7.0599560000         6.8523690000        10.3092590000        11.5119830000        11.5557900000         9.2432810000        10.3290840000        11.5313380000         9.2425400000
        0.3142033448         0.3141986381         3.5360806424         4.9396018478        -1.9053999296        13.7111840000        12.6577640000        11.2753150000        10.2295080000         8.9789560000         7.7081200000         7.0529270000         6.8454340000        10.2999080000        11.5007940000        11.5446110000         9.2346940000        10.3197350000        11.5201360000         9.2339710000
        0.3152027651         0.3151980233         3.5363303521         4.9389321099        -1.9023533566        13.6997590000        12.6461700000        11.2641050000        10.2192450000         8.9705870000         7.7011900000         7.0458880000         6.8384900000        10.2905410000        11.4895860000        11.5334090000         9.2260930000        10.3103690000        11.5089130000         9.2253890000
        0.3161983624         0.3161935920         3.5365620129         4.9382418498        -1.8993637182        13.6887570000        12.6350160000        11.2533150000        10.2093320000         8.9624200000         7.6943490000         7.0389450000         6.8316350000        10.2814520000        11.4787980000        11.5226290000         9.2177120000        10.3012820000        11.4981120000         9.2170260000
        0.3172446521         0.3172398564         3.5368242451         4.9375570432        -1.8961873445        13.6768380000        12.6229070000        11.2416000000        10.1986090000         8.9536910000         7.6871290000         7.0316120000         6.8244010000        10.2716720000        11.4670860000        11.5109250000         9.2087380000        10.2915040000        11.4863850000         9.2080710000
