#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1722085081         0.1722072842         3.4999518395         5.0869197017        -2.4645217687        15.9075130000        14.8067320000        13.3412880000        12.0953720000        10.5333890000         9.0053560000         8.3495850000         8.1314410000        11.9992240000        13.5639290000        13.6070450000        10.8124540000        12.0187500000        13.5859620000        10.8096270000
        0.1839778736         0.1839765139         3.5032101504         5.0714684963        -2.4066963544        15.6649680000        14.5744660000        13.1173670000        11.8974370000        10.3700700000         8.8713930000         8.2172130000         7.9996250000        11.8217460000        13.3405990000        13.3837800000        10.6477050000        11.8413060000        13.3623060000        10.6450300000
        0.1939597907         0.1939583114         3.5059230002         5.0588629670        -2.3592270051        15.4676770000        14.3850450000        12.9351370000        11.7358480000        10.2359790000         8.7610980000         8.1081180000         7.8913500000        11.6761870000        13.1588470000        13.2020770000        10.5124330000        11.6957760000        13.1802960000        10.5098790000
        0.2039757083         0.2039741011         3.5086430449         5.0460746485        -2.3114660768        15.2727390000        14.1974820000        12.7548580000        11.5750380000        10.1017490000         8.6497640000         7.9978170000         7.7815150000        11.5305810000        12.9790120000        13.0222880000        10.3769020000        11.5502000000        13.0002120000        10.3744770000
        0.2109711671         0.2109694748         3.5104384464         5.0383699191        -2.2816381561        15.1509860000        14.0799080000        12.6418880000        11.4741090000        10.0178300000         8.5803670000         7.9289570000         7.7130820000        11.4392260000        12.8662920000        12.9096010000        10.2920480000        11.4588630000        12.8873370000        10.2897140000
        0.2167203839         0.2167186198         3.5118510068         5.0326899259        -2.2591648486        15.0591050000        13.9909500000        12.5564470000        11.3977150000         9.9545350000         8.5281840000         7.8771190000         7.6615940000        11.3701190000        12.7810260000        12.8243610000        10.2279770000        11.3897700000        12.8019510000        10.2257170000
        0.2223000360         0.2222981991         3.5132226779         5.0270884940        -2.2372623076        14.9705430000        13.9050980000        12.4739970000        11.3237470000         9.8930790000         8.4772620000         7.8264940000         7.6113160000        11.3030370000        12.6987360000        12.7420960000        10.1657300000        11.3227000000        12.7195470000        10.1635440000
        0.2277921206         0.2277902215         3.5145585414         5.0218353108        -2.2163352037        14.8863230000        13.8232670000        12.3954120000        11.2531160000         9.8344280000         8.4286380000         7.7781050000         7.5632740000        11.2389330000        12.6202910000        12.6636760000        10.1062760000        11.2586070000        12.6409940000        10.1041650000
        0.2335877706         0.2335857901         3.5159845400         5.0158437308        -2.1934065568        14.7955850000        13.7350600000        12.3107050000        11.1766380000         9.7705550000         8.3752220000         7.7249120000         7.5104570000        11.1692440000        12.5357280000        12.5791390000        10.0415040000        11.1889300000        12.5563160000        10.0394760000
        0.2391439325         0.2391418705         3.5173524345         5.0100089994        -2.1713313469        14.7091770000        13.6509290000        12.2299070000        11.1034600000         9.7092800000         8.3237480000         7.6736110000         7.4595220000        11.1024080000        12.4550560000        12.4984920000         9.9793330000        11.1221050000        12.4755360000         9.9773860000
        0.2447903269         0.2447881808         3.5187370211         5.0042518216        -2.1494801785        14.6239200000        13.5677360000        12.1500180000        11.0310060000         9.6486820000         8.2728520000         7.6228380000         7.4091320000        11.0362050000        12.3752800000        12.4187420000         9.9177960000        11.0559130000        12.3956550000         9.9159350000
        0.2507373406         0.2507351041         3.5201905453         4.9983416994        -2.1269589059        14.5371280000        13.4826560000        12.0683400000        10.9567050000         9.5863900000         8.2204010000         7.5703820000         7.3571130000        10.9681670000        12.2936880000        12.3371730000         9.8545160000        10.9878850000        12.3139560000         9.8527430000
        0.2577908255         0.2577882789         3.5219747151         4.9912836490        -2.1004385880        14.4366090000        13.3833100000        11.9730910000        10.8697370000         9.5132360000         8.1586800000         7.5083350000         7.2956930000        10.8883030000        12.1984630000        12.2419760000         9.7801870000        10.9080330000        12.2186210000         9.7785190000
        0.2645984966         0.2645958485         3.5236109328         4.9855049617        -2.0773343071        14.3485960000        13.2959840000        11.8893160000        10.7932960000         9.4493830000         8.1051410000         7.4544390000         7.2423730000        10.8182650000        12.1147040000        12.1582450000         9.7152030000        10.8380070000        12.1347640000         9.7136350000
        0.2711946097         0.2711918587         3.5251958815         4.9798522410        -2.0548960945        14.2639730000        13.2118540000        11.8085580000        10.7194260000         9.3875860000         8.0531400000         7.4020390000         7.1905360000        10.7504650000        12.0339590000        12.0775280000         9.6522670000        10.7702180000        12.0539250000         9.6507990000
        0.2798131207         0.2798098821         3.5274442369         4.9721767650        -2.0249065155        14.1498370000        13.0980360000        11.6993320000        10.6196520000         9.3048120000         7.9840050000         7.3322560000         7.1215570000        10.6591340000        11.9247470000        11.9683610000         9.5678030000        10.6789020000        11.9445810000         9.5664800000
        0.2862849906         0.2862816432         3.5290086691         4.9665795331        -2.0028026092        14.0680690000        13.0163210000        11.6207450000        10.5474470000         9.2443350000         7.9328290000         7.2805660000         7.0704330000        10.5926800000        11.8461680000        11.8898130000         9.5061010000        10.6124580000        11.8659110000         9.5048820000
        0.2926457835         0.2926423246         3.5305486163         4.9611561497        -1.9812342840        13.9886460000        12.9367600000        11.5441570000        10.4770150000         9.1854120000         7.8829540000         7.2301430000         7.0205710000        10.5278430000        11.7695880000        11.8132690000         9.4459310000        10.5476300000        11.7892440000         9.4448170000
        0.2984323753         0.2984288113         3.5319760809         4.9562870079        -1.9617037378        13.9166730000        12.8644780000        11.4745230000        10.4129900000         9.1320530000         7.8379060000         7.1845570000         6.9755080000        10.4689620000        11.6999630000        11.7436760000         9.3913790000        10.4887600000        11.7195360000         9.3903640000
        0.3037509827         0.3037473162         3.5332828266         4.9517794005        -1.9437154361        13.8508630000        12.7982680000        11.4106710000        10.3542040000         9.0830210000         7.7964190000         7.1425450000         6.9339800000        10.4148470000        11.6361190000        11.6798660000         9.3412270000        10.4346550000        11.6556190000         9.3403030000
        0.3077448103         0.3077410612         3.5343161978         4.9487379694        -1.9306993747        13.8021300000        12.7490440000        11.3631880000        10.3106930000         9.0472870000         7.7666630000         7.1123740000         6.9041920000        10.3750490000        11.5886420000        11.6324180000         9.3045800000        10.3948630000        11.6080830000         9.3037310000
        0.3112275070         0.3112236857         3.5352376104         4.9461510932        -1.9194795139        13.7598090000        12.7062070000        11.3218470000        10.2728690000         9.0164180000         7.7411140000         7.0864490000         6.8786100000        10.3405320000        11.5473060000        11.5911080000         9.2728820000        10.3603530000        11.5666960000         9.2721000000
        0.3129207042         0.3129168347         3.5356782328         4.9449772734        -1.9141682700        13.7397580000        12.6858810000        11.3022150000        10.2549130000         9.0017980000         7.7290370000         7.0741920000         6.8665180000        10.3241600000        11.5276780000        11.5714930000         9.2578600000        10.3439840000        11.5470420000         9.2571110000
        0.3138814463         0.3138775427         3.5359158735         4.9443179966        -1.9112337679        13.7287750000        12.6747480000        11.2914580000        10.2450590000         8.9937420000         7.7223500000         7.0674050000         6.8598200000        10.3151570000        11.5169220000        11.5607450000         9.2495860000        10.3349830000        11.5362740000         9.2488550000
        0.3148208423         0.3148169100         3.5361336855         4.9436388058        -1.9083880913        13.7183160000        12.6641640000        11.2812250000        10.2356530000         8.9859760000         7.7158310000         7.0607910000         6.8532890000        10.3065250000        11.5066910000        11.5505200000         9.2416210000        10.3263530000        11.5260310000         9.2409050000
        0.3158340764         0.3158301165         3.5363938894         4.9429781606        -1.9052895788        13.7066040000        12.6522690000        11.2697290000        10.2251420000         8.9774430000         7.7087980000         7.0536500000         6.8462460000        10.2969500000        11.4951950000        11.5390340000         9.2328450000        10.3167800000        11.5145210000         9.2321480000
        0.3168221692         0.3168184127         3.5365888225         4.9429469645        -1.9030977575        13.6982120000        12.6436520000        11.2613350000        10.2174940000         8.9713390000         7.7038680000         7.0486570000         6.8413230000        10.2900390000        11.4868030000        11.5306480000         9.2265540000        10.3098720000        11.5061180000         9.2258720000
        0.3178058646         0.3178020915         3.5368385374         4.9422293586        -1.9000249518        13.6867290000        12.6320020000        11.2500730000        10.2071760000         8.9629120000         7.6968730000         7.0415540000         6.8343150000        10.2806140000        11.4755440000        11.5193960000         9.2178950000        10.3004470000        11.4948440000         9.2172310000
