#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1869285193         0.1869259721         3.5042683123         5.0612214278        -2.3853477734        15.5759000000        14.4910680000        13.0378760000        11.8267240000        10.3107160000         8.8214210000         8.1680790000         7.9507550000        11.7575970000        13.2614060000        13.3045900000        10.5877780000        11.7771640000        13.2829820000        10.5851610000
        0.1972038375         0.1972010359         3.5070891449         5.0459206369        -2.3332800932        15.3635810000        14.2876230000        12.8423920000        11.6524450000        10.1647130000         8.6998080000         8.0477560000         7.8310940000        11.5996530000        13.0664460000        13.1096740000        10.4404810000        11.6192510000        13.0877490000        10.4379960000
        0.2061839865         0.2061809515         3.5095154853         5.0328839326        -2.2890207036        15.1856970000        14.1167140000        12.6782260000        11.5053310000        10.0411050000         8.5962500000         7.9451270000         7.7289210000        11.4658580000        12.9026850000        12.9459500000        10.3156320000        11.4854790000        12.9237620000        10.3132680000
        0.2116613360         0.2116581717         3.5108700164         5.0267551253        -2.2668990233        15.0951550000        14.0293050000        12.5943060000        11.4303480000         9.9788430000         8.5448070000         7.8940680000         7.6781850000        11.3979940000        12.8189520000        12.8622410000        10.2526460000        11.4176290000        12.8399120000        10.2503520000
        0.2171664876         0.2171631839         3.5122342273         5.0204830478        -2.2445001481        15.0045280000        13.9417010000        12.5102060000        11.3549430000         9.9160410000         8.4926470000         7.8422500000         7.6267030000        11.3295680000        12.7350280000        12.7783400000        10.1890780000        11.3492160000        12.7558710000        10.1868560000
        0.2225862862         0.2225828885         3.5135488345         5.0151504382        -2.2240628757        14.9215010000        13.8611180000        12.4328350000        11.2855890000         9.8585820000         8.4452060000         7.7950560000         7.5798480000        11.2667430000        12.6578010000        12.7011380000        10.1308580000        11.2864020000        12.6785360000        10.1287080000
        0.2280670510         0.2280635034         3.5149089972         5.0088226608        -2.2016717557        14.8327530000        13.7750640000        12.3502220000        11.2110620000         9.7962170000         8.3929670000         7.7430730000         7.5282130000        11.1988120000        12.5753400000        12.6187000000        10.0676590000        11.2184830000        12.5959630000        10.0655860000
        0.2334556297         0.2334519277         3.5162473860         5.0025549671        -2.1796064864        14.7462120000        13.6910070000        12.2695180000        11.1380400000         9.7349640000         8.3414520000         7.6917610000         7.4772520000        11.1321060000        12.4947740000        12.5381570000        10.0055550000        11.1517880000        12.5152880000        10.0035600000
        0.2389166427         0.2389127766         3.5176045544         4.9961963724        -2.1572348057        14.6609120000        13.6075460000        12.1894380000        11.0651260000         9.6732310000         8.2890810000         7.6393700000         7.4252880000        11.0651250000        12.4147680000        12.4581680000         9.9429930000        11.0848180000        12.4351850000         9.9410740000
        0.2443192736         0.2443152394         3.5189460062         4.9899707748        -2.1352897635        14.5788530000        13.5268000000        12.1119870000        10.9942980000         9.6129320000         8.2376500000         7.5877490000         7.3741340000        10.9998220000        12.3373470000        12.3807630000         9.8818860000        11.0195240000        12.3576790000         9.8800420000
        0.2496994779         0.2496952685         3.5202825492         4.9837689701        -2.1134502813        14.4978620000        13.4469640000        12.0353810000        10.9240890000         9.5530870000         8.1864650000         7.5363220000         7.3231790000        10.9349960000        12.2607680000        12.3041990000         9.8212060000        10.9547060000        12.2810160000         9.8194380000
