#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1987185811         0.1987159009         3.5074328668         5.0453002694        -2.3283714721        15.3426360000        14.2671400000        12.8226180000        11.6350170000        10.1505580000         8.6885410000         8.0365560000         7.8199530000        11.5841120000        13.0467080000        13.0899450000        10.4261810000        11.6037150000        13.0679860000        10.4237100000
        0.2062808805         0.2062780218         3.5094225862         5.0352357089        -2.2933124770        15.2004780000        14.1304120000        12.6912950000        11.5175690000        10.0523080000         8.6066970000         7.9554330000         7.7392270000        11.4775410000        12.9157040000        12.9589730000        10.3269210000        11.4971630000        12.9367980000        10.3245480000
        0.2132488373         0.2132458071         3.5112341297         5.0261441728        -2.2617130767        15.0737090000        14.0082210000        12.5739520000        11.4122350000         9.9640360000         8.5328660000         7.8821620000         7.6663800000        11.3817330000        12.7986250000        12.8419230000        10.2376580000        11.4013730000        12.8195590000        10.2353800000
        0.2187176749         0.2187145409         3.5125702251         5.0204876568        -2.2405132625        14.9873910000        13.9246220000        12.4936870000        11.3403630000         9.9044220000         8.4836100000         7.8332070000         7.6177610000        11.3166370000        12.7185210000        12.7618440000        10.1772910000        11.3362880000        12.7393440000        10.1750850000
        0.2242126850         0.2242094135         3.5139320000         5.0142136027        -2.2181417999        14.8980180000        13.8380600000        12.4105910000        11.2655710000         9.8419540000         8.4314580000         7.7813420000         7.5662390000        11.2485810000        12.6355860000        12.6789310000        10.1140140000        11.2682450000        12.6562940000        10.1118830000
        0.2296162312         0.2296128395         3.5152595341         5.0083711979        -2.1967974147        14.8131470000        13.7556400000        12.3314590000        11.1942250000         9.7824090000         8.3817380000         7.7318410000         7.5170850000        11.1836210000        12.5565930000        12.5999620000        10.0536510000        11.2032970000        12.5771930000        10.0515960000
        0.2350962511         0.2350927102         3.5166194424         5.0020345302        -2.1743998545        14.7255020000        13.6704670000        12.2496820000        11.1201820000         9.7202780000         8.3294420000         7.6797430000         7.4653450000        11.1159540000        12.4749540000        12.5183460000         9.9906440000        11.1356390000        12.4954430000         9.9886700000
        0.2404593195         0.2404556256         3.5179514599         4.9957854537        -2.1524281199        14.6421340000        13.5888110000        12.1713390000        11.0487670000         9.6597230000         8.2779870000         7.6282350000         7.4142650000        11.0502840000        12.3966730000        12.4400830000         9.9292760000        11.0699800000        12.4170700000         9.9273760000
        0.2459231209         0.2459192635         3.5193092152         4.9894215397        -2.1300433555        14.5588000000        13.5067900000        12.0926560000        10.9767320000         9.5983070000         8.2254930000         7.5755380000         7.3620440000        10.9838050000        12.3180210000        12.3614450000         9.8670340000        11.0035100000        12.3383310000         9.8652100000
        0.2517286395         0.2517246157         3.5207309429         4.9835582888        -2.1083815944        14.4769670000        13.4259630000        12.0151230000        10.9059480000         9.5385820000         8.1749910000         7.5247710000         7.3117760000        10.9187560000        12.2405130000        12.2839570000         9.8064080000        10.9384710000        12.2607350000         9.8046650000
        0.2575897335         0.2575855360         3.5221633987         4.9777818949        -2.0868370723        14.3959830000        13.3458000000        11.9381970000        10.8356140000         9.4792800000         8.1248090000         7.4742740000         7.2617850000        10.8540840000        12.1636070000        12.2070730000         9.7461610000        10.8738100000        12.1837420000         9.7445030000
        0.2635597360         0.2635553578         3.5236164566         4.9721755931        -2.0655115886        14.3159230000        13.2663480000        11.8619210000        10.7658350000         9.4206080000         8.0752400000         7.4243370000         7.2123620000        10.7899490000        12.0873480000        12.1308390000         9.6864930000        10.8096850000        12.1073950000         9.6849230000
        0.2695373683         0.2695328083         3.5250624898         4.9669414428        -2.0450271231        14.2388340000        13.1896250000        11.7882360000        10.6984380000         9.3642050000         8.0277710000         7.3764610000         7.1649990000        10.7280870000        12.0136750000        12.0571940000         9.6290620000        10.7478330000        12.0336370000         9.6275820000
        0.2756766065         0.2756718515         3.5265466914         4.9616567057        -2.0240834767        14.1605680000        13.1115550000        11.7131960000        10.6296890000         9.3066690000         7.9792650000         7.3274950000         7.1165630000        10.6649300000        11.9386470000        11.9821950000         9.5704330000        10.6846860000        11.9585230000         9.5690470000
        0.2816106248         0.2816056735         3.5279811137         4.9565640046        -2.0038559679        14.0855340000        13.0365550000        11.6410510000        10.5634820000         9.2512390000         7.9324370000         7.2801800000         7.0697640000        10.6040460000        11.8665110000        11.9100890000         9.5139090000        10.6238120000        11.8863040000         9.5126170000
        0.2872727367         0.2872675906         3.5293497961         4.9517034896        -1.9845541936        14.0144210000        12.9653330000        11.5724820000        10.5004650000         9.1984640000         7.8877710000         7.2350130000         7.0250920000        10.5460450000        11.7979510000        11.8415590000         9.4600590000        10.5658200000        11.8176650000         9.4588580000
        0.2931716988         0.2931663414         3.5307742328         4.9467594719        -1.9645708188        13.9411580000        12.8917940000        11.5016110000        10.4352680000         9.1439080000         7.8415690000         7.1882570000         6.9788550000        10.4860190000        11.7270870000        11.7707290000         9.4043490000        10.5058040000        11.7467200000         9.4032450000
        0.2984215216         0.2984159718         3.5320961442         4.9426824132        -1.9472781692        13.8767660000        12.8269200000        11.4390640000        10.3779120000         9.0964710000         7.8018600000         7.1480210000         6.9391000000        10.4334550000        11.6645480000        11.7082250000         9.3558060000        10.4532490000        11.6841070000         9.3547940000
        0.3034867128         0.3034809722         3.5333818402         4.9388393823        -1.9307286505        13.8151470000        12.7647000000        11.3790270000        10.3228610000         9.0510780000         7.7639380000         7.1095650000         6.9011170000        10.3830410000        11.6045180000        11.6482310000         9.3093090000        10.4028440000        11.6240050000         9.3083860000
        0.3077001343         0.3076937409         3.5345737529         4.9353810459        -1.9162938667        13.7605220000        12.7094890000        11.3258160000        10.2742110000         9.0113400000         7.7310580000         7.0761760000         6.8681740000        10.3386440000        11.5513130000        11.5950590000         9.2685270000        10.3584560000        11.5707340000         9.2676900000
        0.3102492921         0.3102427830         3.5352224552         4.9336712872        -1.9083868782        13.7308020000        12.6793380000        11.2966790000        10.2475500000         8.9895870000         7.7130580000         7.0578970000         6.8501370000        10.3143200000        11.5221810000        11.5659470000         9.2461910000        10.3341370000        11.5415650000         9.2454000000
