#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1017994520         0.1017992040         3.4600284711         5.2302349275        -2.9909928335        18.6798900000        17.4189590000        15.8015540000        14.1389160000        12.1692240000        10.1965910000         9.5029490000         9.2740760000        13.7683400000        16.0156210000        16.0584300000        12.4323820000        13.7870290000        16.0408500000        12.4301740000
        0.1037982140         0.1037979597         3.4614397897         5.2255101308        -2.9735834782        18.5764770000        17.3225360000        15.7130090000        14.0679560000        12.1105280000        10.1562550000         9.4651790000         9.2369130000        13.7069200000        15.9275000000        15.9703510000        12.3756330000        13.7256590000        15.9527210000        12.3732970000
        0.1082415503         0.1082412817         3.4645582145         5.2149195104        -2.9348705201        18.3489480000        17.1102180000        15.5175380000        13.9108450000        11.9809960000        10.0668850000         9.3808780000         9.1539750000        13.5708680000        15.7327050000        15.7755700000        12.2500070000        13.5897100000        15.7577890000        12.2474150000
        0.1124802493         0.1124799666         3.4675332362         5.2048173799        -2.8979403603        18.1341920000        16.9095860000        15.3322180000        13.7614290000        11.8585390000         9.9817750000         9.3002490000         9.0746480000        13.4415500000        15.5480200000        15.5908550000        12.1307980000        13.4604830000        15.5729380000        12.1279980000
        0.1165906080         0.1165903109         3.4704184760         5.1950217227        -2.8621277946        17.9283100000        16.7170430000        15.1539280000        13.6170970000        11.7409840000         9.8995470000         9.2220080000         8.9976310000        13.3167460000        15.3702340000        15.4130470000        12.0159810000        13.3357600000        15.3949790000        12.0130090000
        0.1210640264         0.1210637131         3.4735589586         5.1843585533        -2.8231481150        17.7071910000        16.5100170000        14.9617680000        13.4607650000        11.6145330000         9.8105340000         9.1369600000         8.9138170000        13.1817400000        15.1786400000        15.2213730000        11.8920770000        13.2008380000        15.2031400000        11.8889530000
        0.1253497977         0.1253494683         3.4765498725         5.1741845422        -2.7859562752        17.4997120000        16.3154870000        14.7805200000        13.3125820000        11.4955380000         9.7261900000         9.0560610000         8.8339480000        13.0539570000        14.9981370000        15.0408680000        11.7751210000        13.0731330000        15.0224220000        11.7718840000
        0.1296043597         0.1296040136         3.4794885732         5.1641556913        -2.7492951555        17.2989920000        16.1271610000        14.6039170000        13.1673860000        11.3799730000         9.6442950000         8.9766080000         8.7553330000        12.9290250000        14.8222960000        14.8650400000        11.6611140000        12.9482690000        14.8463450000        11.6578040000
        0.1341810443         0.1341806795         3.4826453636         5.1533778756        -2.7098964390        17.0870290000        15.9271340000        14.4155860000        13.0116640000        11.2575240000         9.5568650000         8.8914110000         8.6708770000        12.7954860000        14.6347350000        14.6775110000        11.5396690000        12.8147950000        14.6585080000        11.5363330000
        0.1388219237         0.1388215396         3.4856497895         5.1428990540        -2.6716110282        16.8865380000        15.7371550000        14.2358070000        12.8618400000        11.1404380000         9.4720200000         8.8084550000         8.5884980000        12.6670010000        14.4556450000        14.4984650000        11.4229640000        12.6863590000        14.4791360000        11.4196480000
        0.1433944771         0.1433940730         3.4886247488         5.1325432491        -2.6337810940        16.6914480000        15.5527110000        14.0595590000        12.7141550000        11.0258250000         9.3883240000         8.7264590000         8.5069830000        12.5404550000        14.2800290000        14.3229050000        11.3082580000        12.5598560000        14.3032300000        11.3049980000
        0.1505251949         0.1505247612         3.4920664346         5.1196866820        -2.5857983701        16.4582160000        15.3317490000        13.8470880000        12.5334740000        10.8838530000         9.2809370000         8.6209560000         8.4019530000        12.3840390000        14.0682540000        14.1112000000        11.1656790000        12.4034830000        14.0911050000        11.1625220000
        0.1572590495         0.1572585865         3.4953241027         5.1075400571        -2.5404690403        16.2414300000        15.1254330000        13.6485260000        12.3636370000        10.7505470000         9.1792650000         8.5209650000         8.3023820000        12.2366910000        13.8703000000        13.9133200000        11.0314300000        12.2561720000        13.8928170000        11.0283960000
        0.1696279565         0.1696274438         3.4991993912         5.0910194171        -2.4765932102        15.9613190000        14.8577910000        13.3903230000        12.1381570000        10.5679290000         9.0329890000         8.3767030000         8.1586300000        12.0370990000        13.6128100000        13.6559140000        10.8473270000        12.0566190000        13.6349260000        10.8444630000
        0.1840527238         0.1840521531         3.5031522590         5.0736418342        -2.4081255538        15.6719500000        14.5803540000        13.1226910000        11.9020890000        10.3739480000         8.8747500000         8.2204150000         8.0028310000        11.8259740000        13.3458750000        13.3890600000        10.6516490000        11.8455350000        13.3675970000        10.6489680000
        0.1976905643         0.1976899359         3.5068823157         5.0572738011        -2.3435833315        15.4040010000        14.3226950000        12.8747620000        11.6821700000        10.1915250000         8.7248340000         8.0720580000         7.8556030000        11.6278650000        13.0985750000        13.1418300000        10.4675990000        11.6474670000        13.1199500000        10.4650830000
        0.2071494716         0.2071488027         3.5093678284         5.0470947001        -2.3019457769        15.2331140000        14.1577330000        12.7161440000        11.5408120000        10.0741060000         8.6280310000         7.9760670000         7.7599840000        11.5001350000        12.9403210000        12.9836230000        10.3489680000        11.5197640000        12.9614780000        10.3465710000
        0.2134029939         0.2134022989         3.5108748775         5.0419624703        -2.2786718363        15.1367490000        14.0642580000        12.6262760000        11.4607740000        10.0081620000         8.5741610000         7.9225590000         7.7068520000        11.4280140000        12.8506340000        12.8939670000        10.2822430000        11.4476580000        12.8716680000        10.2799220000
        0.2197584191         0.2197576969         3.5124077514         5.0367307024        -2.2549973845        15.0398100000        13.9700810000        12.5357470000        11.3798620000         9.9413360000         8.5193000000         7.8680170000         7.6527020000        11.3549200000        12.7602760000        12.8036390000        10.2145730000        11.3745780000        12.7811850000        10.2123320000
        0.2256570203         0.2256562721         3.5138348784         5.0318736434        -2.2330223896        14.9507050000        13.8833750000        12.4524070000        11.3051400000         9.8795080000         8.4683380000         7.8173080000         7.6023650000        11.2872750000        12.6770820000        12.7204730000        10.1519170000        11.3069470000        12.6978770000        10.1497540000
