#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.2054259785         0.2054237402         3.5091629039         5.0396121938        -2.2990597800        15.2243850000        14.1522620000        12.7118250000        11.5360020000        10.0680170000         8.6202920000         7.9687590000         7.7525290000        11.4944840000        12.9361350000        12.9794090000        10.3428250000        11.5141060000        12.9572700000        10.3404330000
        0.2112114683         0.2112091294         3.5106011471         5.0333331561        -2.2755908060        15.1281550000        14.0593440000        12.6225960000        11.4563310000        10.0019070000         8.5657410000         7.9146220000         7.6987370000        11.4224240000        12.8471030000        12.8904040000        10.2759560000        11.4420600000        12.8681140000        10.2736390000
        0.2170054348         0.2170029902         3.5120413898         5.0269612912        -2.2520188304        15.0325820000        13.9669390000        12.5338690000        11.3768310000         9.9357560000         8.5108780000         7.8601280000         7.6445960000        11.3503330000        12.7585630000        12.8018880000        10.2090020000        11.3699820000        12.7794490000        10.2067610000
        0.2224702217         0.2224677058         3.5133633695         5.0217357910        -2.2314968900        14.9490340000        13.8858630000        12.4560180000        11.3070880000         9.8780170000         8.4632570000         7.8127680000         7.5975730000        11.2871900000        12.6808600000        12.7242090000        10.1505030000        11.3068510000        12.7016370000        10.1483340000
        0.2280483162         0.2280456918         3.5147411332         5.0156033489        -2.2090420161        14.8596650000        13.7991890000        12.3728050000        11.2320960000         9.8153800000         8.4109200000         7.7606940000         7.5458530000        11.2189100000        12.5977980000        12.6411720000        10.0870260000        11.2385840000        12.6184630000        10.0849330000
        0.2336178193         0.2336150830         3.5161165098         5.0094392428        -2.1866055642        14.7712890000        13.7133330000        12.2903700000        11.1575820000         9.7529990000         8.3585860000         7.7085760000         7.4940970000        11.1509200000        12.5155050000        12.5589030000        10.0237730000        11.1706040000        12.5360570000        10.0217610000
        0.2390230934         0.2390202421         3.5174533935         5.0033486872        -2.1646910527        14.6859210000        13.6302730000        12.2106130000        11.0852650000         9.6922920000         8.3074230000         7.6575820000         7.4434600000        11.0847780000        12.4358760000        12.4792970000         9.9621840000        11.1044720000        12.4563220000         9.9602530000
        0.2443377547         0.2443347853         3.5187687520         4.9972939222        -2.1430740544        14.6036610000        13.5497860000        12.1333590000        11.0148460000         9.6327290000         8.2568440000         7.6069980000         7.3932800000        11.0200690000        12.3586990000        12.4021390000         9.9017720000        11.0397730000        12.3790490000         9.8999170000
        0.2497691467         0.2497660510         3.5201138272         4.9910559153        -2.1209286997        14.5215570000        13.4689080000        12.0557640000        10.9437180000         9.5720580000         8.2049150000         7.5548520000         7.3416070000        10.9543760000        12.2811300000        12.3245850000         9.8402610000        10.9740900000        12.3013950000         9.8384820000
        0.2560471147         0.2560438820         3.5216395007         4.9851080341        -2.0983663981        14.4359280000        13.3842140000        11.9745290000        10.8695950000         9.5097650000         8.1524320000         7.5020740000         7.2893640000        10.8863510000        12.1999190000        12.2433970000         9.7769720000        10.9060750000        12.2200900000         9.7752840000
