#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1899738899         0.1899718046         3.5049742006         5.0601522911        -2.3740715314        15.5292360000        14.4453850000        12.9935910000        11.7875500000        10.2784810000         8.7953680000         8.1421900000         7.9251020000        11.7225020000        13.2171990000        13.2604030000        10.5552850000        11.7420800000        13.2387200000        10.5526950000
        0.1992590411         0.1992567797         3.5074856128         5.0475194469        -2.3291614819        15.3452570000        14.2687700000        12.8238800000        11.6363830000        10.1522270000         8.6906460000         8.0385280000         7.8219860000        11.5856890000        13.0479300000        13.0911750000        10.4278760000        11.6052930000        13.0692150000        10.4254020000
        0.2083011084         0.2082986640         3.5099213571         5.0351274896        -2.2855360713        15.1696780000        14.0998440000        12.6615910000        11.4909760000        10.0302640000         8.5886720000         7.9374320000         7.7213690000        11.4535340000        12.8860280000        12.9293130000        10.3046550000        11.4731630000        12.9070910000        10.3023040000
        0.2138360503         0.2138335109         3.5112790395         5.0293661117        -2.2638035531        15.0805300000        14.0136570000        12.5788330000        11.4170550000         9.9690170000         8.5381980000         7.8873150000         7.6715840000        11.3866890000        12.8034480000        12.8467570000        10.2426760000        11.4063300000        12.8243940000        10.2403950000
        0.2193959001         0.2193932510         3.5126522900         5.0232764782        -2.2414449127        14.9901490000        13.9262070000        12.4948740000        11.3417440000         9.9063310000         8.4861560000         7.8356000000         7.6202090000        11.3183510000        12.7196610000        12.7629930000        10.1792090000        11.3380050000        12.7404910000        10.1770020000
        0.2249550917         0.2249523551         3.5140053559         5.0177012103        -2.2201350564        14.9041330000        13.8427300000        12.4147240000        11.2697750000         9.8465650000         8.4366310000         7.7863310000         7.5712880000        11.2530560000        12.6396590000        12.6830170000        10.1186450000        11.2727210000        12.6603780000        10.1165120000
        0.2304050024         0.2304021492         3.5153533118         5.0115914376        -2.1980705352        14.8168200000        13.7580050000        12.3333830000        11.1963520000         9.7851370000         8.3851700000         7.7351080000         7.5204140000        11.1861170000        12.5584640000        12.6018450000        10.0563780000        11.2057940000        12.5790720000        10.0543230000
        0.2357705823         0.2357676093         3.5166812872         5.0055091217        -2.1762768397        14.7314750000        13.6750550000        12.2537390000        11.1242470000         9.7246670000         8.3342990000         7.6844300000         7.4700870000        11.1202360000        12.4789520000        12.5223570000         9.9950500000        11.1399250000        12.4994540000         9.9930740000
        0.2412123337         0.2412092335         3.5180289559         4.9992856288        -2.1541155579        14.6458680000        13.5916240000        12.1736350000        11.0514700000         9.6634070000         8.2825150000         7.6327640000         7.4187970000        11.0535570000        12.3989620000        12.4423880000         9.9329030000        11.0732560000        12.4193580000         9.9310070000
        0.2469408582         0.2469376227         3.5194389153         4.9931071400        -2.1317261889        14.5615880000        13.5086150000        12.0940260000        10.9787530000         9.6017550000         8.2301550000         7.5802020000         7.3667250000        10.9866290000        12.3193820000        12.3628250000         9.8703870000        11.0063360000        12.3396880000         9.8685700000
        0.2526317817         0.2526284077         3.5208372022         4.9870642224        -2.1097652413        14.4793890000        13.4274940000        12.0162040000        10.9075510000         9.5414010000         8.1788330000         7.5286270000         7.3156430000        10.9210410000        12.2415850000        12.2850470000         9.8091410000        10.9407600000        12.2618050000         9.8074050000
        0.2585943146         0.2585907935         3.5222947152         4.9810744882        -2.0875594878        14.3962550000        13.3452370000        11.9372710000        10.8353100000         9.4803690000         8.1270590000         7.4765380000         7.2640700000        10.8545450000        12.1626720000        12.2061550000         9.7471440000        10.8742730000        12.1828020000         9.7454940000
        0.2649310782         0.2649274051         3.5238253854         4.9755037152        -2.0658310985        14.3138620000        13.2634190000        11.8587510000        10.7636130000         9.4203990000         8.0766890000         7.4257930000         7.2138640000        10.7888030000        12.0841680000        12.1276780000         9.6861160000        10.8085420000        12.1042070000         9.6845600000
        0.2712680942         0.2712642620         3.5253559907         4.9699570170        -2.0441266453        14.2322620000        13.1822140000        11.7807670000        10.6922560000         9.3606680000         8.0263880000         7.3750670000         7.1636830000        10.7232880000        12.0061980000        12.0497360000         9.6252880000        10.7430370000        12.0261460000         9.6238270000
        0.2778886693         0.2778844425         3.5270359399         4.9639698674        -2.0210543505        14.1453590000        13.0955470000        11.6975430000        10.6161010000         9.2971740000         7.9730650000         7.3212260000         7.1104440000        10.6534270000        11.9229850000        11.9665570000         9.5605430000        10.6731870000        11.9428350000         9.5591910000
        0.2840854754         0.2840810806         3.5285249164         4.9586053869        -1.9999206621        14.0672570000        13.0174730000        11.6224350000        10.5471080000         9.2393450000         7.9241170000         7.2717690000         7.0615230000        10.5899270000        11.8478850000        11.8914880000         9.5015640000        10.6096970000        11.8676490000         9.5003090000
        0.2900741496         0.2900695856         3.5299778564         4.9534300023        -1.9794565037        13.9919780000        12.9420530000        11.5498180000        10.4803390000         9.1834330000         7.8767690000         7.2238860000         7.0141690000        10.5284550000        11.7752780000        11.8189130000         9.4444940000        10.5482350000        11.7949580000         9.4433370000
        0.2954738543         0.2954691332         3.5313148785         4.9489406921        -1.9612977544        13.9248540000        12.8746140000        11.4848450000        10.4206560000         9.1337500000         7.8349100000         7.1815090000         6.9722800000        10.4736170000        11.7103120000        11.7539800000         9.3937120000        10.4934060000        11.7299180000         9.3926470000
        0.3023868873         0.3023814236         3.5332017855         4.9429068832        -1.9372572179        13.8347190000        12.7838370000        11.3974270000        10.3405700000         9.0677470000         7.7798340000         7.1256680000         6.9171350000        10.4002970000        11.6229040000        11.6666200000         9.3261100000        10.4201000000        11.6424030000         9.3251760000
        0.3063626570         0.3063570640         3.5341818239         4.9397966495        -1.9242193811        13.7868020000        12.7354530000        11.3507020000        10.2976160000         9.0321390000         7.7498780000         7.0952920000         6.8871240000        10.3608510000        11.5761860000        11.6199290000         9.2896440000        10.3806610000        11.5956310000         9.2887800000
        0.3099513228         0.3099456126         3.5351326568         4.9372955090        -1.9128189480        13.7436520000        12.6917020000        11.3084540000        10.2590030000         9.0007160000         7.7239630000         7.0689770000         6.8611620000        10.3256650000        11.5339430000        11.5777150000         9.2573700000        10.3454820000        11.5533340000         9.2565750000
        0.3124984920         0.3124926877         3.5357882811         4.9355751392        -1.9048767415        13.7137730000        12.6613760000        11.2791420000        10.2321870000         8.9788670000         7.7058990000         7.0506320000         6.8430620000        10.3012070000        11.5046360000        11.5484290000         9.2349230000        10.3210290000        11.5239910000         9.2341760000
        0.3134933241         0.3134874684         3.5360287929         4.9349226398        -1.9018905463        13.7026410000        12.6500800000        11.2682190000        10.2221770000         8.9706750000         7.6990920000         7.0437200000         6.8362410000        10.2920580000        11.4937150000        11.5375150000         9.2265110000        10.3118820000        11.5130560000         9.2257820000
        0.3145336196         0.3145277150         3.5362668809         4.9342732431        -1.8988544567        13.6914310000        12.6387050000        11.2572100000        10.2120690000         8.9623680000         7.6921540000         7.0366760000         6.8292880000        10.2828040000        11.4827070000        11.5265140000         9.2179860000        10.3026290000        11.5020350000         9.2172740000
        0.3155722498         0.3155663026         3.5365428242         4.9336055945        -1.8956509800        13.6792420000        12.6263060000        11.2452210000        10.2011260000         8.9535260000         7.6849060000         7.0293090000         6.8220250000        10.2728550000        11.4707200000        11.5145370000         9.2088870000        10.2926830000        11.4900330000         9.2081960000
        0.3166312259         0.3166252451         3.5367827616         4.9329185356        -1.8925440481        13.6678380000        12.6147330000        11.2340160000        10.1908280000         8.9450410000         7.6777960000         7.0220910000         6.8148980000        10.2634130000        11.4595170000        11.5033410000         9.2001810000        10.2832430000        11.4788170000         9.1995070000
        0.3176941174         0.3176881098         3.5370526214         4.9322132910        -1.8892938305        13.6556370000        12.6023270000        11.2220130000        10.1798450000         8.9361080000         7.6704140000         7.0145900000         6.8075000000        10.2533990000        11.4475160000        11.4913490000         9.1909950000        10.2732310000        11.4668010000         9.1903420000
        0.3187518525         0.3187460810         3.5372576366         4.9319946618        -1.8867801947        13.6463110000        12.5927600000        11.2126870000        10.1713020000         8.9291820000         7.6647110000         7.0088070000         6.8017920000        10.2456250000        11.4381910000        11.4820320000         9.1838710000        10.2654580000        11.4574650000         9.1832330000
        0.3205940679         0.3205882570         3.5376914640         4.9308054136        -1.8813574264        13.6262290000        12.5723390000        11.1929070000        10.1531600000         8.9143370000         7.6523540000         6.9962530000         6.7894050000        10.2290360000        11.4184170000        11.4622710000         9.1686170000        10.2488740000        11.4376660000         9.1680120000
        0.3225769812         0.3225717249         3.5380812463         4.9305838227        -1.8768766361        13.6093060000        12.5548760000        11.1758420000        10.1375890000         8.9019010000         7.6422730000         6.9860290000         6.7793220000        10.2149570000        11.4013540000        11.4452260000         9.1557920000        10.2347970000        11.4205820000         9.1552170000
        0.3252214845         0.3252161657         3.5386716763         4.9288389886        -1.8692358141        13.5813660000        12.5264570000        11.1482870000        10.1122580000         8.8810650000         7.6248140000         6.9682890000         6.7618130000        10.1917370000        11.3738050000        11.4176960000         9.1343920000        10.2115820000        11.3930010000         9.1338610000
        0.3294981604         0.3294927100         3.5396040562         4.9262240423        -1.8572316628        13.5374870000        12.4817600000        11.1048990000        10.0723830000         8.8483260000         7.5974140000         6.9404470000         6.7343370000        10.1552070000        11.3304310000        11.3743530000         9.1007450000        10.1750600000        11.3495740000         9.1002850000
        0.3334594987         0.3334539071         3.5404601644         4.9240143245        -1.8463831307        13.4977150000        12.4411620000        11.0654460000        10.0361580000         8.8187000000         7.5727110000         6.9153390000         6.7095690000        10.1220700000        11.2909900000        11.3349440000         9.0702720000        10.1419310000        11.3100850000         9.0698790000
        0.3372408706         0.3372351509         3.5412295390         4.9219200093        -1.8363328032        13.4612640000        12.4039440000        11.0292390000        10.0028540000         8.7913430000         7.5497700000         6.8920240000         6.6865630000        10.0915440000        11.2547960000        11.2987770000         9.0421440000        10.1114100000        11.2738490000         9.0418090000
        0.3409665682         0.3409607216         3.5419799469         4.9198175857        -1.8264267075        13.4254860000        12.3673930000        10.9936510000         9.9701050000         8.7644130000         7.5271490000         6.8690280000         6.6638760000        10.0615070000        11.2192230000        11.2632310000         9.0144530000        10.0813800000        11.2382340000         9.0141760000
        0.3436937288         0.3436877805         3.5425095429         4.9184069786        -1.8194346445        13.4002630000        12.3415930000        10.9685050000         9.9469660000         8.7454040000         7.5111920000         6.8528080000         6.6478730000        10.0402920000        11.1940880000        11.2381160000         8.9949010000        10.0601700000        11.2130680000         8.9946660000
        0.3464195650         0.3464134899         3.5430892699         4.9166663284        -1.8119649418        13.3731580000        12.3137700000        10.9413450000         9.9220240000         8.7250540000         7.4942090000         6.8355220000         6.6308280000        10.0174890000        11.1669430000        11.2109950000         8.9739420000        10.0373730000        11.1858900000         8.9737530000
        0.3490373374         0.3490311622         3.5435879098         4.9148274491        -1.8048721672        13.3481900000        12.2881490000        10.9162790000         9.8988800000         8.7058910000         7.4779480000         6.8189760000         6.6144910000         9.9961980000        11.1418910000        11.1859650000         8.9542470000        10.0160860000        11.1608100000         8.9540980000
        0.3521911458         0.3521847998         3.5443383269         4.9122352853        -1.7953681729        13.3136180000        12.2524590000        10.8813220000         9.8668380000         8.6799530000         7.4564350000         6.7970410000         6.5928720000         9.9670000000        11.1069580000        11.1510660000         8.9274870000         9.9868960000        11.1258340000         8.9274010000
        0.3550671703         0.3550607081         3.5449026929         4.9097391536        -1.7870841480        13.2849030000        12.2227520000        10.8520780000         9.8397990000         8.6576190000         7.4374590000         6.7777100000         6.5737710000         9.9421490000        11.0777380000        11.1218740000         8.9045090000         9.9620500000        11.0965820000         8.9044700000
        0.3578972053         0.3578906158         3.5454777292         4.9072875336        -1.7788893085        13.2564160000        12.1930620000        10.8227250000         9.8126960000         8.6354600000         7.4187830000         6.7586760000         6.5549620000         9.9173470000        11.0484110000        11.0925790000         8.8816600000         9.9372540000        11.0672220000         8.8816730000
        0.3606536209         0.3606469067         3.5460514937         4.9050609184        -1.7710147769        13.2288480000        12.1642060000        10.7941350000         9.7863350000         8.6141010000         7.4009240000         6.7404720000         6.5369740000         9.8933090000        11.0198460000        11.0640470000         8.8595940000         9.9132220000        11.0386220000         8.8596600000
        0.3627524578         0.3627456401         3.5465178317         4.9035762101        -1.7651434291        13.2078670000        12.1420320000        10.7720650000         9.7660800000         8.5980350000         7.3877650000         6.7270530000         6.5237220000         9.8750020000        10.9977970000        11.0420270000         8.8429290000         9.8949200000        11.0165450000         8.8430390000
        0.3644606948         0.3644537923         3.5469133903         4.9024134394        -1.7603658202        13.1906350000        12.1237180000        10.7537840000         9.7493360000         8.5849050000         7.3771280000         6.7162020000         6.5130060000         9.8599390000        10.9795340000        11.0237910000         8.8292770000         9.8798610000        10.9982590000         8.8294250000
        0.3661471546         0.3661401742         3.5473109725         4.9012742299        -1.7556302367        13.1735170000        12.1054890000        10.7355710000         9.7326600000         8.5718790000         7.3666080000         6.7054700000         6.5024080000         9.8449550000        10.9613400000        11.0056230000         8.8157200000         9.8648820000        10.9800400000         8.8159060000
        0.3679041539         0.3678970974         3.5477273520         4.9001485006        -1.7507600970        13.1558280000        12.0866860000        10.7168120000         9.7154860000         8.5584820000         7.3558020000         6.6944460000         6.4915250000         9.8295260000        10.9425980000        10.9869100000         8.8017660000         9.8494590000        10.9612730000         8.8019930000
        0.3696109126         0.3696037877         3.5481295741         4.8990669664        -1.7460583009        13.1387680000        12.0685830000        10.6987710000         9.6989560000         8.5455680000         7.3453640000         6.6837980000         6.4810130000         9.8146610000        10.9245750000        10.9689110000         8.7883160000         9.8345980000        10.9432240000         8.7885820000
        0.3713145451         0.3713073583         3.5485409453         4.8979553649        -1.7412954445        13.1214740000        12.0502000000        10.6804370000         9.6821600000         8.5324840000         7.3348090000         6.6730290000         6.4703810000         9.7995700000        10.9062580000        10.9506210000         8.7746740000         9.8195100000        10.9248830000         8.7749810000
        0.3732285248         0.3732212669         3.5489940308         4.8967769233        -1.7360781133        13.1024700000        12.0301710000        10.6605730000         9.6639440000         8.5181950000         7.3232130000         6.6611960000         6.4587040000         9.7831430000        10.8864120000        10.9308010000         8.7597920000         9.8030880000        10.9050080000         8.7601430000
        0.3751899605         0.3751826305         3.5494504288         4.8955744376        -1.7307794235        13.0832440000        12.0099740000        10.6405860000         9.6455880000         8.5037270000         7.3114080000         6.6491500000         6.4468180000         9.7665490000        10.8664400000        10.9108540000         8.7447320000         9.7864990000        10.8850090000         8.7451260000
        0.3773348137         0.3773274094         3.5499277576         4.8941541900        -1.7249814494        13.0625480000        11.9882450000        10.6190680000         9.6257660000         8.4879750000         7.2984290000         6.6359050000         6.4337420000         9.7485660000        10.8449390000        10.8893810000         8.7283540000         9.7685200000        10.8634790000         8.7287930000
        0.3808800827         0.3808725512         3.5506878238         4.8916430887        -1.7153973973        13.0287970000        11.9528820000        10.5840690000         9.5934310000         8.4620660000         7.2768720000         6.6139030000         6.4120090000         9.7191190000        10.8099700000        10.8544540000         8.7014440000         9.7390800000        10.8284630000         8.7019560000
        0.3852623201         0.3852546260         3.5516045442         4.8883289959        -1.7035244507        12.9874670000        11.9095910000        10.5412200000         9.5537490000         8.4301010000         7.2500950000         6.5865550000         6.3849930000         9.6828840000        10.7671560000        10.8116890000         8.6682580000         9.7028530000        10.7855920000         8.6688590000
        0.3918243549         0.3918163819         3.5529623283         4.8828666253        -1.6856579054        12.9258230000        11.8450970000        10.4774190000         9.4945410000         8.3822010000         7.2097230000         6.5452690000         6.3442110000         9.6286830000        10.7034090000        10.7480170000         8.6185330000         9.6486650000        10.7217620000         8.6192670000
        0.4013212164         0.4013128131         3.5549198504         4.8751491888        -1.6598808218        12.8375450000        11.7524360000        10.3855860000         9.4091870000         8.3132410000         7.1515310000         6.4857120000         6.2854000000         9.5505290000        10.6116550000        10.6563720000         8.5468620000         9.5705290000        10.6298860000         8.5477910000
        0.4133327492         0.4133237741         3.5573592487         4.8652570614        -1.6273444554        12.7275620000        11.6365790000        10.2706130000         9.3020710000         8.2265540000         7.0780380000         6.4103880000         6.2110690000         9.4522780000        10.4967810000        10.5416380000         8.4566950000         9.4723000000        10.5148600000         8.4578720000
