#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1830960002         0.1830949047         3.5030667944         5.0729693917        -2.4097933767        15.6776840000        14.5863480000        13.1286960000        11.9075540000        10.3786210000         8.8786680000         8.2243630000         8.0067420000        11.8309570000        13.3518870000        13.3950670000        10.6563370000        11.8505160000        13.3736100000        10.6536540000
        0.1955156187         0.1955144056         3.5064911884         5.0570138687        -2.3492348583        15.4273170000        14.3458960000        12.8973460000        11.7021450000        10.2078290000         8.7378170000         8.0850160000         7.8684310000        11.6456980000        13.1211360000        13.1643780000        10.4840410000        11.6652950000        13.1425360000        10.4815120000
        0.2030340170         0.2030327351         3.5084152044         5.0490382933        -2.3173062408        15.2951140000        14.2184070000        12.7747920000        11.5931870000        10.1175500000         8.6636830000         8.0115410000         7.7952360000        11.5474270000        12.9988730000        13.0421510000        10.3928540000        11.5670440000        13.0201030000        10.3904140000
        0.2102638908         0.2102625410         3.5102365025         5.0416348363        -2.2874876483        15.1727930000        14.1002030000        12.6611920000        11.4918340000        10.0334740000         8.5943980000         7.9427930000         7.7268970000        11.4558210000        12.8855230000        12.9288350000        10.3078450000        11.4754570000        12.9065960000        10.3054960000
        0.2165760249         0.2165746144         3.5117993300         5.0354269619        -2.2622829323        15.0701970000        14.0008500000        12.5657270000        11.4064140000         9.9625720000         8.5358210000         7.8846050000         7.6690950000        11.3784870000        12.7902530000        12.8335950000        10.2360890000        11.3981370000        12.8111950000        10.2338220000
        0.2222015942         0.2222001287         3.5131707736         5.0301561349        -2.2406528305        14.9824910000        13.9157430000        12.4839710000        11.3331230000         9.9017880000         8.4855840000         7.8346540000         7.6194930000        11.3120850000        12.7086520000        12.7520190000        10.1745190000        11.3317490000        12.7294810000        10.1723260000
        0.2280577922         0.2280562671         3.5146000120         5.0245836361        -2.2180457342        14.8918090000        13.8276250000        12.3993260000        11.2569960000         9.8384910000         8.4330220000         7.7823470000         7.5675580000        11.2429490000        12.6241570000        12.6675510000        10.1103620000        11.2626250000        12.6448710000        10.1082490000
        0.2337475115         0.2337459280         3.5159867732         5.0191438086        -2.1961163132        14.8047200000        13.7428670000        12.3179110000        11.1835530000         9.7772940000         8.3819980000         7.7315270000         7.5171060000        11.1761050000        12.5428760000        12.5862960000        10.0482940000        11.1957930000        12.5634800000        10.0462610000
        0.2392593264         0.2392576826         3.5173331582         5.0137461550        -2.1746812652        14.7205600000        13.6608480000        12.2391220000        11.1122480000         9.7177070000         8.3320690000         7.6817610000         7.4677040000        11.1110490000        12.4642090000        12.5076530000         9.9878260000        11.1307470000        12.4847060000         9.9858730000
        0.2451832301         0.2451815187         3.5187806831         5.0078462059        -2.1515428358        14.6306950000        13.5731330000        12.1548520000        11.0357530000         9.6536150000         8.2781280000         7.6279530000         7.4142940000        11.0410940000        12.3800580000        12.4235300000         9.9227520000        11.0608030000        12.4004440000         9.9208890000
        0.2516512281         0.2516494442         3.5203473568         5.0019332414        -2.1278344080        14.5381180000        13.4824810000        12.0677910000        10.9567580000         9.5878100000         8.2230590000         7.5729540000         7.3597420000        10.9689810000        12.2931040000        12.3366070000         9.8558500000        10.9887020000        12.3133740000         9.8540840000
        0.2586321518         0.2586302916         3.5220221989         4.9961656361        -2.1040014423        14.4458600000        13.3913730000        11.9803790000        10.8772780000         9.5216610000         8.1678500000         7.5175540000         7.3048940000        10.8963690000        12.2057380000        12.2492700000         9.7885560000        10.9161010000        12.2258990000         9.7868910000
        0.2655383112         0.2655363722         3.5236793859         4.9903844856        -2.0803509230        14.3560500000        13.3022800000        11.8948920000        10.7992140000         9.4563600000         8.1130000000         7.4623580000         7.2502820000        10.8247920000        12.1202680000        12.1638280000         9.7221040000        10.8445370000        12.1403270000         9.7205410000
        0.2729665472         0.2729645210         3.5254576860         4.9842998901        -2.0553700746        14.2616480000        13.2084030000        11.8047720000        10.7168010000         9.3875130000         8.0551470000         7.4040760000         7.1926300000        10.7491930000        12.0301600000        12.0737530000         9.6519690000        10.7689500000        12.0501150000         9.6505180000
        0.2816466889         0.2816442470         3.5275790871         4.9764939074        -2.0254480635        14.1497740000        13.0970080000        11.6978360000        10.6187440000         9.3054120000         7.9858290000         7.3341520000         7.1234710000        10.6590370000        11.9232370000        11.9668690000         9.5682670000        10.6788070000        11.9430670000         9.5669550000
        0.2886214897         0.2886189563         3.5292607798         4.9706773733        -2.0018593441        14.0623420000        13.0096180000        11.6137910000        10.5415430000         9.2408340000         7.9312500000         7.2790370000         7.0689640000        10.5880180000        11.8392000000        11.8828680000         9.5023620000        10.6078000000        11.8589320000         9.5011620000
        0.2954366296         0.2954340026         3.5308854473         4.9649183676        -1.9788090958        13.9778390000        12.9249920000        11.5323130000        10.4665330000         9.1779580000         7.8778920000         7.2251110000         7.0156300000        10.5188930000        11.7577300000        11.8014340000         9.4381600000        10.5386860000        11.7773690000         9.4370710000
        0.3009613633         0.3009586585         3.5322867996         4.9605012177        -1.9603876310        13.9091400000        12.8559330000        11.4658070000        10.4055160000         9.1274480000         7.8355570000         7.1822670000         6.9732990000        10.4629380000        11.6912310000        11.7349690000         9.3864670000        10.4827400000        11.7107900000         9.3854750000
        0.3060145664         0.3060117888         3.5336035336         4.9567077997        -1.9439628273        13.8471980000        12.7934700000        11.4056200000        10.3504220000         9.0822620000         7.7980250000         7.1442400000         6.9357570000        10.4125910000        11.6310490000        11.6748220000         9.3401360000        10.4324020000        11.6505340000         9.3392370000
        0.3093468796         0.3093442731         3.5343510843         4.9547964554        -1.9341092549        13.8108940000        12.7567300000        11.3700750000        10.3177580000         9.0552900000         7.7754220000         7.1213540000         6.9131440000        10.3826470000        11.5955090000        11.6393030000         9.3124940000        10.4024640000        11.6149510000         9.3116510000
        0.3108125679         0.3108099281         3.5347331841         4.9536806920        -1.9294115045        13.7931890000        12.7388360000        11.3528190000        10.3019630000         9.0423750000         7.7647100000         7.1104920000         6.9024240000        10.3682210000        11.5782550000        11.6220610000         9.2992350000        10.3880410000        11.5976760000         9.2984200000
        0.3123849863         0.3123823115         3.5351401267         4.9525526282        -1.9244529165        13.7744830000        12.7199100000        11.3345570000        10.2852510000         9.0287340000         7.7534180000         7.0990390000         6.8911230000        10.3529680000        11.5599940000        11.6038110000         9.2852270000        10.3727900000        11.5793910000         9.2844410000
        0.3133452037         0.3133425015         3.5354854521         4.9520155823        -1.9213071355        13.7613240000        12.7064880000        11.3216360000        10.2736470000         9.0197890000         7.7465020000         7.0920020000         6.8842120000        10.3426310000        11.5470740000        11.5909020000         9.2759630000        10.3624560000        11.5664530000         9.2752030000
        0.3142610231         0.3142582996         3.5357127401         4.9513269601        -1.9184466235        13.7506620000        12.6957040000        11.3112240000        10.2640990000         9.0119520000         7.7399690000         7.0853750000         6.8776710000        10.3338930000        11.5366650000        11.5805000000         9.2679190000        10.3537200000        11.5560300000         9.2671760000
        0.3152465319         0.3152437874         3.5359565207         4.9506485317        -1.9154342436        13.7393780000        12.6842730000        11.3001820000        10.2539830000         9.0036820000         7.7331040000         7.0784110000         6.8707980000        10.3246510000        11.5256240000        11.5694680000         9.2594240000        10.3444800000        11.5449770000         9.2586990000
