#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1686097468         0.1686086739         3.4989274207         5.0919305310        -2.4825099159        15.9841680000        14.8799240000        13.4118550000        12.1574830000        10.5843150000         9.0468680000         8.3904210000         8.1723820000        12.0546610000        13.6343000000        13.6773970000        10.8638190000        12.0741780000        13.6564420000        10.8609440000
        0.1808817918         0.1808805943         3.5023321391         5.0759921147        -2.4222876592        15.7303250000        14.6369500000        13.1774940000        11.9506440000        10.4140700000         8.9075660000         8.2529340000         8.0350890000        11.8695490000        13.4005620000        13.4437270000        10.6921010000        11.8890990000        13.4223560000        10.6893840000
        0.1914076396         0.1914063307         3.5052093556         5.0627416841        -2.3719507950        15.5203860000        14.4354700000        12.9835260000        11.7788420000        10.2718060000         8.7907330000         8.1374180000         7.9204380000        11.7150340000        13.2071020000        13.2503200000        10.5485850000        11.7346160000        13.2286200000        10.5459990000
        0.2004398526         0.2004384444         3.5076372548         5.0517756297        -2.3300280104        15.3474620000        14.2691090000        12.8236030000        11.6366350000        10.1535370000         8.6932090000         8.0408420000         7.8244260000        11.5866180000        13.0475780000        13.0908410000        10.4292090000        11.6062270000        13.0688740000        10.4267340000
        0.2093510598         0.2093495483         3.5100191144         5.0409906077        -2.2889711706        15.1808680000        14.1084770000        12.6692220000        11.4985930000        10.0383100000         8.5974940000         7.9459170000         7.7299510000        11.4614800000        12.8935530000        12.9368570000        10.3127670000        11.4811130000        12.9146380000        10.3104100000
        0.2149930609         0.2149914919         3.5113965890         5.0357441222        -2.2674248866        15.0921130000        14.0225050000        12.5866340000        11.4249030000         9.9774420000         8.5475460000         7.8963070000         7.6806820000        11.3949510000        12.8111350000        12.8544650000        10.2511610000        11.4145980000        12.8321050000        10.2488740000
        0.2206163898         0.2206147567         3.5127770534         5.0302927411        -2.2455525617        15.0032290000        13.9363360000        12.5038680000        11.3507580000         9.9159500000         8.4967410000         7.8458080000         7.6305300000        11.3277970000        12.7285310000        12.7718870000        10.1888870000        11.3474560000        12.7493860000        10.1866740000
        0.2263413827         0.2263396885         3.5141733859         5.0248556213        -2.2236364027        14.9148310000        13.8504790000        12.4214080000        11.2767010000         9.8544790000         8.4458270000         7.7951520000         7.5802350000        11.2606180000        12.6462190000        12.6896030000        10.1265870000        11.2802910000        12.6669620000        10.1244520000
        0.2320745250         0.2320727601         3.5155820806         5.0191157590        -2.2011498333        14.8254380000        13.7635780000        12.3379500000        11.2014440000         9.7917290000         8.3934780000         7.7430330000         7.5284870000        11.1921210000        12.5629040000        12.6063130000        10.0629610000        11.2118040000        12.5835320000        10.0609060000
        0.2375822672         0.2375804315         3.5169361597         5.0135130779        -2.1794557760        14.7401280000        13.6805240000        12.2581800000        11.1292880000         9.7314090000         8.3429300000         7.6926640000         7.4784800000        11.1262930000        12.4832620000        12.5266950000        10.0017630000        11.1459870000        12.5037830000         9.9997890000
        0.2429789561         0.2429770482         3.5182636116         5.0079375933        -2.1581106644        14.6570590000        13.5995260000        12.1803780000        11.0587060000         9.6722620000         8.2931560000         7.6430280000         7.4292070000        11.0617610000        12.4055750000        12.4490320000         9.9417260000        11.0814660000        12.4259920000         9.9398320000
        0.2495441536         0.2495421601         3.5198610614         5.0018067007        -2.1339689289        14.5623860000        13.5069070000        12.0914490000        10.9781040000         9.6051710000         8.2370910000         7.5870510000         7.3736820000        10.9882350000        12.3167610000        12.3602490000         9.8735310000        11.0079510000        12.3370590000         9.8717370000
        0.2569465015         0.2569440780         3.5217537607         4.9944990756        -2.1064123719        14.4562910000        13.4023100000        11.9911880000        10.8868410000         9.5288690000         8.1731100000         7.5228360000         7.3101020000        10.9046870000        12.2165530000        12.2600700000         9.7959580000        10.9244170000        12.2367270000         9.7942760000
        0.2634377101         0.2634351994         3.5233210206         4.9887739819        -2.0836483855        14.3701900000        13.3169630000        11.9092960000        10.8120090000         9.4660990000         8.1202360000         7.4696360000         7.2574530000        10.8359990000        12.1346770000        12.1782200000         9.7321120000        10.8557400000        12.1547570000         9.7305260000
        0.2704027052         0.2704000998         3.5249876871         4.9829393631        -2.0601172263        14.2812250000        13.2285390000        11.8244260000        10.7344170000         9.4012350000         8.0657150000         7.4147120000         7.2031190000        10.7648180000        12.0498200000        12.0933920000         9.6660560000        10.7845700000        12.0697980000         9.6645740000
        0.2788645895         0.2788614763         3.5271612753         4.9753496861        -2.0306637799        14.1694930000        13.1172310000        11.7176250000        10.6367860000         9.3200350000         7.9977150000         7.3461050000         7.1352900000        10.6753560000        11.9430310000        11.9866460000         9.5832300000        10.6951220000        11.9628830000         9.5818880000
        0.2855271614         0.2855239505         3.5287554024         4.9696795184        -2.0080661488        14.0858520000        13.0336890000        11.6372910000        10.5629830000         9.2581940000         7.9453750000         7.2932580000         7.0830190000        10.6074270000        11.8627060000        11.9063530000         9.5201450000        10.6272040000        11.8824640000         9.5189100000
        0.2921750124         0.2921716996         3.5303435422         4.9639807467        -1.9854871831        14.0029720000        12.9507320000        11.5574400000        10.4894950000         9.1965720000         7.8930920000         7.2404200000         7.0307600000        10.5397130000        11.7828640000        11.8265450000         9.4572440000        10.5595010000        11.8025300000         9.4561170000
