#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1803525862         0.1803513023         3.5022047903         5.0763327468        -2.4245326198        15.7394980000        14.6458560000        13.1861310000        11.9583070000        10.4204170000         8.9127750000         8.2580970000         8.0402120000        11.8764310000        13.4091810000        13.4523420000        10.6984990000        11.8959810000        13.4309860000        10.6957760000
        0.1919449158         0.1919434959         3.5054091572         5.0611205394        -2.3676713664        15.5033420000        14.4193200000        12.9680600000        11.7649570000        10.2599810000         8.7806530000         8.1274660000         7.9105410000        11.7023350000        13.1916830000        13.2349030000        10.5366590000        11.7219190000        13.2131800000        10.5340830000
        0.2001535354         0.2001520194         3.5075788975         5.0514791097        -2.3306874461        15.3502390000        14.2719890000        12.8264440000        11.6391250000        10.1555060000         8.6946920000         8.0423370000         7.8259030000        11.5888020000        13.0504220000        13.0936810000        10.4311950000        11.6084110000        13.0717210000        10.4287190000
        0.2083945393         0.2083929211         3.5097561384         5.0416835520        -2.2934482999        15.1985720000        14.1257680000        12.6859250000        11.5135960000        10.0508650000         8.6079350000         7.9563070000         7.7402730000        11.4751020000        12.9102290000        12.9535270000        10.3254530000        11.4947330000        12.9313340000        10.3230830000
        0.2148561309         0.2148544396         3.5113817165         5.0349977408        -2.2670663670        15.0909500000        14.0216620000        12.5859110000        11.4241660000         9.9766250000         8.5466130000         7.8954140000         7.6797780000        11.3941600000        12.8104250000        12.8537530000        10.2503390000        11.4138050000        12.8313920000        10.2480530000
        0.2206012631         0.2205995003         3.5127933002         5.0293035688        -2.2445907013        14.9997090000        13.9332380000        12.5009870000        11.3480680000         9.9134720000         8.4943870000         7.8435050000         7.6282220000        11.3252110000        12.7256680000        12.7690220000        10.1863830000        11.3448700000        12.7465180000        10.1841740000
        0.2261626426         0.2261608076         3.5141605043         5.0237030382        -2.2227423426        14.9119910000        13.8481140000        12.4192370000        11.2745700000         9.8523110000         8.4435590000         7.7929440000         7.5780120000        11.2584520000        12.6440700000        12.6874490000        10.1244080000        11.2781240000        12.6648070000        10.1222730000
        0.2316304868         0.2316285852         3.5154965635         5.0183151580        -2.2015979674        14.8277030000        13.7661620000        12.3405350000        11.2036470000         9.7932480000         8.3943670000         7.7439650000         7.5293850000        11.1939420000        12.5655020000        12.6089060000        10.0645160000        11.2136240000        12.5861320000        10.0624590000
        0.2374385287         0.2374365456         3.5169256024         5.0122905394        -2.1786001000        14.7373260000        13.6782050000        12.2560640000        11.1272270000         9.7293270000         8.3407640000         7.6905560000         7.4763570000        11.1242060000        12.4811670000        12.5245960000         9.9996700000        11.1438990000        12.5016830000         9.9976970000
        0.2430060144         0.2430039499         3.5182962777         5.0064236311        -2.1564596394        14.6512600000        13.5943090000        12.1754840000        11.0541040000         9.6680080000         8.2891160000         7.6390520000         7.4252270000        11.0573260000        12.4007060000        12.4441600000         9.9374290000        11.0770300000        12.4211150000         9.9355400000
