#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1722222262         0.1722207415         3.5000175853         5.0859843173        -2.4635004336        15.9023690000        14.8021150000        13.3369790000        12.0916770000        10.5304670000         9.0030380000         8.3473400000         8.1291960000        11.9959780000        13.5596450000        13.6027600000        10.8094900000        12.0155060000        13.5816690000        10.8066670000
        0.1835408192         0.1835391724         3.5031422626         5.0707337458        -2.4076055872        15.6682970000        14.5780960000        13.1210500000        11.9007180000        10.3727440000         8.8734720000         8.2193300000         8.0017090000        11.8246550000        13.3442940000        13.3874690000        10.6503870000        11.8442130000        13.3659990000        10.6477110000
        0.1939712272         0.1939694220         3.5059993296         5.0567646664        -2.3566415131        15.4575330000        14.3759290000        12.9265910000        11.7280640000        10.2291030000         8.7548870000         8.1020480000         7.8852870000        11.6689000000        13.1503490000        13.1935750000        10.5054880000        11.6884890000        13.1717820000        10.5029410000
        0.2044935617         0.2044915856         3.5088784963         5.0424837446        -2.3050599054        15.2482950000        14.1747610000        12.7332630000        11.5553320000        10.0845040000         8.6344550000         7.9827360000         7.7664590000        11.5122320000        12.9575000000        13.0007740000        10.3594880000        11.5318510000        12.9786680000        10.3570800000
        0.2105107641         0.2105086988         3.5103889004         5.0359924659        -2.2803301307        15.1468910000        14.0768390000        12.6392050000        11.4713720000        10.0148290000         8.5769730000         7.9256970000         7.7097810000        11.4363050000        12.8636520000        12.9069530000        10.2890240000        11.4559400000        12.8846870000        10.2866930000
        0.2161199461         0.2161177926         3.5117705751         5.0301439179        -2.2580832448        15.0561310000        13.9890520000        12.5549060000        11.3959590000         9.9522470000         8.5252690000         7.8743440000         7.6587660000        11.3680310000        12.7795290000        12.8228550000        10.2256830000        11.3876780000        12.8004470000        10.2234230000
        0.2217065828         0.2217043379         3.5131473562         5.0242358484        -2.2358401076        14.9663750000        13.9021190000        12.4714350000        11.3210360000         9.8899040000         8.4735090000         7.8228930000         7.6076610000        11.3000310000        12.6962220000        12.7395730000        10.1625450000        11.3196910000        12.7170260000        10.1603600000
        0.2273565313         0.2273542134         3.5145183903         5.0187519917        -2.2143908140        14.8799680000        13.8181790000        12.3908330000        11.2486100000         9.8297740000         8.4236750000         7.7732990000         7.5584240000        11.2343060000        12.6157660000        12.6591420000        10.1015930000        11.2539780000        12.6364570000        10.0994850000
        0.2329152660         0.2329128499         3.5158898708         5.0127171214        -2.1920961545        14.7919260000        13.7326560000        12.3087180000        11.1744370000         9.7677340000         8.3716930000         7.7215400000         7.5070240000        11.1666670000        12.5337920000        12.5771920000        10.0386880000        11.1863510000        12.5543730000        10.0366590000
        0.2382519277         0.2382494132         3.5172074553         5.0068384011        -2.1706036470        14.7079450000        13.6509530000        12.2302630000        11.1033550000         9.7081300000         8.3215390000         7.6715600000         7.4573960000        11.1017040000        12.4554620000        12.4988850000         9.9782220000        11.1213970000        12.4759380000         9.9762720000
        0.2440005003         0.2439978769         3.5186229420         5.0006429377        -2.1478526933        14.6195550000        13.5647720000        12.1475030000        11.0282340000         9.6451390000         8.2684760000         7.6186310000         7.4048550000        11.0329820000        12.3728240000        12.4162720000         9.9142740000        11.0526860000        12.3931880000         9.9124110000
        0.2497761514         0.2497734145         3.5200436510         4.9944474396        -2.1251605149        14.5343210000        13.4808530000        12.0669940000        10.9546340000         9.5827310000         8.2154010000         7.5653720000         7.3520820000        10.9652100000        12.2923510000        12.3358160000         9.8509670000        10.9849240000        12.3126230000         9.8491860000
        0.2555183352         0.2555154837         3.5214501587         4.9885108969        -2.1032442366        14.4523720000        13.3999100000        11.9893340000        10.8835470000         9.5225220000         8.1642140000         7.5139230000         7.3011280000        10.8997290000        12.2147140000        12.2582000000         9.7898450000        10.9194530000        12.2349000000         9.7881440000
        0.2619601279         0.2619571547         3.5230038503         4.9828803721        -2.0811976570        14.3682750000        13.3165260000        11.9093520000        10.8106080000         9.4615600000         8.1131040000         7.4624760000         7.2502270000        10.8329070000        12.1347490000        12.1782610000         9.7278290000        10.8526420000        12.1548410000         9.7262220000
        0.2687940812         0.2687908745         3.5246918135         4.9768016291        -2.0576113487        14.2787070000        13.2275260000        11.8239630000        10.7326290000         9.3964620000         8.0584960000         7.4074440000         7.1957930000        10.7614310000        12.0493750000        12.0929160000         9.6615380000        10.7811780000        12.0693660000         9.6600360000
        0.2753576522         0.2753543097         3.5262750284         4.9710710690        -2.0351537919        14.1946330000        13.1437930000        11.7435340000        10.6589470000         9.3347590000         8.0064540000         7.3549460000         7.1438620000        10.6937290000        11.9689580000        12.0125290000         9.5986720000        10.7134870000        11.9888550000         9.5972710000
        0.2816564304         0.2816529519         3.5277943880         4.9655460139        -2.0135764894        14.1145340000        13.0638510000        11.6666860000        10.5884100000         9.2756420000         7.9564600000         7.3044690000         7.0939320000        10.6288360000        11.8921190000        11.9357210000         9.5384000000        10.6486030000        11.9119280000         9.5370980000
