#     initial_mass           star_mass            log_Teff               log_g                log_L              Bessell_U            Bessell_B            Bessell_V            Bessell_R            Bessell_I             2MASS_J              2MASS_H             2MASS_Ks            Gaia_G_MAW          Gaia_BP_MAWb         Gaia_BP_MAWf          Gaia_RP_MAW          Gaia_G_EDR3         Gaia_BP_EDR3         Gaia_RP_EDR3     
        0.1923399031         0.1923372949         3.5057207745         5.0539139598        -2.3591968811        15.4682270000        14.3877870000        12.9385760000        11.7384540000        10.2370900000         8.7604890000         8.1078010000         7.8909140000        11.6778360000        13.1623700000        13.2055780000        10.5135150000        11.6974200000        13.1838060000        10.5109630000
        0.2013700043         0.2013671765         3.5081601441         5.0410164856        -2.3149358202        15.2883740000        14.2151800000        12.7727640000        11.5903840000        10.1130480000         8.6570970000         8.0054240000         7.7889240000        11.5435260000        12.9969840000        13.0402320000        10.3882990000        11.5631340000        13.0181920000        10.3858650000
        0.2094266005         0.2094235677         3.5103043060         5.0297905284        -2.2764870923        15.1341170000        14.0667710000        12.6302220000        11.4625220000        10.0056920000         8.5671670000         7.9162460000         7.7002330000        11.4272030000        12.8547840000        12.8980640000        10.2798110000        11.4468330000        12.8757940000        10.2774860000
        0.2149000432         0.2148968928         3.5116503755         5.0238784925        -2.2547885287        15.0455210000        13.9811150000        12.5479860000        11.3889680000         9.9446460000         8.5167280000         7.8661510000         7.6504680000        11.3606100000        12.7727200000        12.8160250000        10.2180280000        11.3802530000        12.7936170000        10.2157740000
        0.2204005401         0.2203972512         3.5130134683         5.0176055078        -2.2324022353        14.9554750000        13.8939960000        12.4643540000        11.3138480000         9.8819990000         8.4645700000         7.8143110000         7.5989660000        11.2923560000        12.6892580000        12.7325850000        10.1545940000        11.3120110000        12.7100380000        10.1524140000
        0.2258128792         0.2258094842         3.5143340087         5.0120389133        -2.2115486177        14.8715960000        13.8125680000        12.3861730000        11.2435790000         9.8235820000         8.4160810000         7.7660570000         7.5510550000        11.2285490000        12.6112190000        12.6545720000        10.0953890000        11.2482160000        12.6318920000        10.0932830000
        0.2312933021         0.2312897576         3.5156940546         5.0057070554        -2.1891545418        14.7833580000        13.7269210000        12.3039470000        11.1692750000         9.7613250000         8.3638170000         7.7140210000         7.4993720000        11.1607400000        12.5291390000        12.5725140000        10.0322800000        11.1804180000        12.5497000000        10.0302520000
        0.2366701722         0.2366664738         3.5170295192         4.9994479066        -2.1671322029        14.6977130000        13.6435810000        12.2239380000        11.0967240000         9.7003280000         8.3123660000         7.6627230000         7.4484370000        11.0943520000        12.4492510000        12.4926480000         9.9704240000        11.1140400000        12.4697070000         9.9684740000
        0.2421324649         0.2421286028         3.5183869569         4.9930868705        -2.1447545171        14.6139080000        13.5611930000        12.1449180000        11.0244970000         9.6388080000         8.2598960000         7.6100840000         7.3962700000        11.0277670000        12.3702640000        12.4136760000         9.9081020000        11.0474650000        12.3906330000         9.9062260000
        0.2477200126         0.2477159832         3.5197652536         4.9870275822        -2.1229394948        14.5319480000        13.4804080000        12.0674280000        10.9536880000         9.5787720000         8.2088920000         7.5588540000         7.3455230000        10.9625800000        12.2928020000        12.3362310000         9.8472160000        10.9822880000        12.3130840000         9.8454170000
        0.2533209349         0.2533167310         3.5211458185         4.9810210318        -2.1012353929        14.4509540000        13.4004140000        11.9906690000        10.8834180000         9.5191740000         8.1581670000         7.5078530000         7.2950090000        10.8978210000        12.2160670000        12.2595150000         9.7867330000        10.9175400000        12.2362630000         9.7850140000
