wavelength_A,flux
3809.7805,0.94445205
3810.659,2.224835
3811.5356,1.0822765
3812.4126,1.9981465
3813.2917,3.1364355
3814.169,-1.974825
3815.0483,-0.92398876
3815.926,-5.050662
3816.806,-5.8829355
3817.684,1.8467611
3818.5623,9.242247
3819.4429,6.6075187
3820.3215,2.4523783
3821.2024,0.4720967
3822.0815,-3.799258
3822.963,-0.74085224
3823.8423,2.1018836
3824.724,0.4506359
3825.604,-3.166368
3826.4841,-2.9089932
3827.3665,-0.24952833
3828.247,1.6279134
3829.1296,0.9649393
3830.0107,-0.22048694
3830.8938,0.4760514
3831.7751,-0.50663525
3832.6567,-1.5121663
3833.5405,-2.3383205
3834.4224,-1.3552642
3835.3066,0.8526549
3836.1887,1.3986821
3837.0735,1.87014
3837.956,1.8658236
3838.839,1.1911173
3839.7244,3.8132641
3840.6077,1.714702
3841.4932,4.133328
3842.377,2.7594988
3843.263,1.7111249
3844.1472,-1.6888967
3845.0315,-3.5782235
3845.9182,-1.3108715
3846.803,0.5773371
3847.69,-0.57275003
3848.5752,1.1576959
3849.4626,-1.1498066
3850.3481,-3.1493406
3851.234,-0.24876913
3852.122,-0.23512985
3853.0083,0.74672884
3853.8967,0.3205745
3854.7832,0.87287587
3855.672,1.8149501
3856.559,-3.8932996
3857.4463,-1.0446495
3858.336,0.8703654
3859.2234,-2.0656857
3860.1135,-2.0029154
3861.0015,1.0353993
3861.8918,2.7729702
3862.7803,1.2652524
3863.669,-0.57599866
3864.5598,0.7082418
3865.4487,3.0615873
3866.34,2.357292
3867.2297,2.2175949
3868.1213,2.2349267
3869.0112,0.36267832
3869.9014,1.3931779
3870.7937,1.9403366
3871.684,1.1138287
3872.577,2.7969468
3873.4678,3.2715957
3874.361,-2.034693
3875.2524,2.6233418
3876.1438,-0.50219
3877.0376,0.2691858
3877.9297,1.8673714
3878.824,0.6485712
3879.716,-0.4311538
3880.6108,0.53658897
3881.5037,0.46630988
3882.3965,-0.32849967
3883.2917,3.0895565
3884.185,-4.1276364
3885.0808,-1.947808
3885.9746,-1.9811281
3886.8706,1.5226144
3887.765,0.8352456
3888.6592,0.28495798
3889.556,1.9425192
3890.4507,-1.087656
3891.348,0.52711844
3892.2432,3.2896705
3893.1406,2.0238388
3894.0361,2.369934
3894.934,-0.99937505
3895.83,-0.6331769
3896.7263,0.8672243
3897.625,1.5861061
3898.5217,1.4902949
3899.4207,-0.81895953
3900.3176,-1.029154
3901.217,2.7691276
3902.1145,3.3156195
3903.0122,-0.6515658
3903.9124,0.29939803
3904.8103,4.39613
3905.7107,2.9721227
3906.6094,1.7955118
3907.5103,4.552152
3908.409,1.4276923
3909.308,1.4250399
3910.2097,-0.56781775
3911.1091,-0.74153477
3912.011,0.87535655
3912.9111,4.0918503
3913.8132,2.483269
3914.7136,-0.35148403
3915.6143,0.71083194
3916.5173,2.4218054
3917.4182,0.43062
3918.3215,-0.5973017
3919.223,4.504494
3920.1267,2.6672332
3921.0286,3.0802898
3921.9307,1.4463159
3922.835,2.019274
3923.7373,2.6392188
3924.642,0.850153
3925.545,0.19609442
3926.4502,-0.64594626
3927.3535,1.5165257
3928.257,2.0394807
3929.1628,0.7456861
3930.0667,-0.77855015
3930.973,0.32993662
3931.8774,0.80556107
3932.784,0.97778493
3933.6887,1.498975
3934.5938,0.5183621
3935.501,-0.59179485
3936.4062,-1.930568
3937.314,0.4850403
3938.22,2.2811103
3939.128,-0.6529671
3940.0342,0.06627763
3940.9407,-1.599136
3941.8494,-1.5322027
3942.756,1.365393
3943.6653,0.16975594
3944.5725,0.93503654
3945.4822,0.04032653
3946.39,1.2621766
3947.2979,-0.1975647
3948.208,2.193326
3949.1162,2.505277
3950.0269,0.8639339
3950.9355,1.644424
3951.8467,0.9832271
3952.7559,-2.9232306
