wavelength_A,flux
3812.4126,34.18761
3813.2917,17.037085
3814.169,6.0955753
3815.0483,4.5294027
3815.926,9.289205
3816.806,9.302854
3817.684,9.940497
3818.5623,10.165808
3819.4429,10.104425
3820.3215,9.681701
3821.2024,8.157559
3822.0815,5.6327157
3822.963,3.033535
3823.8423,8.90749
3824.724,7.57113
3825.604,8.4226265
3826.4841,6.823159
3827.3665,8.579489
3828.247,8.526435
3829.1296,4.6835556
3830.0107,1.2597154
3830.8938,0.5708556
3831.7751,9.285758
3832.6567,12.780878
3833.5405,9.535741
3834.4224,2.7114263
3835.3066,13.511456
3836.1887,10.343843
3837.0735,0.76522017
3837.956,4.5105443
3838.839,7.5562496
3839.7244,3.6707644
3840.6077,11.640639
3841.4932,2.9872863
3842.377,8.538251
3843.263,6.1305737
3844.1472,9.764216
3845.0315,8.219673
3845.9182,7.324202
3846.803,10.920821
3847.69,7.855625
3848.5752,7.481666
3849.4626,4.214906
3850.3481,5.6830673
3851.234,4.6838775
3852.122,3.440579
3853.0083,7.3762155
3853.8967,8.801642
3854.7832,8.659415
3855.672,9.805679
3856.559,6.4808745
3857.4463,2.7438364
3858.336,4.175408
3859.2234,5.5060196
3860.1135,9.990474
3861.0015,9.857606
3861.8918,7.886526
3862.7803,8.886846
3863.669,12.006838
3864.5598,13.316952
3865.4487,11.3515835
3866.34,8.971689
3867.2297,9.569205
3868.1213,11.506913
3869.0112,8.42523
3869.9014,10.180191
3870.7937,8.028778
3871.684,5.5779505
3872.577,6.6682987
3873.4678,9.278865
3874.361,11.238995
3875.2524,8.11925
3876.1438,7.49398
3877.0376,5.3178086
3877.9297,4.567522
3878.824,9.403752
3879.716,6.6478252
3880.6108,8.250932
3881.5037,9.767887
3882.3965,5.737461
3883.2917,8.968639
3884.185,6.4264197
3885.0808,8.395268
3885.9746,8.444138
3886.8706,7.9542108
3887.765,10.85588
3888.6592,12.13793
3889.556,9.563371
3890.4507,7.3603735
3891.348,8.012402
3892.2432,8.848197
3893.1406,9.612255
3894.0361,11.644789
3894.934,10.613834
3895.83,12.845027
3896.7263,15.115601
3897.625,8.837422
3898.5217,9.273512
3899.4207,16.494974
3900.3176,14.006708
3901.217,7.8144636
3902.1145,12.385616
3903.0122,7.6898956
3903.9124,5.7840075
3904.8103,9.83501
3905.7107,5.722824
3906.6094,8.995842
3907.5103,8.656817
3908.409,5.3126044
3909.308,7.7829547
3910.2097,7.468102
3911.1091,10.7716875
3912.011,9.927356
3912.9111,9.640272
3913.8132,9.260046
3914.7136,8.394519
3915.6143,5.8186746
3916.5173,5.356468
3917.4182,5.623791
3918.3215,6.532908
3919.223,9.19304
3920.1267,6.856996
3921.0286,8.839402
3921.9307,6.2161126
3922.835,5.63505
3923.7373,2.63886
3924.642,3.1370096
3925.545,5.996849
3926.4502,7.435929
3927.3535,6.8237815
3928.257,7.102369
3929.1628,9.3353195
3930.0667,5.8841243
3930.973,7.5577035
3931.8774,3.6375735
3932.784,4.781446
3933.6887,9.601143
3934.5938,9.406166
3935.501,6.421155
3936.4062,7.821958
3937.314,10.169777
3938.22,7.582073
3939.128,11.050777
3940.0342,9.1820345
3940.9407,8.90391
3941.8494,10.371111
3942.756,11.544934
3943.6653,8.842293
3944.5725,6.5899825
3945.4822,7.4117656
3946.39,8.921695
3947.2979,9.646547
3948.208,7.647537
3949.1162,5.9444814
3950.0269,7.058023
3950.9355,12.35109
3951.8467,11.706551
3952.7559,15.165193
3953.665,17.118868
3954.577,12.793687
3955.4866,11.098486
3956.3987,11.985063
3957.3088,6.334322
3958.2214,15.127706
3959.132,9.70709
3960.045,8.534414
3960.956,10.248509
3961.8672,8.290265
3962.7808,7.0780106
3963.6924,5.501475
3964.6064,3.932568
3965.5186,6.2261662
3966.4329,5.600027
3967.3455,7.8735175
3968.258,7.274137
3969.173,5.189126
3970.0862,3.8293564
3971.0017,4.5147414
3971.9153,6.9861655
3972.8313,10.370479
3973.745,12.757939
3974.6592,10.414759
3975.576,5.5405664
3976.4905,9.858294
3977.4075,7.3158803
3978.3223,8.3160715
3979.2397,3.8637893
3980.1553,3.8413265
3981.0708,10.925833
3981.9888,12.106008
3982.9048,7.1105103
3983.8232,7.5823536
3984.7397,10.924594
3985.6587,11.188154
3986.5757,10.767773
3987.4927,4.82221
3988.412,7.590431
3989.3298,10.934837
3990.2498,8.447854
3991.1677,5.94272
3992.088,6.6111007
3993.0063,8.818557
3993.9248,10.141511
3994.846,9.097684
3995.765,10.496934
3996.6863,10.874942
3997.6057,11.537549
3998.5276,11.522921
3999.4475,9.077443
4000.3674,10.250966
4001.29,11.027147
4002.2104,7.60538
4003.1333,5.981108
4004.0542,7.56772
4004.9775,6.805339
4005.899,7.49526
4006.8206,8.422173
4007.7444,5.4306765
4008.6665,9.491086
4009.5908,9.056311
4010.5132,6.8083367
4011.438,6.4106336
4012.3608,7.276815
4013.284,10.13761
4014.2095,9.34031
4015.1328,5.523161
4016.0588,7.629762
4016.9827,8.460152
4017.909,6.537205
4018.8333,7.425994
4019.7578,4.0470014
4020.6848,5.328141
4021.6096,9.027611
4022.537,6.8582244
4023.4624,12.936456
4024.3901,9.510907
4025.3162,5.7639813
4026.242,7.4069443
4027.1704,10.24528
4028.097,5.893168
4029.026,8.978414
4029.9526,9.538485
4030.882,7.79515
4031.8093,8.527107
4032.739,3.2098224
4033.6667,5.7493334
4034.5947,12.299483
4035.5251,14.252216
4036.4534,8.933766
4037.3843,9.194873
4038.313,7.6431513
4039.2441,5.4129634
4040.1733,7.350152
4041.1028,9.673855
4042.0347,6.4581423
4042.9646,3.3129256
4043.897,9.000012
4044.8271,9.805377
4045.76,5.408607
4046.6907,11.33028
4047.6216,6.9272876
4048.555,7.9518447
4049.4863,9.250797
4050.4202,7.5110083
4051.352,6.9447255
4052.2861,6.8734317
4053.2185,7.1418667
4054.151,5.534396
4055.0857,7.755612
4056.0186,9.394375
4056.9539,13.517067
4057.8872,13.828092
4058.823,6.8015647
4059.7566,4.9454403
4060.6907,9.295771
4061.627,8.150066
4062.5613,5.4000287
4063.4983,6.569609
4064.4329,1.2515333
4065.37,6.47853
4066.3054,6.9252596
4067.241,9.135961
4068.1787,7.721182
4069.1147,9.862882
4070.053,8.657541
4070.9893,6.7393723
4071.928,10.548841
4072.8647,10.691272
4073.8018,4.978098
4074.7412,9.337775
4075.6785,9.125672
4076.6184,9.042716
4077.5562,8.750349
4078.4966,10.15654
4079.4348,8.306678
4080.3733,8.405898
4081.3142,9.679618
4082.2532,8.269196
4083.1943,10.060115
4084.1338,10.87344
4085.0754,8.590725
4086.0154,12.13556
4086.9553,8.984039
4087.8977,6.9576554
4088.8381,10.994411
4089.781,10.848827
4090.722,5.160523
4091.6653,6.5753326
4092.6064,11.476288
4093.548,6.757477
4094.492,9.242099
4095.4338,11.190106
4096.3784,7.5729704
4097.321,6.7136025
4098.2656,12.119351
4099.2085,13.558943
4100.1514,11.9018345
4101.0967,8.622467
4102.04,9.128444
4102.9863,10.953641
4103.93,5.598838
4104.8765,7.6176877
4105.821,10.407516
4106.7676,10.140359
4107.7124,8.888891
4108.657,8.820231
4109.6045,6.865832
4110.5503,7.688845
4111.498,11.601359
4112.444,11.069223
4113.392,6.3881664
4114.3384,6.512425
4115.285,7.397673
4116.234,8.973551
4117.1807,2.5118937
4118.1304,6.655377
4119.0776,8.690367
4120.0273,5.773815
4120.975,7.416841
4121.9233,9.600478
4122.874,7.700399
4123.8223,6.366573
4124.7734,8.095585
4125.722,8.889693
4126.6733,9.349736
4127.623,8.389153
4128.5723,7.189084
4129.5244,12.310982
4130.4746,9.201898
4131.427,8.556733
4132.3774,9.443965
4133.33,9.285552
4134.2812,10.383559
4135.2324,9.959316
4136.1855,8.581757
4137.137,7.83055
4138.0913,9.625045
4139.0435,7.4850435
4139.9976,8.007141
4140.95,12.071102
4141.903,11.849114
4142.858,8.791588
4143.811,9.743708
4144.7666,10.349831
4145.72,7.0478578
4146.676,7.9378486
4147.63,10.437978
4148.584,12.217223
4149.5405,12.589502
4150.495,11.682872
4151.4526,9.061512
4152.407,8.63473
4153.3647,9.424226
4154.3203,8.529078
4155.2764,8.413482
4156.2344,10.977707
4157.1904,11.613988
4158.149,9.655096
4159.1055,7.0658836
4160.065,10.01764
4161.022,11.720191
4161.979,8.705619
4162.939,10.505037
4163.8965,7.376479
4164.8564,6.5747395
4165.815,9.789866
4166.7754,10.131753
4167.734,7.5482345
4168.693,3.763702
4169.654,5.516625
4170.6133,8.952314
4171.575,2.6466606
4172.5347,6.424276
4173.4966,6.565982
4174.457,7.200745
4175.4175,7.0497212
4176.38,6.9316106
4177.341,9.18825
4178.304,9.975535
4179.265,7.705995
4180.229,8.753098
4181.191,8.968167
4182.155,6.6790123
4183.117,8.824171
4184.0796,7.8235245
4185.0444,6.58378
4186.007,6.9141865
4186.972,7.3093557
4187.9355,7.9697304
4188.9014,7.4622345
4189.8647,5.526314
4190.8286,8.436847
4191.795,13.260224
4192.7593,10.626417
4193.726,12.922183
4194.691,8.158666
4195.658,7.6547494
4196.6235,6.8756013
4197.589,5.444181
4198.557,7.748988
4199.523,7.6713266
4200.491,4.9819593
4201.4575,6.9695077
4202.4263,7.2509875
4203.393,10.130336
4204.36,7.773699
4205.3296,7.461066
4206.297,4.998455
4207.267,7.09876
4208.235,6.3323545
4209.205,6.053271
4210.174,7.8781953
4211.142,9.229307
4212.1133,7.9787264
4213.082,4.3318458
4214.0537,5.522821
4215.023,12.677792
4215.995,7.1450467
4216.965,8.603663
4217.935,10.32223
4218.9077,9.240152
4219.8784,9.690825
4220.8516,7.3392496
4221.8223,6.2947702
4222.796,8.021686
4223.7676,8.543923
4224.7393,9.046661
4225.7134,8.4714155
4226.6855,9.577907
4227.66,5.500227
4228.633,9.089793
4229.608,9.804072
4230.5806,8.545092
4231.554,8.305479
4232.53,5.8219047
4233.5034,5.3870187
4234.48,5.89375
4235.454,5.729827
4236.4307,8.832634
4237.4053,6.1549835
4238.38,12.068484
4239.3574,11.6245165
4240.3325,8.605336
4241.3105,8.829458
4242.286,11.464493
4243.264,10.366186
4244.2407,7.8735466
4245.217,8.356796
4246.196,7.838286
4247.173,7.8196716
4248.152,11.571758
4249.1294,6.9111843
4250.1094,9.155528
4251.087,10.16732
4252.065,9.31307
4253.0454,8.494971
4254.024,7.583504
4255.005,8.637142
4255.9834,7.2683854
4256.965,7.248754
4257.9443,10.605098
4258.9263,10.066192
4259.906,7.544783
4260.8857,10.86242
4261.8687,7.5572367
4262.849,5.180304
4263.832,10.169634
4264.813,9.854509
4265.7964,7.423469
4266.778,10.404089
4267.7593,9.017022
4268.743,9.675546
4269.7256,9.636305
4270.71,7.6075487
4271.6924,8.936122
4272.6772,5.167286
4273.6606,7.879358
4274.6436,6.194515
4275.6294,2.245905
4276.613,8.80886
4277.5986,7.1641297
4278.583,10.618537
4279.5693,10.054228
4280.554,8.573452
4281.5386,8.710435
4282.526,8.665644
4283.511,9.246348
4284.499,10.189691
4285.485,11.796201
4286.473,8.555409
4287.459,8.842496
4288.4453,9.719411
4289.434,10.159459
4290.421,8.071242
4291.4106,9.22558
4292.3975,5.5417047
4293.3877,4.7215114
4294.375,8.138465
4295.3633,6.800429
4296.3535,5.040428
4297.342,8.476708
4298.333,6.896825
4299.322,7.117159
4300.313,7.0962076
4301.3022,6.050499
4302.292,4.913408
4303.284,6.749508
4304.274,8.263646
4305.2666,8.109402
4306.257,10.6305
4307.25,10.389782
