wavelength_A,flux
3804.522,8.7938795
3805.3972,15.133193
3806.2727,10.525017
3807.1504,5.9962425
3808.0261,10.1530485
3808.9043,6.8847594
3809.7805,9.388606
3810.659,11.812909
3811.5356,3.1496577
3812.4126,2.0177612
3813.2917,8.881513
3814.169,13.425586
3815.0483,7.324887
3815.926,2.1342726
3816.806,9.292209
3817.684,5.512614
3818.5623,8.802162
3819.4429,6.0497203
3820.3215,2.1265104
3821.2024,4.6487885
3822.0815,2.117471
3822.963,1.9558997
3823.8423,2.7314532
3824.724,0.3361775
3825.604,8.087036
3826.4841,11.522204
3827.3665,2.4696834
3828.247,3.5159175
3829.1296,4.3182206
3830.0107,-4.361442
3830.8938,1.2153016
3831.7751,8.591037
3832.6567,6.442452
3833.5405,6.078978
3834.4224,8.230199
3835.3066,13.157681
3836.1887,10.814028
3837.0735,4.8208513
3837.956,-0.90024036
3838.839,3.2187085
3839.7244,8.45576
3840.6077,7.303114
3841.4932,3.3874319
3842.377,3.3228166
3843.263,6.2196517
3844.1472,6.0396676
3845.0315,10.713244
3845.9182,6.092721
3846.803,5.61486
3847.69,1.2939943
3848.5752,3.2528687
3849.4626,7.9427934
3850.3481,4.9794393
3851.234,4.867015
3852.122,15.772342
3853.0083,10.866548
3853.8967,3.4552648
3854.7832,8.577066
3855.672,-0.54413366
3856.559,4.608222
3857.4463,8.079318
3858.336,10.704102
3859.2234,13.567339
3860.1135,8.466074
3861.0015,10.339809
3861.8918,4.3237033
3862.7803,5.97583
3863.669,6.262037
3864.5598,6.131261
3865.4487,5.5708685
3866.34,4.2814455
3867.2297,4.569839
3868.1213,8.462866
3869.0112,10.095328
3869.9014,4.307978
3870.7937,7.438647
3871.684,5.784752
3872.577,-0.9552676
3873.4678,1.3123934
3874.361,8.152181
3875.2524,5.5222845
3876.1438,4.8962665
3877.0376,7.0297995
3877.9297,5.5583024
3878.824,8.269084
3879.716,4.5983334
3880.6108,13.731599
3881.5037,5.7284155
3882.3965,5.9274096
3883.2917,11.319618
3884.185,7.7439494
3885.0808,6.629339
3885.9746,9.876171
3886.8706,6.1467204
3887.765,2.8749607
3888.6592,3.710142
3889.556,3.5084584
3890.4507,3.119937
3891.348,3.5242386
3892.2432,14.239779
3893.1406,15.109481
3894.0361,10.631846
3894.934,8.5800085
3895.83,8.945198
3896.7263,12.924153
3897.625,10.638968
3898.5217,3.278838
3899.4207,8.666815
3900.3176,7.050133
3901.217,8.685745
3902.1145,6.3844233
3903.0122,6.1809773
3903.9124,7.078973
3904.8103,4.3779597
3905.7107,7.9046607
3906.6094,12.767642
3907.5103,6.4153175
3908.409,5.4979095
3909.308,2.5403388
3910.2097,2.2800765
3911.1091,7.143916
3912.011,7.268649
3912.9111,7.96
3913.8132,11.6255045
3914.7136,5.8689666
3915.6143,-1.7364875
3916.5173,8.747609
3917.4182,9.112742
3918.3215,7.634158
3919.223,2.4293427
3920.1267,3.1511102
3921.0286,5.6187835
3921.9307,6.3208327
3922.835,8.099198
3923.7373,9.302815
3924.642,7.23864
3925.545,8.593127
3926.4502,9.272102
3927.3535,8.2745
3928.257,6.497286
3929.1628,4.4654326
3930.0667,6.916175
3930.973,8.37434
3931.8774,7.042959
3932.784,8.3091545
3933.6887,10.05167
3934.5938,9.778497
3935.501,8.77286
3936.4062,5.1674104
3937.314,6.958441
3938.22,9.268031
3939.128,9.354889
3940.0342,6.9280624
3940.9407,8.247573
3941.8494,10.850786
3942.756,6.1075172
3943.6653,4.588227
3944.5725,2.7799604
3945.4822,10.797896
3946.39,7.461122
3947.2979,4.12992
3948.208,2.5116944
3949.1162,9.016681
3950.0269,9.044217
3950.9355,3.5362206
3951.8467,8.453614
3952.7559,8.640502
3953.665,8.049317
3954.577,3.885955
3955.4866,5.60735
3956.3987,10.297258
3957.3088,9.276617
3958.2214,11.417626
3959.132,11.105814
3960.045,8.331579
3960.956,9.865799
3961.8672,9.210515
3962.7808,7.1874866
3963.6924,6.7719398
3964.6064,5.5996037
3965.5186,6.3248143
3966.4329,6.522239
3967.3455,12.464522
3968.258,18.241144
3969.173,16.921844
3970.0862,14.451016
3971.0017,17.33876
3971.9153,18.54859
3972.8313,17.304781
3973.745,12.690256
3974.6592,7.644126
3975.576,4.5145235
3976.4905,5.3502526
3977.4075,3.537568
3978.3223,3.8380852
3979.2397,4.0682993
3980.1553,3.8193567
3981.0708,12.725615
3981.9888,5.5332193
3982.9048,7.5159054
3983.8232,6.9835
3984.7397,4.8927517
3985.6587,7.9750786
3986.5757,8.224786
3987.4927,7.186211
3988.412,8.356559
3989.3298,9.123103
3990.2498,7.0331492
3991.1677,3.6227798
3992.088,6.518559
3993.0063,7.9522047
3993.9248,5.3039255
3994.846,5.794331
3995.765,5.932387
3996.6863,8.172035
3997.6057,10.763539
3998.5276,10.803884
3999.4475,8.877919
4000.3674,6.153449
4001.29,5.7788363
4002.2104,10.706525
4003.1333,10.162253
4004.0542,3.510362
4004.9775,7.256851
4005.899,9.350437
4006.8206,9.129499
4007.7444,9.523618
4008.6665,9.401237
4009.5908,8.2327175
4010.5132,4.6508346
4011.438,4.6284122
4012.3608,4.421913
4013.284,4.331775
4014.2095,9.727824
4015.1328,10.223247
4016.0588,7.433601
4016.9827,8.112262
4017.909,9.067894
4018.8333,6.8288035
4019.7578,5.793037
4020.6848,6.7368374
4021.6096,10.046099
4022.537,9.495665
4023.4624,7.9828987
4024.3901,10.470919
4025.3162,8.618424
4026.242,10.506856
4027.1704,8.492737
4028.097,8.743603
4029.026,15.057849
4029.9526,7.250737
4030.882,6.7001
4031.8093,11.645101
4032.739,15.424645
4033.6667,8.8087
4034.5947,7.5303674
4035.5251,7.6232123
4036.4534,5.830009
4037.3843,8.224989
4038.313,10.804416
4039.2441,7.907765
4040.1733,8.52487
4041.1028,11.6756525
4042.0347,11.060085
4042.9646,6.5080814
4043.897,0.96770084
4044.8271,3.5153704
4045.76,5.3164907
4046.6907,5.328037
4047.6216,7.3752956
4048.555,8.892123
4049.4863,6.391094
4050.4202,3.3316708
4051.352,4.3220267
4052.2861,6.8884916
4053.2185,12.857771
4054.151,10.408744
4055.0857,11.816514
4056.0186,12.862507
4056.9539,11.745661
4057.8872,10.233528
4058.823,8.625391
4059.7566,7.6383834
4060.6907,8.76474
4061.627,12.689859
4062.5613,13.104446
4063.4983,7.694437
4064.4329,13.486325
4065.37,8.666229
4066.3054,8.393736
4067.241,10.383896
4068.1787,9.520392
4069.1147,9.28942
4070.053,10.705677
4070.9893,11.208065
4071.928,8.042929
4072.8647,12.746301
4073.8018,13.204374
4074.7412,10.312255
4075.6785,13.49231
4076.6184,11.977748
4077.5562,6.554636
4078.4966,4.239378
4079.4348,8.460303
4080.3733,11.476996
4081.3142,4.6659617
4082.2532,6.124403
4083.1943,5.4545765
4084.1338,4.604501
4085.0754,2.7916815
4086.0154,7.588592
4086.9553,5.0033727
4087.8977,5.759664
4088.8381,5.2354903
4089.781,3.9863496
4090.722,9.799517
4091.6653,8.037243
4092.6064,8.663481
4093.548,10.494871
4094.492,7.3660502
4095.4338,11.837759
4096.3784,8.711088
4097.321,6.0678954
4098.2656,7.836598
4099.2085,8.533717
4100.1514,8.5537195
4101.0967,9.618188
4102.04,8.589805
4102.9863,10.396307
4103.93,13.539587
4104.8765,12.172437
4105.821,7.7226014
4106.7676,11.926942
4107.7124,12.333891
4108.657,10.166648
4109.6045,6.3911767
4110.5503,5.252447
4111.498,10.270695
4112.444,12.89824
4113.392,9.807318
4114.3384,5.74338
4115.285,9.765767
4116.234,9.697364
4117.1807,9.004919
4118.1304,13.164508
4119.0776,8.489592
4120.0273,7.4289575
4120.975,11.832389
4121.9233,11.779179
4122.874,12.359917
4123.8223,14.715242
4124.7734,13.950243
4125.722,7.9724445
4126.6733,8.378881
4127.623,7.8775353
4128.5723,14.2553215
4129.5244,14.985025
4130.4746,10.560255
4131.427,7.229483
4132.3774,5.3667107
4133.33,6.429644
4134.2812,11.474943
4135.2324,12.147945
4136.1855,7.9979897
4137.137,7.300671
4138.0913,10.83413
4139.0435,8.6359
4139.9976,4.9746847
4140.95,5.4990573
4141.903,6.4855742
4142.858,4.9180408
4143.811,4.3765645
4144.7666,8.103413
4145.72,10.97959
4146.676,9.019738
4147.63,7.282474
4148.584,9.747937
4149.5405,6.234284
4150.495,8.751085
4151.4526,11.091372
4152.407,8.627625
4153.3647,6.698806
4154.3203,8.51374
4155.2764,9.410736
4156.2344,8.87798
4157.1904,12.279721
4158.149,9.279027
4159.1055,11.07793
4160.065,10.688472
4161.022,10.681026
4161.979,9.02882
4162.939,10.6539345
4163.8965,10.201484
4164.8564,11.779443
4165.815,14.116071
4166.7754,9.683514
4167.734,9.597462
4168.693,11.95457
4169.654,13.419101
4170.6133,6.94248
4171.575,12.844972
4172.5347,10.249795
4173.4966,13.206965
4174.457,8.18528
4175.4175,8.31255
4176.38,13.28216
4177.341,11.35064
4178.304,11.008791
4179.265,10.856262
4180.229,8.614082
4181.191,9.915011
4182.155,8.932367
4183.117,12.6433
4184.0796,10.677676
4185.0444,6.313397
4186.007,7.6315494
4186.972,7.475077
4187.9355,3.570114
4188.9014,3.384559
4189.8647,6.0873537
4190.8286,4.9927173
4191.795,3.2248967
4192.7593,4.7503004
4193.726,8.028698
4194.691,9.295934
4195.658,9.966559
4196.6235,10.666874
4197.589,11.279847
4198.557,7.9514694
4199.523,7.304111
4200.491,12.148852
4201.4575,11.008003
4202.4263,9.624656
4203.393,12.145689
4204.36,11.919747
4205.3296,5.893868
4206.297,10.834021
4207.267,10.516739
4208.235,7.6166945
4209.205,8.828954
4210.174,11.264031
4211.142,13.6629505
4212.1133,13.414184
4213.082,9.264202
4214.0537,11.552341
4215.023,11.746009
4215.995,7.6396656
4216.965,9.916204
4217.935,10.518321
4218.9077,8.565814
4219.8784,9.298662
4220.8516,8.885743
4221.8223,7.9937077
4222.796,7.723153
4223.7676,7.0954595
4224.7393,5.2211065
