wavelength_A,flux
3803.6448,2.1971211
3804.522,5.777037
3805.3972,11.130583
3806.2727,8.119723
3807.1504,5.0666475
3808.0261,3.350056
3808.9043,2.9661646
3809.7805,12.527515
3810.659,8.171417
3811.5356,2.3680649
3812.4126,6.3569775
3813.2917,7.010067
3814.169,5.1135616
3815.0483,8.315718
3815.926,2.1206043
3816.806,8.555624
3817.684,4.1862106
3818.5623,3.3477263
3819.4429,1.0721626
3820.3215,3.5783927
3821.2024,5.1137056
3822.0815,4.0736957
3822.963,8.063617
3823.8423,10.59033
3824.724,0.31461373
3825.604,5.195964
3826.4841,1.1492075
3827.3665,8.528903
3828.247,7.397358
3829.1296,4.4282246
3830.0107,-0.9015635
3830.8938,1.7759906
3831.7751,10.560594
3832.6567,5.3779345
3833.5405,0.8024661
3834.4224,3.3270047
3835.3066,5.371807
3836.1887,4.2879205
3837.0735,9.656903
3837.956,10.920959
3838.839,7.1132736
3839.7244,4.237777
3840.6077,3.7283795
3841.4932,4.9626164
3842.377,6.4569077
3843.263,3.2566721
3844.1472,6.839897
3845.0315,7.5504036
3845.9182,5.193229
3846.803,3.9292374
3847.69,4.00697
3848.5752,4.976758
3849.4626,6.1077347
3850.3481,5.9942584
3851.234,6.4253135
3852.122,6.4825225
3853.0083,4.4913588
3853.8967,2.401251
3854.7832,7.0855393
3855.672,8.089819
3856.559,4.3765054
3857.4463,3.0008628
3858.336,7.0254025
3859.2234,8.093468
3860.1135,-1.0803921
3861.0015,10.476399
3861.8918,9.989036
3862.7803,2.8262029
3863.669,3.0548065
3864.5598,3.6370134
3865.4487,5.0142655
3866.34,7.1292434
3867.2297,9.0413885
3868.1213,13.552941
3869.0112,14.324281
3869.9014,9.730013
3870.7937,4.112377
3871.684,1.2288817
3872.577,2.3844786
3873.4678,7.8574533
3874.361,10.315987
3875.2524,7.7696233
3876.1438,7.8980274
3877.0376,7.130684
3877.9297,-4.659924
3878.824,8.300834
3879.716,7.0336466
3880.6108,3.3676927
3881.5037,4.5551963
3882.3965,5.52536
3883.2917,2.411326
3884.185,2.8535001
3885.0808,9.496267
3885.9746,11.306624
3886.8706,7.171482
3887.765,6.164765
3888.6592,4.8193316
3889.556,3.816091
3890.4507,4.090468
3891.348,4.609449
3892.2432,4.831837
3893.1406,6.858222
3894.0361,7.7806845
3894.934,4.5714154
3895.83,5.443874
3896.7263,5.2048287
3897.625,8.343724
3898.5217,3.9723244
3899.4207,4.7164664
3900.3176,2.7451024
3901.217,5.6011114
3902.1145,8.87374
3903.0122,6.5628343
3903.9124,4.048092
3904.8103,0.19570114
3905.7107,7.8267846
3906.6094,8.121127
3907.5103,7.127437
3908.409,8.563076
3909.308,5.796495
3910.2097,6.5743275
3911.1091,8.61214
3912.011,7.143846
3912.9111,6.633248
3913.8132,3.3541455
3914.7136,-0.77275
3915.6143,6.941955
3916.5173,7.953312
3917.4182,5.588773
3918.3215,5.485543
3919.223,0.37662327
3920.1267,2.0156324
3921.0286,10.008015
3921.9307,13.509778
3922.835,22.23678
3923.7373,26.60243
3924.642,25.368238
3925.545,24.69057
3926.4502,18.054361
3927.3535,9.544434
3928.257,10.597384
3929.1628,8.202058
3930.0667,1.9168032
3930.973,2.7530434
3931.8774,6.1935577
3932.784,9.293987
3933.6887,4.1708393
3934.5938,4.4018674
3935.501,10.797875
3936.4062,7.422498
3937.314,3.9701524
3938.22,6.14798
3939.128,7.1201324
3940.0342,5.2367067
3940.9407,5.805382
3941.8494,3.5297308
3942.756,0.74235463
3943.6653,4.38053
3944.5725,5.6321473
3945.4822,7.092135
3946.39,4.097876
3947.2979,4.0755234
3948.208,7.1082573
3949.1162,6.598618
3950.0269,4.8758945
3950.9355,4.9973817
3951.8467,6.150134
3952.7559,6.37386
3953.665,9.93448
3954.577,10.146288
3955.4866,6.469505
3956.3987,7.5759153
3957.3088,5.700073
3958.2214,3.810164
3959.132,9.514577
3960.045,6.402303
3960.956,8.1027355
3961.8672,7.599259
3962.7808,8.957338
3963.6924,7.053123
3964.6064,9.431291
3965.5186,5.184328
3966.4329,3.2422225
3967.3455,3.7700796
3968.258,1.8115981
3969.173,5.968517
3970.0862,0.49696591
3971.0017,4.7215147
3971.9153,7.411817
3972.8313,3.5507255
3973.745,1.4455017
3974.6592,7.6525474
3975.576,8.000152
3976.4905,4.8109555
3977.4075,6.9448833
3978.3223,10.111849
3979.2397,9.426383
3980.1553,8.294389
3981.0708,9.199042
3981.9888,10.144329
3982.9048,9.648621
3983.8232,7.964222
3984.7397,9.020481
3985.6587,8.423045
3986.5757,7.9997005
3987.4927,10.811184
3988.412,10.371785
3989.3298,8.176554
3990.2498,5.071917
3991.1677,1.3761356
3992.088,6.1230593
3993.0063,8.370519
3993.9248,8.6503315
3994.846,5.962546
3995.765,5.204782
3996.6863,6.38077
3997.6057,3.2911627
3998.5276,3.4758704
3999.4475,5.690324
4000.3674,4.791481
4001.29,6.0484824
4002.2104,7.5238943
4003.1333,5.518483
4004.0542,2.407694
4004.9775,5.9546337
4005.899,7.432862
4006.8206,4.3840966
4007.7444,8.9524765
4008.6665,9.050855
4009.5908,7.4003057
4010.5132,5.1891656
4011.438,3.5340695
4012.3608,3.0026608
4013.284,5.7423787
4014.2095,6.202893
4015.1328,11.346646
4016.0588,12.990406
4016.9827,3.409633
4017.909,4.9808326
4018.8333,10.856944
4019.7578,4.3239756
4020.6848,6.0488
4021.6096,4.0802693
4022.537,10.092757
4023.4624,12.764231
4024.3901,9.136977
4025.3162,9.082096
4026.242,8.162452
4027.1704,3.024796
4028.097,11.231726
4029.026,5.2439294
4029.9526,8.16144
4030.882,6.6418276
4031.8093,4.950172
4032.739,6.938951
4033.6667,2.6332924
4034.5947,1.1460781
4035.5251,3.7282581
4036.4534,4.7892294
4037.3843,7.644879
4038.313,4.121319
4039.2441,0.8153535
4040.1733,3.8205464
4041.1028,3.6845217
4042.0347,5.4758186
4042.9646,1.6397481
4043.897,2.0262208
4044.8271,7.300319
4045.76,7.5260224
4046.6907,5.9927554
4047.6216,9.843619
4048.555,6.239544
4049.4863,14.272286
4050.4202,4.8143687
4051.352,1.396668
4052.2861,3.111065
4053.2185,8.736571
4054.151,7.687638
4055.0857,8.065191
4056.0186,12.181694
4056.9539,10.583297
4057.8872,8.4053335
4058.823,5.217326
4059.7566,6.355317
4060.6907,3.6609004
4061.627,5.922729
4062.5613,9.491233
4063.4983,5.046326
4064.4329,4.1443806
4065.37,6.990435
4066.3054,6.641507
4067.241,4.7757516
4068.1787,3.0205946
4069.1147,5.4492903
4070.053,9.574817
4070.9893,9.629858
4071.928,10.977914
4072.8647,11.288461
4073.8018,10.195536
4074.7412,9.749605
4075.6785,9.21974
4076.6184,9.097661
4077.5562,8.410994
4078.4966,5.929503
4079.4348,11.146192
4080.3733,10.760779
4081.3142,4.3025746
4082.2532,4.222511
4083.1943,6.6122136
4084.1338,9.204299
4085.0754,5.458314
4086.0154,5.226697
4086.9553,7.1202235
4087.8977,4.796556
4088.8381,7.7409544
4089.781,4.996441
4090.722,6.5666747
4091.6653,7.749532
4092.6064,6.8320274
4093.548,1.4858989
4094.492,6.448685
4095.4338,4.328446
4096.3784,2.4074628
4097.321,5.1803703
4098.2656,3.789429
4099.2085,6.246761
4100.1514,6.643738
4101.0967,4.512448
4102.04,4.052506
4102.9863,4.985578
4103.93,11.151273
4104.8765,7.8881073
4105.821,7.447712
4106.7676,7.7946057
4107.7124,5.5796185
4108.657,5.414893
4109.6045,5.4936013
4110.5503,6.0787935
