wavelength_A,flux
3791.403,-2.573682
3792.2773,-2.3274257
3793.15,-0.9408629
3794.0225,-0.47134182
3794.8975,0.8268905
3795.7703,-1.1975824
3796.6458,1.1818552
3797.519,-0.14639193
3798.3948,-0.5437609
3799.2686,-0.47082007
3800.1426,-2.0624256
3801.0188,-1.82065
3801.8933,0.50407976
3802.77,-0.5466085
3803.6448,0.7608546
3804.522,0.62346214
3805.3972,1.0449632
3806.2727,1.1863443
3807.1504,1.3062018
3808.0261,0.68699735
3808.9043,-0.5467275
3809.7805,-0.3014017
3810.659,0.040237848
3811.5356,2.1685317
3812.4126,1.1333882
3813.2917,0.4850893
3814.169,0.5282549
3815.0483,-0.34483904
3815.926,-0.86721474
3816.806,-0.7214151
3817.684,-0.9198788
3818.5623,0.6009865
3819.4429,-1.0986392
3820.3215,-0.82689
3821.2024,1.0515019
3822.0815,-0.4431049
3822.963,-0.8742896
3823.8423,0.51916784
3824.724,0.16174746
3825.604,-1.1352404
3826.4841,0.7989388
3827.3665,1.6244578
3828.247,-0.7122375
3829.1296,-0.5351975
3830.0107,-0.025570415
3830.8938,-0.16617317
3831.7751,-0.78829163
3832.6567,-0.91900563
3833.5405,-0.18717231
3834.4224,-0.2657501
3835.3066,-0.9927295
3836.1887,-1.1021645
3837.0735,0.048565414
3837.956,-0.67755556
3838.839,-1.3538798
3839.7244,0.06075435
3840.6077,0.896794
3841.4932,-0.10406806
3842.377,-0.20338926
3843.263,-0.58740765
3844.1472,-1.164098
3845.0315,0.34149188
3845.9182,-0.9685674
3846.803,-1.1778411
3847.69,-0.65589154
3848.5752,-0.42976597
3849.4626,-0.7302228
3850.3481,-1.1072582
3851.234,-0.065122426
3852.122,0.55554223
3853.0083,0.7343967
3853.8967,-0.29709852
3854.7832,0.14722984
3855.672,-0.421554
3856.559,-1.1423854
3857.4463,0.77258766
3858.336,2.1009457
3859.2234,-1.318734
3860.1135,-0.9902623
3861.0015,-1.6936537
3861.8918,-0.09841956
3862.7803,-0.3132632
3863.669,-0.9068351
3864.5598,-0.91808236
3865.4487,-0.7003059
3866.34,-0.6484686
3867.2297,-0.5017143
3868.1213,0.591188
3869.0112,-0.22209668
3869.9014,0.117322
3870.7937,-0.9996601
3871.684,-0.2978634
3872.577,0.38804424
3873.4678,1.203407
3874.361,1.2617974
3875.2524,-0.7265024
3876.1438,-0.7416617
3877.0376,-0.40273303
3877.9297,2.1458867
3878.824,0.14370464
3879.716,-1.5710427
3880.6108,0.105406314
3881.5037,-0.08470973
3882.3965,-1.0510944
3883.2917,0.090512685
3884.185,0.16075823
3885.0808,1.6251061
3885.9746,-0.7335814
3886.8706,-0.32780656
3887.765,0.2005165
3888.6592,0.19449386
3889.556,0.36749884
3890.4507,1.2148788
3891.348,1.4551878
3892.2432,0.35809344
3893.1406,0.23868465
3894.0361,-0.02347868
3894.934,-0.36040714
3895.83,0.18001221
3896.7263,-0.788885
3897.625,-0.13072498
3898.5217,0.8857347
3899.4207,0.27081034
3900.3176,0.04247613
3901.217,0.6096003
3902.1145,-1.9960077
3903.0122,-0.16684642
3903.9124,1.0591382
3904.8103,0.07264762
3905.7107,-1.6882665
3906.6094,0.091066636
3907.5103,1.2790102
3908.409,-0.9421732
3909.308,-1.1391553
3910.2097,0.5358785
3911.1091,-1.0655788
3912.011,0.5651016
3912.9111,-0.39239192
3913.8132,-0.47039327
3914.7136,-0.14741023
3915.6143,0.596573
3916.5173,1.2276396
3917.4182,0.43669698
3918.3215,-0.45359656
3919.223,-0.06536224
3920.1267,-0.12542728
3921.0286,-0.2542288
3921.9307,-0.3581037
3922.835,-0.09753936
3923.7373,-0.59199375
3924.642,-0.1586393
3925.545,0.06250768
3926.4502,-1.5532805
3927.3535,0.9892887
3928.257,-0.28507322
3929.1628,-1.1155766
3930.0667,-0.35921663
3930.973,0.34192744
3931.8774,0.26274493
3932.784,0.31837383
3933.6887,0.4449778
3934.5938,0.09335854
3935.501,0.19083495
3936.4062,1.290272
3937.314,0.41860396
3938.22,-0.88600814
3939.128,-0.6432119
3940.0342,0.582423
3940.9407,0.98983335
3941.8494,1.2225374
3942.756,0.11105415
3943.6653,-1.6514429
3944.5725,0.78692454
3945.4822,0.23565884
3946.39,-0.44187388
3947.2979,-0.032247428
3948.208,1.0493659
3949.1162,-0.76505077
3950.0269,-0.56967384
3950.9355,0.40089822
3951.8467,-1.077006
3952.7559,-0.82277435
3953.665,-0.73194546
3954.577,-0.6800928
3955.4866,0.42432195
3956.3987,-0.9487449
3957.3088,-1.1748811
3958.2214,0.7327412
3959.132,1.1181431
3960.045,0.1563279
3960.956,0.045816824
3961.8672,-0.13653761
3962.7808,0.3337917
3963.6924,-0.29243216
3964.6064,0.7849849
3965.5186,0.30008233
3966.4329,0.5521289
3967.3455,0.25856072
3968.258,0.26028037
3969.173,0.38115436
3970.0862,-0.6034282
3971.0017,0.23223022
3971.9153,-0.36290476
3972.8313,-0.40196168
3973.745,-0.68582433
3974.6592,-1.0663904
3975.576,0.27376947
3976.4905,0.519937
3977.4075,0.11687103
3978.3223,-0.29947188
3979.2397,-1.3437043
3980.1553,0.4619396
3981.0708,-0.13863973
3981.9888,-0.0043696947
3982.9048,-0.7116587
3983.8232,0.09592869
3984.7397,-0.009141993
3985.6587,-0.33881444
3986.5757,-0.27820733
3987.4927,-0.44258416
3988.412,-0.3966666
3989.3298,0.03528912
3990.2498,0.076587304
3991.1677,0.15436709
3992.088,0.06924803
3993.0063,0.74984115
3993.9248,-0.4930198
3994.846,-0.33025423
3995.765,0.6284054
3996.6863,-0.065298274
3997.6057,-0.30100578
3998.5276,-0.7048598
3999.4475,0.38228038
4000.3674,0.41332603
4001.29,1.0995027
4002.2104,-0.033502735
4003.1333,0.20426424
4004.0542,0.5570224
4004.9775,-0.46161586
4005.899,-0.3107498
4006.8206,0.94000757
4007.7444,1.3320142
4008.6665,-1.7156425
4009.5908,-0.75388426
4010.5132,0.3927804
4011.438,0.20838264
4012.3608,0.066855825
4013.284,0.11068824
4014.2095,-0.3155338
4015.1328,-0.45564693
4016.0588,0.30618405
4016.9827,0.12532668
4017.909,-0.26405057
4018.8333,-1.0614325
4019.7578,-0.84227896
4020.6848,-0.73720014
4021.6096,0.0374421
4022.537,0.09132256
4023.4624,-1.022216
4024.3901,-1.632571
4025.3162,-1.3329228
4026.242,-0.29335567
4027.1704,-0.68691015
4028.097,-0.7107569
4029.026,-0.9773073
4029.9526,-0.38069823
4030.882,-0.92463666
4031.8093,-0.7353622
4032.739,0.11713666
4033.6667,-0.074005075
4034.5947,0.99751765
4035.5251,-0.8282668
4036.4534,0.01760737
4037.3843,0.03190447
4038.313,0.9622931
4039.2441,0.6184185
4040.1733,0.48296022
4041.1028,0.18827952
4042.0347,-0.33687416
4042.9646,0.46642599
4043.897,0.7695603
4044.8271,-0.26198992
4045.76,-0.0472532
4046.6907,0.035053033
4047.6216,-0.23440221
4048.555,0.10916827
4049.4863,-0.96380806
4050.4202,-1.4755781
4051.352,-0.4443267
4052.2861,-0.2972199
4053.2185,-0.21425343
4054.151,-0.3732458
4055.0857,-0.13260075
4056.0186,-0.14850627
4056.9539,-0.49776575
4057.8872,-1.1694638
4058.823,-1.3207616
4059.7566,-0.4455949
4060.6907,0.17859113
4061.627,-0.51323026
4062.5613,-0.7728374
4063.4983,0.36159074
4064.4329,-0.22619413
4065.37,-1.3665068
4066.3054,-0.42432597
4067.241,-0.41136426
4068.1787,-0.27966356
4069.1147,0.5883778
4070.053,0.47355428
4070.9893,-0.4790109
4071.928,-0.24281302
4072.8647,0.19768171
4073.8018,0.1220778
