wavelength_A,flux
3792.2773,-5.219546
3793.15,0.01660892
3794.0225,5.2516723
3794.8975,5.09601
3795.7703,6.9980845
3796.6458,6.272504
3797.519,-0.53145874
3798.3948,-3.9563787
3799.2686,-6.272731
3800.1426,1.0774044
3801.0188,-0.67283535
3801.8933,1.9351463
3802.77,6.250257
3803.6448,1.4188006
3804.522,1.950983
3805.3972,6.874236
3806.2727,-0.35032335
3807.1504,-1.0919971
3808.0261,-4.4487133
3808.9043,-3.6506057
3809.7805,-1.0296688
3810.659,-0.19890076
3811.5356,6.2072735
3812.4126,5.9941945
3813.2917,-0.18505421
3814.169,3.54419
3815.0483,3.3031037
3815.926,3.1541505
3816.806,-0.2599478
3817.684,0.3658613
3818.5623,-0.33050084
3819.4429,2.5114012
3820.3215,5.139045
3821.2024,3.1032932
3822.0815,0.79549026
3822.963,1.2190527
3823.8423,-0.9702361
3824.724,1.3294547
3825.604,0.5898846
3826.4841,3.086273
3827.3665,5.389944
3828.247,5.128268
3829.1296,5.0608997
3830.0107,4.9836845
3830.8938,2.05541
3831.7751,2.0104897
3832.6567,1.6631458
3833.5405,-0.7183917
3834.4224,1.5101873
3835.3066,2.9166713
3836.1887,3.2094193
3837.0735,0.42233333
3837.956,-2.6231363
3838.839,-0.23843913
3839.7244,1.1607987
3840.6077,2.048625
3841.4932,2.5194793
3842.377,-3.5184515
3843.263,2.4205737
3844.1472,3.995451
3845.0315,0.14150305
3845.9182,-1.3798445
3846.803,-1.1108948
3847.69,-0.4135108
3848.5752,-0.5642623
3849.4626,-0.99973404
3850.3481,1.198183
3851.234,-0.9368706
3852.122,1.9290109
3853.0083,1.0267388
3853.8967,-2.3063653
3854.7832,1.320194
3855.672,3.1413953
3856.559,-0.73134226
3857.4463,-3.5114646
3858.336,1.1880939
3859.2234,-0.9827037
3860.1135,-0.2827308
3861.0015,-0.7992593
3861.8918,-0.114633806
3862.7803,2.4543622
3863.669,0.505729
3864.5598,1.3667281
3865.4487,1.4228938
3866.34,4.605991
3867.2297,0.36922702
3868.1213,1.980449
3869.0112,3.9730096
3869.9014,1.9744568
3870.7937,-2.9874291
3871.684,-4.0899568
3872.577,3.4451654
3873.4678,2.6991577
3874.361,3.383592
3875.2524,1.6210911
3876.1438,-1.8602749
3877.0376,0.8552022
3877.9297,-1.519291
3878.824,-1.9537088
3879.716,3.3005428
3880.6108,0.17782371
3881.5037,-1.371709
3882.3965,2.1049643
3883.2917,2.6982336
3884.185,1.0512785
3885.0808,5.714648
3885.9746,1.7068614
3886.8706,-2.9967282
3887.765,-0.6912201
3888.6592,-0.4608335
3889.556,-1.7118547
3890.4507,2.818839
3891.348,-0.3458008
3892.2432,-3.0477593
3893.1406,-0.60458654
3894.0361,0.058604304
3894.934,0.93078667
3895.83,0.11099463
3896.7263,-1.5838591
3897.625,0.8602335
3898.5217,-1.2184483
3899.4207,-0.5410541
3900.3176,2.0637164
3901.217,-1.2828715
3902.1145,2.6888132
3903.0122,1.4044613
3903.9124,-1.2730376
3904.8103,-0.5168596
3905.7107,-1.3380415
3906.6094,0.8440206
3907.5103,2.283321
3908.409,1.2992673
3909.308,-1.4765258
3910.2097,-0.3420611
3911.1091,2.6400099
3912.011,3.4787152
3912.9111,1.7593931
3913.8132,0.30630654
3914.7136,1.4600086
3915.6143,3.9679887
3916.5173,5.456943
3917.4182,3.3660374
3918.3215,-1.2273465
3919.223,2.7695186
3920.1267,3.4747233
3921.0286,1.4564354
3921.9307,1.3656168
3922.835,6.551795e-06
3923.7373,-1.3376302
3924.642,-2.8794143
3925.545,-0.6169581
3926.4502,0.28373677
3927.3535,0.1309318
3928.257,1.6461594
3929.1628,2.7564328
3930.0667,0.18711329
3930.973,-0.851453
3931.8774,3.1628447
3932.784,1.7465457
3933.6887,-0.533106
3934.5938,3.1041663
3935.501,-1.0988604
3936.4062,4.1605926
3937.314,2.854181
3938.22,0.15900664
3939.128,0.75713116
3940.0342,2.4094367
3940.9407,7.0863495
3941.8494,0.2993614
3942.756,-0.94266385
3943.6653,0.032850843
3944.5725,2.0635748
3945.4822,2.4223163
3946.39,1.5005858
3947.2979,1.1460642
3948.208,0.47103885
3949.1162,-0.97783583
3950.0269,-0.066122815
3950.9355,-1.1978515
3951.8467,-2.9251819
3952.7559,-1.6715177
3953.665,1.670969
3954.577,3.746726
3955.4866,2.0471113
3956.3987,1.735209
3957.3088,3.76472
3958.2214,3.0071607
3959.132,2.3579876
3960.045,-0.24047644
3960.956,2.7070775
3961.8672,-1.0084403
3962.7808,2.1407518
3963.6924,1.2983835
3964.6064,-2.144639
3965.5186,1.442668
3966.4329,4.876971
3967.3455,2.904836
3968.258,6.881233
3969.173,-0.3639599
3970.0862,3.7974095
3971.0017,2.1991196
3971.9153,2.308506
3972.8313,1.6870818
3973.745,0.9643297
3974.6592,-0.4264059
3975.576,-2.4511738
3976.4905,0.5925237
3977.4075,-1.7451926
3978.3223,-0.8898294
3979.2397,-1.7672794
3980.1553,3.7721996
3981.0708,4.1473417
3981.9888,2.4648495
3982.9048,2.097861
3983.8232,1.5899905
3984.7397,1.2739793
3985.6587,1.7258692
3986.5757,0.9493303
3987.4927,2.4359987
3988.412,-1.3157146
3989.3298,0.40225357
3990.2498,2.4772437
3991.1677,2.6682942
3992.088,1.2147092
3993.0063,1.063567
3993.9248,2.6591098
3994.846,-0.73395914
3995.765,1.361459
3996.6863,1.2831596
3997.6057,2.1326327
3998.5276,-0.030687485
3999.4475,0.52010053
4000.3674,0.9488628
4001.29,-1.2290497
4002.2104,-1.7044514
4003.1333,0.15494344
4004.0542,0.83064675
4004.9775,-1.8344854
4005.899,0.27090508
4006.8206,1.7319094
4007.7444,5.4443913
4008.6665,5.567138
4009.5908,1.1740469
4010.5132,0.36774743
4011.438,2.4984467
4012.3608,0.07847545
4013.284,1.286659
4014.2095,1.6853926
4015.1328,0.13456814
4016.0588,-2.5550153
4016.9827,0.44143143
4017.909,0.4479646
4018.8333,0.44590026
4019.7578,0.9145223
4020.6848,-0.6130426
