wavelength_A,flux
3806.2727,2.1714303
3807.1504,5.416729
3808.0261,-0.3936763
3808.9043,0.89881563
3809.7805,1.1384028
3810.659,5.096018
3811.5356,0.13535418
3812.4126,5.0272207
3813.2917,7.372352
3814.169,3.9387112
3815.0483,0.81409615
3815.926,2.1892571
3816.806,4.7815423
3817.684,2.3851187
3818.5623,-2.202794
3819.4429,-4.4587493
3820.3215,0.5840833
3821.2024,-3.054579
3822.0815,5.069186
3822.963,1.6115183
3823.8423,-0.60526043
3824.724,4.6946573
3825.604,-2.0393755
3826.4841,-4.0692625
3827.3665,3.2405725
3828.247,-1.3445226
3829.1296,-1.0663545
3830.0107,-8.294437
3830.8938,5.372663
3831.7751,5.940234
3832.6567,-2.2620988
3833.5405,2.8154314
3834.4224,6.8269744
3835.3066,2.044742
3836.1887,5.0728617
3837.0735,1.6339396
3837.956,3.630361
3838.839,-5.3495955
3839.7244,-7.156057
3840.6077,6.9593644
3841.4932,9.924929
3842.377,-0.002588647
3843.263,-1.6422976
3844.1472,-2.1826384
3845.0315,-0.43769357
3845.9182,2.6249154
3846.803,0.2676258
3847.69,-1.7004051
3848.5752,-1.7252499
3849.4626,6.056243
3850.3481,7.876637
3851.234,2.9532335
3852.122,2.0173779
3853.0083,-1.4665706
3853.8967,-0.06326208
3854.7832,-1.5520471
3855.672,2.211265
3856.559,-0.5442486
3857.4463,2.5424213
3858.336,-0.21926178
3859.2234,-1.4609302
3860.1135,3.9179523
3861.0015,2.640366
3861.8918,-4.382946
3862.7803,-5.9503574
3863.669,-1.8216506
3864.5598,0.70473313
3865.4487,-5.318186
3866.34,-2.670677
3867.2297,3.7432666
3868.1213,7.700924
3869.0112,5.0405006
3869.9014,-1.2835126
3870.7937,-1.3224832
3871.684,-4.2244973
3872.577,2.090979
3873.4678,2.9488685
3874.361,-0.60792893
3875.2524,2.3573678
3876.1438,0.22562449
3877.0376,0.5080315
3877.9297,2.006494
3878.824,-1.1081111
3879.716,0.034920268
3880.6108,-1.9189972
3881.5037,2.153716
3882.3965,-0.7013387
3883.2917,3.8250663
3884.185,8.201169
3885.0808,3.3112972
3885.9746,-0.28189138
3886.8706,0.879367
3887.765,1.2216496
3888.6592,0.36745635
3889.556,-2.2502277
3890.4507,-5.6442394
3891.348,2.3494956
3892.2432,-1.4561969
3893.1406,3.0601094
3894.0361,0.54930615
3894.934,-1.3420817
3895.83,0.13417836
3896.7263,-0.9262148
3897.625,-0.53851604
3898.5217,0.045319777
3899.4207,3.1034222
3900.3176,4.260345
3901.217,5.6080523
3902.1145,1.6945741
3903.0122,-0.6851936
3903.9124,-3.2702827
3904.8103,-2.7646825
3905.7107,2.2910588
3906.6094,4.958991
3907.5103,2.8243916
3908.409,3.050662
3909.308,4.0012755
3910.2097,1.5313072
3911.1091,-0.24152204
3912.011,-2.3662705
3912.9111,-0.9051076
3913.8132,1.8109664
3914.7136,0.9628577
3915.6143,-0.91336787
3916.5173,0.42477527
3917.4182,0.6242627
3918.3215,0.7232964
3919.223,2.3151755
3920.1267,3.7543643
3921.0286,2.470657
3921.9307,-0.1331277
3922.835,1.9266896
3923.7373,3.551998
3924.642,1.0738534
3925.545,1.4759219
3926.4502,3.8709002
3927.3535,3.341057
3928.257,1.8772274
3929.1628,2.9272742
3930.0667,-0.38403645
3930.973,1.3758574
3931.8774,1.5046973
3932.784,-3.125026
3933.6887,-3.6353223
3934.5938,2.4716177
3935.501,2.8596127
3936.4062,1.7740209
3937.314,-0.91655827
3938.22,-0.96358305
3939.128,-1.1132672
3940.0342,-5.560478
3940.9407,-0.17958036
3941.8494,5.4109244
3942.756,3.414292
3943.6653,2.5648596
3944.5725,1.8470252
3945.4822,-1.6774036
3946.39,2.5155342
3947.2979,2.5288873
3948.208,3.5199158
3949.1162,0.341286
3950.0269,0.7633913
3950.9355,-0.5384023
3951.8467,-1.7530704
3952.7559,-0.37327763
3953.665,-0.6293671
3954.577,2.194037
3955.4866,0.70344114
3956.3987,1.9177178
3957.3088,4.8542686
3958.2214,5.4789996
3959.132,1.5687659
3960.045,1.0927697
3960.956,2.2766664
3961.8672,3.6933138
3962.7808,5.090247
3963.6924,2.940709
3964.6064,4.713181
3965.5186,0.36069506
3966.4329,1.8413572
3967.3455,0.7332747
3968.258,1.7809571
3969.173,1.6570777
3970.0862,3.2503293
3971.0017,2.302133
3971.9153,-0.34561044
3972.8313,2.1786556
3973.745,0.34475356
3974.6592,-0.7479945
3975.576,0.30564266
3976.4905,1.832217
3977.4075,-4.230011
3978.3223,-0.26165345
3979.2397,2.285094
3980.1553,2.320662
3981.0708,1.4516703
3981.9888,0.39114755
3982.9048,5.10525
3983.8232,1.028078
3984.7397,1.9694223
3985.6587,3.109214
3986.5757,0.38601917
3987.4927,2.1828663
3988.412,4.5715113
3989.3298,2.5120592
3990.2498,-0.2812689
3991.1677,0.98321575
3992.088,3.79282
3993.0063,2.5169542
3993.9248,-1.5600843
3994.846,-0.2775266
3995.765,0.5446616
3996.6863,1.3570803
3997.6057,2.2078135
3998.5276,2.9093256
3999.4475,1.4765872
4000.3674,2.4458318
4001.29,4.5732837
4002.2104,1.3477056
4003.1333,-0.15663034
4004.0542,-1.5962821
4004.9775,-1.0724584
4005.899,-0.0033184332
4006.8206,1.1771771
4007.7444,2.5286117
4008.6665,0.83932817
4009.5908,0.98878944
4010.5132,2.6772935
4011.438,0.9656039
4012.3608,-0.3496974
4013.284,-0.6711325
4014.2095,0.19799049
4015.1328,3.9549012
4016.0588,2.5616732
4016.9827,1.9582347
4017.909,3.142474
4018.8333,5.237006
4019.7578,2.5604577
4020.6848,0.46165994
4021.6096,2.9264627
4022.537,-0.25386432
4023.4624,-0.04066632
4024.3901,0.57226586
4025.3162,4.295668
4026.242,-0.062712334
4027.1704,-0.8149179
4028.097,1.3976449
4029.026,1.6088208
4029.9526,3.5430503
4030.882,3.4317598
4031.8093,-0.56025004
4032.739,2.8026605
4033.6667,0.6229112
4034.5947,-0.91022056
4035.5251,1.0581846
4036.4534,-0.2614093
4037.3843,0.88815737
4038.313,3.2473319
4039.2441,-1.2282816
4040.1733,-3.1741152
4041.1028,0.68691
4042.0347,0.9194841
4042.9646,-0.21093994
4043.897,-0.66994965
4044.8271,0.42327967
4045.76,0.45353633
4046.6907,-3.4236844
4047.6216,-0.19840266
4048.555,1.7216337
4049.4863,0.19483602
4050.4202,-2.957618
4051.352,-2.5822754
4052.2861,2.2305114
4053.2185,1.7337745
4054.151,1.3849211
4055.0857,2.032683
4056.0186,3.4446964
4056.9539,3.4014409
4057.8872,3.4242332
4058.823,2.3861032
4059.7566,-0.22650647
4060.6907,0.31949517
4061.627,2.878893
4062.5613,2.6109002
4063.4983,2.9211159
4064.4329,3.5109928
4065.37,-0.86030227
4066.3054,-0.8318972
4067.241,-2.2053452
4068.1787,0.7058346
4069.1147,4.4367614
4070.053,6.5510936
4070.9893,3.855959
4071.928,3.1211295
4072.8647,6.5867023
4073.8018,2.5390685
4074.7412,5.174684
4075.6785,2.2994416
4076.6184,2.653242
4077.5562,0.82610637
4078.4966,0.93639857
4079.4348,3.250492
4080.3733,3.531693
4081.3142,0.9556995
4082.2532,2.1879418
4083.1943,6.1510925
4084.1338,3.0035625
4085.0754,1.6278963
4086.0154,5.129027
4086.9553,1.8407234
4087.8977,1.5909594
4088.8381,1.2775409
4089.781,1.0971084
4090.722,-1.0688779
4091.6653,-0.76585305
4092.6064,0.09046254
4093.548,-0.9917942
4094.492,0.864313
4095.4338,1.2026782
4096.3784,0.30591273
4097.321,-0.57953185
4098.2656,0.017234834
4099.2085,1.7329329
4100.1514,1.3057084
4101.0967,2.4190297
4102.04,1.7612128
4102.9863,0.48262262
4103.93,1.8432795
4104.8765,2.7398875
4105.821,2.425944
4106.7676,3.1643007
4107.7124,2.9849825
4108.657,-0.15264933
4109.6045,0.39585608
4110.5503,-0.8998346
4111.498,1.4214731
4112.444,2.5091317
4113.392,3.2894309
4114.3384,1.5514218
4115.285,-2.5997753
4116.234,1.5127151
4117.1807,3.7018557
4118.1304,2.6003819
4119.0776,1.0472398
4120.0273,4.8319907
4120.975,5.640014
4121.9233,3.850617
4122.874,2.2802048
4123.8223,2.1532986
4124.7734,1.8021027
4125.722,1.4383757
4126.6733,3.0103426
4127.623,3.9743383
4128.5723,2.7228305
4129.5244,2.8465393
4130.4746,4.858925
4131.427,2.498123
4132.3774,2.405053
4133.33,1.3217635
4134.2812,2.5510354
4135.2324,3.7519426
4136.1855,1.9488292
4137.137,0.7852909
4138.0913,2.840403
4139.0435,5.7315764
4139.9976,2.2118502
4140.95,-1.1801428
4141.903,0.6590734
4142.858,-0.38160124
4143.811,0.9644018
4144.7666,1.0953354
4145.72,1.0125128
4146.676,2.0818543
4147.63,4.0795975
4148.584,4.3750386
4149.5405,0.65883476
4150.495,2.796102
4151.4526,1.0237982
4152.407,1.6575903
4153.3647,0.68992436
4154.3203,3.6666622
4155.2764,2.4062362
4156.2344,0.20587279
4157.1904,1.4305539
4158.149,2.4525979
4159.1055,0.21107535
4160.065,-0.158157
4161.022,4.9886274
4161.979,3.61475
4162.939,-0.70358723
4163.8965,2.498863
4164.8564,2.3374856
4165.815,7.394958
4166.7754,4.600889
4167.734,-0.09000067
4168.693,0.74445474
4169.654,0.9150956
4170.6133,0.09340543
4171.575,2.8922637
4172.5347,1.5859096
4173.4966,4.093094
4174.457,4.1780167
4175.4175,3.7927291
4176.38,1.6757079
4177.341,-0.4042148
4178.304,3.315893
4179.265,4.072912
4180.229,2.4042194
4181.191,1.586111
4182.155,0.513033
4183.117,1.7105528
4184.0796,3.349922
4185.0444,3.1826866
4186.007,1.6405569
4186.972,2.324748
4187.9355,-0.26064175
4188.9014,2.393556
4189.8647,2.487429
4190.8286,0.8055914
4191.795,1.0016832
4192.7593,1.8972362
4193.726,2.6732857
4194.691,3.7451098
4195.658,3.8144498
4196.6235,4.0108004
4197.589,5.6407676
4198.557,3.1929622
4199.523,3.7778132
4200.491,4.38812
4201.4575,4.109583
4202.4263,5.2088256
4203.393,1.2022419
4204.36,-1.8691168
4205.3296,1.6596261
4206.297,1.9370143
4207.267,3.028508
4208.235,-0.15691394
4209.205,1.5382742
4210.174,2.953063
4211.142,1.7783215
4212.1133,1.0455381
4213.082,0.14485972
4214.0537,0.16308257
4215.023,1.2677376
4215.995,1.6774098
4216.965,1.3151472
4217.935,1.8681968
4218.9077,2.0944068
4219.8784,0.0099669695
4220.8516,-0.7569533
4221.8223,0.33394757
4222.796,1.2576778
4223.7676,-0.60796994
4224.7393,0.83792585
4225.7134,1.7145349
4226.6855,1.6869191
4227.66,1.5837976
4228.633,2.3469567
4229.608,3.6140115
4230.5806,1.7487661
4231.554,3.3559787
4232.53,3.1317532
4233.5034,-0.09445551
4234.48,-1.8525064
4235.454,-1.0842068
4236.4307,0.3059903
4237.4053,1.0875946
4238.38,1.5572804
4239.3574,1.4414853
4240.3325,3.637881
4241.3105,5.3988986
4242.286,1.187753
4243.264,1.5846336
4244.2407,2.825571
4245.217,3.074427
4246.196,1.341668
4247.173,4.996694
4248.152,2.7931876
4249.1294,-1.5357829
4250.1094,0.029233979
4251.087,2.6150465
4252.065,2.4434247
4253.0454,2.5963035
4254.024,3.484537
4255.005,2.8392277
4255.9834,3.5771341
4256.965,4.602323
4257.9443,0.9271898
4258.9263,0.7831212
4259.906,3.1632228
4260.8857,1.6713239
4261.8687,-0.4939689
4262.849,1.6723586
4263.832,3.4854057
4264.813,2.196683
4265.7964,1.7343662
4266.778,2.8164563
4267.7593,3.0227084
4268.743,3.2392633
4269.7256,2.9288373
4270.71,-0.031118114
4271.6924,0.9331944
4272.6772,3.67065
4273.6606,1.7443082
4274.6436,2.3282886
4275.6294,1.8186374
4276.613,2.4522088
4277.5986,2.1687646
4278.583,0.32109162
4279.5693,3.1253119
4280.554,1.7560303
4281.5386,3.9673162
4282.526,2.4402356
4283.511,0.94478256
4284.499,2.5267532
4285.485,4.7969813
4286.473,2.1425257
4287.459,3.1462753
4288.4453,3.4121358
4289.434,3.0774724
4290.421,2.9846747
4291.4106,1.8885739
4292.3975,2.4433682
4293.3877,3.0310056
4294.375,4.2645006
4295.3633,4.5203633
4296.3535,5.032459
4297.342,-0.5084733
4298.333,2.1746898
4299.322,2.3066082
4300.313,2.860534
4301.3022,3.1934817
4302.292,2.9280472
4303.284,2.5326836
4304.274,2.2018225
4305.2666,2.3549957
4306.257,1.0653894
4307.25,1.0012252
4308.2407,4.462386
4309.232,1.86006
4310.2256,0.41966727
4311.2173,0.9324096
4312.2114,-2.144116
4313.2036,1.6678945
4314.198,4.929187
4315.1904,1.825321
4316.183,-1.5537072
4317.1787,-0.68526506
