wavelength_A,flux
3801.0188,6.9059553
3801.8933,3.304162
3802.77,2.5880835
3803.6448,1.4397137
3804.522,4.739389
3805.3972,3.809114
3806.2727,5.6806116
3807.1504,3.813487
3808.0261,2.2403548
3808.9043,2.9623704
3809.7805,2.8606749
3810.659,11.962064
3811.5356,-0.51154643
3812.4126,-4.833272
3813.2917,4.5634794
3814.169,8.097667
3815.0483,5.8634024
3815.926,7.3586073
3816.806,4.0923223
3817.684,-2.92419
3818.5623,5.1012764
3819.4429,9.327137
3820.3215,-7.1108127
3821.2024,3.5647664
3822.0815,-0.44844243
3822.963,3.5003338
3823.8423,1.1877211
3824.724,-2.9349353
3825.604,-0.16632782
3826.4841,0.53826106
3827.3665,0.13666594
3828.247,1.5748794
3829.1296,-3.8795586
3830.0107,0.77803445
3830.8938,-1.4795097
3831.7751,-0.25737423
3832.6567,1.197633
3833.5405,0.8977962
3834.4224,0.80488324
3835.3066,1.1569695
3836.1887,4.8652163
3837.0735,5.631275
3837.956,1.2967257
3838.839,-5.3180704
3839.7244,0.67909217
3840.6077,2.781117
3841.4932,3.1010532
3842.377,2.9853323
3843.263,3.9230132
3844.1472,7.7790785
3845.0315,1.4778323
3845.9182,8.601919
3846.803,5.926794
3847.69,5.8298836
3848.5752,5.922075
3849.4626,5.2220483
3850.3481,4.881875
3851.234,4.3956375
3852.122,4.980912
3853.0083,7.662926
3853.8967,5.338696
3854.7832,1.0679317
3855.672,1.5168468
3856.559,2.2658446
3857.4463,2.7086046
3858.336,-1.0768285
3859.2234,3.2924647
3860.1135,4.9432683
3861.0015,-0.81664795
3861.8918,3.1660144
3862.7803,-0.843889
3863.669,-4.3772507
3864.5598,0.13415065
3865.4487,-0.9061572
3866.34,2.5380535
3867.2297,1.0427804
3868.1213,4.1548157
3869.0112,7.652329
3869.9014,4.434079
3870.7937,7.623873
3871.684,-1.0000302
3872.577,-3.006915
3873.4678,5.1808357
3874.361,-0.21717656
3875.2524,2.783769
3876.1438,0.15931143
3877.0376,-3.3186498
3877.9297,1.9372263
3878.824,4.4452963
3879.716,0.3123538
