wavelength_A,flux
3801.0188,-9.082573
3801.8933,-0.99180955
3802.77,4.3030396
3803.6448,5.1499443
3804.522,-4.531696
3805.3972,-2.0942917
3806.2727,4.4724984
3807.1504,3.7819674
3808.0261,4.730899
3808.9043,5.26002
3809.7805,3.7718987
3810.659,3.5102727
3811.5356,6.0329804
3812.4126,9.247645
3813.2917,8.706801
3814.169,4.828802
3815.0483,5.2106104
3815.926,-0.53140473
3816.806,0.15419813
3817.684,0.9217119
3818.5623,3.6003134
3819.4429,5.078075
3820.3215,-3.697636
3821.2024,6.434425
3822.0815,7.7612085
3822.963,-10.336813
3823.8423,3.330545
3824.724,1.5303246
3825.604,1.6569772
3826.4841,1.5974095
3827.3665,-6.2076135
3828.247,-8.104901
3829.1296,1.1910447
3830.0107,6.4953504
3830.8938,-0.1557512
3831.7751,-7.530236
3832.6567,-0.08972871
3833.5405,-4.614817
3834.4224,0.4125348
3835.3066,6.880703
3836.1887,3.875809
3837.0735,0.4479051
3837.956,-3.5225613
3838.839,5.229366
3839.7244,7.335757
3840.6077,-0.5705571
3841.4932,-2.7419071
3842.377,1.4257945
3843.263,1.0437696
3844.1472,0.5358348
3845.0315,3.7807722
3845.9182,5.1685147
3846.803,5.3774986
3847.69,-0.9931164
3848.5752,-4.866749
3849.4626,2.8632975
3850.3481,3.3962479
3851.234,4.4664326
3852.122,2.883591
3853.0083,-0.35863355
3853.8967,0.7479539
3854.7832,1.9738721
3855.672,2.945899
3856.559,7.6620355
3857.4463,5.9152274
3858.336,13.225766
3859.2234,1.5631696
3860.1135,-0.2639566
3861.0015,0.48679027
3861.8918,1.6464629
3862.7803,5.848168
3863.669,0.04992744
3864.5598,-2.8797016
3865.4487,3.5099564
3866.34,0.35620633
3867.2297,4.183819
3868.1213,8.457488
3869.0112,4.1383615
3869.9014,2.6910932
3870.7937,7.930075
3871.684,4.6919475
3872.577,-6.627956
3873.4678,0.084777914
3874.361,4.177279
3875.2524,1.4735336
3876.1438,-0.18499053
3877.0376,1.0825158
3877.9297,2.1778212
3878.824,3.5487216
3879.716,2.947988
3880.6108,1.659335
3881.5037,3.3565598
3882.3965,-2.6874766
3883.2917,5.617298
3884.185,6.844372
3885.0808,-1.4794555
3885.9746,2.6030843
3886.8706,1.5294704
3887.765,2.1554215
3888.6592,6.640699
3889.556,3.5872383
3890.4507,-0.33604515
3891.348,0.6146651
3892.2432,3.2510335
3893.1406,2.609756
3894.0361,6.9902754
3894.934,9.754114
3895.83,6.4754405
3896.7263,2.4962778
3897.625,4.4539833
3898.5217,6.3014617
3899.4207,-0.73149073
3900.3176,2.7326984
3901.217,7.3619266
3902.1145,2.108458
3903.0122,-1.6064979
3903.9124,0.74048495
3904.8103,-3.1182578
3905.7107,-1.4506781
3906.6094,5.9462504
3907.5103,5.024391
3908.409,2.9077563
3909.308,5.161214
3910.2097,3.635684
3911.1091,-0.20762132
3912.011,4.168268
3912.9111,0.05521282
3913.8132,1.7164247
3914.7136,3.2981944
3915.6143,2.5795627
3916.5173,3.2313147
3917.4182,0.054525904
3918.3215,2.5766196
3919.223,2.2468655
3920.1267,-1.1425933
3921.0286,0.30034828
3921.9307,7.3859987
3922.835,5.417973
3923.7373,3.153134
3924.642,6.0505357
3925.545,5.587507
3926.4502,2.423044
3927.3535,6.3659296
3928.257,6.4446726
3929.1628,1.6351122
3930.0667,-1.7281135
3930.973,4.257571
3931.8774,3.4816062
3932.784,2.056481
3933.6887,3.5096169
3934.5938,4.0433464
3935.501,3.9521472
3936.4062,2.2099786
3937.314,2.3368056
