wavelength_A,flux
3803.6448,3.8606434
3804.522,8.098409
3805.3972,6.324671
3806.2727,-0.78619695
3807.1504,3.591314
3808.0261,1.1116111
3808.9043,2.8033774
3809.7805,7.7119966
3810.659,15.184463
3811.5356,9.984475
3812.4126,2.8840313
3813.2917,7.1573534
3814.169,7.717126
3815.0483,-2.3822544
3815.926,2.0680952
3816.806,8.073479
3817.684,3.4644084
3818.5623,8.655621
3819.4429,2.9097705
3820.3215,3.5866632
3821.2024,5.2170024
3822.0815,-0.059188258
3822.963,-4.2459016
3823.8423,0.6720611
3824.724,5.1082
3825.604,-2.5237882
3826.4841,3.2863672
3827.3665,4.663189
3828.247,-1.8798808
3829.1296,-3.0204282
3830.0107,-4.7371526
3830.8938,-4.9470806
3831.7751,-1.2301831
3832.6567,0.6405579
3833.5405,2.9953651
3834.4224,2.0720468
3835.3066,8.442507
3836.1887,9.4614315
3837.0735,6.0700717
3837.956,3.1125205
3838.839,0.16191833
3839.7244,3.5170543
3840.6077,8.39177
3841.4932,5.363868
3842.377,8.030514
3843.263,6.8499684
3844.1472,0.6005066
3845.0315,1.8115659
3845.9182,6.3543625
3846.803,2.458304
3847.69,-0.63816583
3848.5752,0.85666674
3849.4626,4.3842354
3850.3481,7.135943
3851.234,1.194862
3852.122,5.230386
3853.0083,4.5374217
3853.8967,6.919516
3854.7832,1.9850721
3855.672,0.65869236
3856.559,0.9058861
3857.4463,5.883406
3858.336,9.3811
3859.2234,2.3062346
3860.1135,6.330144
3861.0015,4.7327495
3861.8918,7.50156
3862.7803,4.9451094
3863.669,2.947753
3864.5598,5.7177696
3865.4487,0.65071326
3866.34,-2.7777517
3867.2297,2.552676
3868.1213,5.5574594
3869.0112,8.666624
3869.9014,6.3505554
3870.7937,3.7859247
3871.684,-0.8632019
3872.577,4.8037157
3873.4678,-0.058986913
3874.361,-1.4898461
3875.2524,3.054547
3876.1438,1.0565387
3877.0376,-1.6866771
3877.9297,0.19392976
3878.824,1.8937198
3879.716,3.0632355
3880.6108,3.7068615
3881.5037,10.993387
3882.3965,5.466098
3883.2917,3.2089143
3884.185,3.837762
3885.0808,3.3637598
3885.9746,7.4494967
3886.8706,1.7818305
3887.765,0.70902425
3888.6592,8.695218
3889.556,1.1479427
3890.4507,0.07114168
3891.348,6.2595916
3892.2432,13.193486
3893.1406,6.3386817
3894.0361,-0.6974154
3894.934,8.563406
3895.83,5.783016
3896.7263,6.4759583
3897.625,4.3882284
3898.5217,2.6847734
3899.4207,-1.4807941
3900.3176,-0.67519325
3901.217,-1.3751597
3902.1145,4.308716
3903.0122,7.1122265
3903.9124,-2.2197526
3904.8103,6.2627597
3905.7107,6.380323
3906.6094,7.9520783
3907.5103,6.408411
3908.409,9.537584
3909.308,9.937779
3910.2097,11.554115
3911.1091,9.489203
3912.011,2.5107853
3912.9111,1.9514987
3913.8132,6.4589577
3914.7136,2.8013086
3915.6143,5.723729
3916.5173,7.7505407
3917.4182,2.2734094
3918.3215,-0.5704845
3919.223,2.8865843
3920.1267,4.631625
3921.0286,5.2387075
3921.9307,5.241976
3922.835,2.7218502
3923.7373,9.291724
3924.642,2.2641423
3925.545,4.7386956
3926.4502,-3.5959249
3927.3535,4.478146
3928.257,9.425376
3929.1628,6.8069315
3930.0667,5.2544475
3930.973,8.123096
3931.8774,8.256372
3932.784,-2.0369744
3933.6887,1.6901225
3934.5938,5.8756876
3935.501,1.717655
3936.4062,2.559622
3937.314,3.8096542
3938.22,5.250829
3939.128,3.771605
3940.0342,1.9176224
3940.9407,6.96826
3941.8494,6.6043577
3942.756,3.2510734
3943.6653,3.903887
3944.5725,8.162629
3945.4822,0.42233855
3946.39,4.3794737
3947.2979,6.1099153
3948.208,3.556421
3949.1162,6.814114
3950.0269,7.0417295
3950.9355,0.013485465
3951.8467,4.677317
3952.7559,6.776406
3953.665,3.1987903
3954.577,7.158827
3955.4866,3.5426612
3956.3987,2.6804338
3957.3088,5.6514645
3958.2214,7.1590867
3959.132,6.3136673
3960.045,2.2863145
3960.956,2.7306483
3961.8672,9.209638
3962.7808,10.502331
3963.6924,3.9966886
3964.6064,10.545188
3965.5186,8.529484
3966.4329,5.4864874
3967.3455,11.501638
3968.258,18.224358
3969.173,22.683784
3970.0862,28.184015
3971.0017,24.723122
3971.9153,16.833815
3972.8313,16.843328
3973.745,18.666069
3974.6592,11.8696
3975.576,5.5712056
3976.4905,1.3535908
3977.4075,2.800525
3978.3223,4.846832
3979.2397,-1.5167578
3980.1553,4.98789
3981.0708,4.605193
3981.9888,3.1685452
3982.9048,5.920997
3983.8232,4.8219166
3984.7397,6.852375
3985.6587,11.683207
3986.5757,10.475871
3987.4927,4.360849
3988.412,3.0918524
3989.3298,4.086916
3990.2498,1.1290423
3991.1677,5.6721296
3992.088,9.288476
3993.0063,9.208286
3993.9248,3.6862164
3994.846,0.8647212
3995.765,3.6370285
3996.6863,4.1231213
3997.6057,2.9547784
3998.5276,7.865954
3999.4475,3.6720998
4000.3674,5.892286
4001.29,4.801213
4002.2104,6.897218
4003.1333,3.3259532
4004.0542,3.4486444
4004.9775,7.586464
4005.899,7.561875
4006.8206,4.668664
4007.7444,6.0696554
4008.6665,7.185295
4009.5908,3.3608036
4010.5132,7.7344384
4011.438,6.3211994
4012.3608,-0.035186507
4013.284,0.98417175
4014.2095,3.6782012
4015.1328,3.3887768
4016.0588,5.296614
4016.9827,10.396242
4017.909,9.778061
4018.8333,2.460536
4019.7578,3.1779976
4020.6848,8.854771
4021.6096,6.155122
4022.537,2.8345518
4023.4624,4.398625
4024.3901,4.8066716
4025.3162,6.860225
4026.242,7.842595
4027.1704,4.285657
4028.097,6.8244343
4029.026,7.858298
4029.9526,11.980112
4030.882,5.803227
4031.8093,2.925395
4032.739,5.783729
4033.6667,7.653119
4034.5947,5.3942213
4035.5251,3.073588
4036.4534,3.9455411
4037.3843,4.9926677
4038.313,4.5436687
4039.2441,7.350115
4040.1733,6.404605
4041.1028,7.130967
4042.0347,6.8348136
4042.9646,4.2203207
4043.897,3.5306451
4044.8271,3.3306804
4045.76,4.507268
4046.6907,7.440042
4047.6216,5.584069
4048.555,1.0671817
4049.4863,8.8251915
4050.4202,6.3273935
4051.352,0.51332223
4052.2861,-0.22798108
4053.2185,8.633995
4054.151,8.80671
4055.0857,5.817153
4056.0186,6.5155134
4056.9539,4.4958453
4057.8872,2.5609844
4058.823,7.4884124
4059.7566,4.9058523
4060.6907,7.373624
4061.627,9.773092
4062.5613,7.4229336
4063.4983,6.525862
4064.4329,7.371368
4065.37,9.735099
4066.3054,10.453361
4067.241,5.9800763
4068.1787,3.9259937
4069.1147,9.429876
4070.053,5.850406
4070.9893,11.340252
4071.928,8.360935
4072.8647,9.653499
4073.8018,7.2511764
4074.7412,6.0338855
4075.6785,5.670925
4076.6184,5.712897
4077.5562,5.06745
4078.4966,3.7315023
4079.4348,9.239374
4080.3733,0.5825604
4081.3142,-2.2479954
4082.2532,0.40788433
4083.1943,3.3032348
4084.1338,5.0301795
4085.0754,4.981523
4086.0154,3.553414
4086.9553,2.653898
4087.8977,2.2720988
4088.8381,1.9257882
4089.781,3.9042437
4090.722,4.7347636
4091.6653,5.4797454
4092.6064,5.2796493
4093.548,3.9085972
4094.492,5.2164874
4095.4338,9.901498
4096.3784,8.608305
4097.321,3.469614
4098.2656,1.6986444
4099.2085,4.794474
4100.1514,12.281936
4101.0967,6.950771
4102.04,4.412861
4102.9863,4.0306387
4103.93,10.017835
4104.8765,8.201348
4105.821,5.9771166
4106.7676,9.846601
4107.7124,10.89286
4108.657,6.311593
4109.6045,4.9386616
4110.5503,6.019012
4111.498,5.2884054
4112.444,9.810053
4113.392,8.106252
4114.3384,7.1068773
4115.285,5.519284
4116.234,2.19977
4117.1807,7.628026
4118.1304,12.8965
4119.0776,9.616231
4120.0273,3.8854558
4120.975,1.6867702
4121.9233,6.8127384
4122.874,7.1625667
4123.8223,6.99418
4124.7734,4.216315
4125.722,6.507055
4126.6733,4.9851966
4127.623,5.279544
4128.5723,9.280647
4129.5244,8.783192
4130.4746,3.5009942
4131.427,2.6322682
4132.3774,4.149844
4133.33,8.164578
4134.2812,13.933324
4135.2324,9.00609
4136.1855,4.7215886
4137.137,10.131613
4138.0913,11.08316
4139.0435,9.589916
4139.9976,6.769431
4140.95,4.506636
4141.903,5.341748
4142.858,2.0565555
4143.811,2.6431837
4144.7666,5.5546246
4145.72,2.0812085
4146.676,5.41407
4147.63,8.161235
4148.584,3.7035024
4149.5405,5.62403
4150.495,4.784608
4151.4526,2.97734
4152.407,7.9305677
4153.3647,5.4979005
4154.3203,-0.3600857
4155.2764,7.1547914
4156.2344,7.2298794
4157.1904,6.3901687
4158.149,6.1111073
4159.1055,5.2406864
4160.065,7.975337
4161.022,5.923111
4161.979,4.3500743
4162.939,5.6617246
4163.8965,4.933986
4164.8564,7.65467
4165.815,9.742976
4166.7754,9.729284
4167.734,6.7470007
4168.693,9.362853
4169.654,11.105555
4170.6133,5.47169
4171.575,7.4020343
4172.5347,9.17586
4173.4966,7.6269526
4174.457,8.446245
4175.4175,6.369883
4176.38,3.9962509
4177.341,8.343864
4178.304,5.760376
4179.265,5.6542516
4180.229,5.8275466
4181.191,6.3870335
4182.155,5.8782206
4183.117,7.0509286
4184.0796,7.2734957
4185.0444,7.118379
4186.007,7.7244663
4186.972,5.93952
4187.9355,3.7085905
4188.9014,1.1559906
4189.8647,3.9270284
4190.8286,-0.20068888
4191.795,3.1003847
4192.7593,8.865167
4193.726,6.1282697
4194.691,5.9910407
4195.658,4.399018
4196.6235,3.469599
4197.589,10.089102
4198.557,9.399238
4199.523,3.3314455
4200.491,7.0863853
4201.4575,8.030626
4202.4263,9.082411
4203.393,6.417886
4204.36,7.5529532
4205.3296,2.410831
4206.297,2.3266077
4207.267,5.835482
4208.235,5.6770387
4209.205,5.731999
4210.174,7.294651
4211.142,7.715263
4212.1133,7.512345
4213.082,5.0679293
4214.0537,3.734794
4215.023,8.379341
4215.995,6.107464
4216.965,4.563597
4217.935,3.50613
4218.9077,5.4228754
4219.8784,8.410787
4220.8516,7.09917
4221.8223,4.758297
4222.796,3.8687375
4223.7676,4.8589725
4224.7393,0.976347
4225.7134,2.4328783
4226.6855,2.757839
4227.66,2.2334936
4228.633,3.637641
4229.608,4.379452
4230.5806,4.584498
4231.554,4.275989
4232.53,4.5370603
4233.5034,5.7031803
4234.48,2.8341863
4235.454,4.1353297
4236.4307,5.023885
4237.4053,6.928955
4238.38,9.303379
4239.3574,4.7344065
4240.3325,7.0150275
4241.3105,5.955216
4242.286,6.3170295
4243.264,9.463335
4244.2407,9.370017
4245.217,7.9677296
4246.196,6.8409166
4247.173,10.441603
4248.152,8.636505
4249.1294,7.8563027
4250.1094,10.314816
4251.087,7.952327
4252.065,7.834482
4253.0454,6.1240597
4254.024,4.9529305
4255.005,6.781707
4255.9834,8.308621
4256.965,7.7373576
4257.9443,7.6860247
4258.9263,8.279946
4259.906,8.177259
4260.8857,4.8451576
4261.8687,8.035052
4262.849,9.087039
4263.832,9.526868
4264.813,8.45205
4265.7964,7.8619375
4266.778,10.1311035
4267.7593,8.352699
4268.743,5.271083
4269.7256,8.411476
4270.71,7.4033017
4271.6924,7.40241
4272.6772,6.148732
4273.6606,4.6704144
4274.6436,8.936163
4275.6294,8.882259
4276.613,11.484093
4277.5986,11.083402
4278.583,7.6753635
4279.5693,9.265089
4280.554,10.895896
4281.5386,8.028774
4282.526,8.423418
4283.511,10.1405525
4284.499,8.775279
4285.485,7.6213317
4286.473,8.17502
4287.459,7.451173
4288.4453,7.8203297
4289.434,7.6190786
4290.421,7.685645
4291.4106,7.277757
4292.3975,5.8875694
4293.3877,7.62575
4294.375,11.086429
4295.3633,8.662408
4296.3535,6.0486565
4297.342,6.6614575
4298.333,8.632885
4299.322,6.826207
4300.313,8.176
4301.3022,7.3806405
4302.292,6.9219823
4303.284,7.459431
4304.274,8.281443
4305.2666,8.548829
4306.257,7.651336
4307.25,4.896316
4308.2407,4.3206835
4309.232,10.566619
4310.2256,9.96733
4311.2173,6.828549
4312.2114,6.8919992
4313.2036,8.375835
4314.198,7.3098536
4315.1904,6.3884315
4316.183,8.926403
4317.1787,8.70717
4318.172,4.3866773
4319.1675,3.284676
4320.161,6.615758
4321.157,8.646863
4322.1514,10.418012
4323.1455,9.56169
4324.1426,6.4680934
4325.137,8.904665
4326.135,7.439329
4327.13,5.0622907
4328.128,7.6705666
4329.1235,11.189726
4330.119,9.270115
4331.1177,7.768004
4332.1143,7.0631623
4333.1133,7.9358997
4334.11,10.528638
4335.1094,5.671642
4336.107,7.0702453
4337.1064,9.740426
4338.1045,7.8798113
4339.1025,9.431934
4340.103,9.176195
4341.1016,9.160798
4342.1025,8.900548
4343.101,8.776788
4344.103,8.215272
4345.102,7.1366262
4346.1016,5.1663094
4347.104,5.0506945
4348.104,8.665371
4349.1064,8.558833
4350.107,8.823999
4351.1104,8.998756
4352.1113,6.364566
4353.1123,9.084969
4354.116,6.8164773
4355.1177,6.1102657
4356.122,9.209068
4357.1245,12.209973
4358.129,8.659608
4359.132,6.951618
4360.1343,9.914903
4361.14,7.689283
4362.143,5.358788
4363.149,5.3348403
4364.153,6.1606646
4365.159,8.147744
4366.1636,4.907038
4367.168,6.053127
4368.175,5.8822265
4369.1797,5.8583884
4370.1875,7.723422
4371.193,8.930721
4372.2007,6.1845527
4373.2065,4.567325
4374.2124,6.293502
4375.221,7.0159507
4376.2275,8.935285
4377.237,7.985694
4378.2437,7.2321377
4379.2534,7.5429773
4380.2607,7.077834
4381.2686,8.263422
4382.279,5.562311
4383.287,8.332763
4384.298,10.660463
4385.306,11.02137
4386.3174,7.4523497
4387.3267,3.4857302
4388.336,4.9234834
4389.348,7.292991
4390.358,6.8526263
4391.37,7.0844703
4392.3804,10.09264
4393.393,10.822102
4394.404,7.400059
4395.415,9.846088
4396.428,6.6117196
4397.44,6.1449504
4398.4536,8.637224
4399.466,8.256758
4400.48,8.589101
4401.4927,8.587019
4402.505,7.4648795
4403.5205,8.355643
4404.533,7.07641
4405.549,7.3435287
4406.5625,6.716085
4407.5786,8.3398905
4408.593,9.37333
4409.607,6.8622446
4410.6235,9.4766655
4411.638,6.790192
4412.656,6.98728
4413.671,10.140366
4414.6885,9.291541
4415.704,4.5843606
4416.722,6.3688893
4417.7383,11.0604105
4418.755,7.0310907
4419.7734,8.285851
4420.7905,7.637608
4421.81,7.8127756
4422.827,8.508439
4423.847,12.007216
4424.8647,12.145397
4425.883,8.7125025
4426.9033,5.073344
4427.9214,9.064631
4428.943,10.296999
4429.9614,8.042703
4430.983,8.768188
4432.0024,11.023648
4433.022,9.59739
4434.0444,6.1245646
4435.0645,9.402571
4436.087,6.397515
4437.1074,5.687592
4438.131,7.520024
4439.152,8.72695
4440.173,8.59993
4441.197,7.9128404
4442.2183,6.318684
4443.2427,7.526213
4444.265,7.501005
4445.29,9.770556
4446.3125,10.479957
4447.3354,6.0778465
4448.361,5.9800496
4449.3843,6.9837766
4450.41,7.6975546
4451.434,7.096879
4452.4604,9.34008
4453.485,9.445551
4454.5093,8.552961
4455.5366,8.965254
4456.5615,8.469112
4457.5894,8.686953
4458.6147,8.285145
4459.643,5.6813865
4460.669,3.851089
4461.695,6.3436046
4462.7236,8.683335
4463.7505,6.975403
4464.78,7.392635
4465.8066,8.118878
4466.837,7.918991
4467.8647,8.416309
4468.8926,8.315849
4469.923,9.237116
4470.951,5.848941
4471.9824,7.1489315
4473.0107,4.5607595
4474.0425,6.9460254
4475.072,7.3766704
4476.101,7.351335
4477.1333,7.052447
4478.163,5.7276745
4479.196,6.4246573
4480.2266,6.1568537
4481.2593,7.2440696
4482.2905,9.313617
4483.322,7.510008
4484.3555,11.285291
4485.387,7.4145217
4486.4214,6.073466
4487.4536,9.593731
4488.4883,6.201725
4489.521,7.9600816
4490.5537,8.631094
4491.5894,7.301922
4492.6226,9.008625
4493.658,10.17548
4494.6924,8.360649
4495.7285,6.5233183
4496.7627,6.7123446
4497.8,9.0171
4498.8345,8.329734
4499.8696,9.229825
4500.907,3.065353
4501.9424,5.346154
4502.9805,7.3497753
4504.0166,10.197519
4505.055,9.349867
4506.092,9.098537
4507.1284,7.6389923
4508.1675,7.611057
4509.2046,7.7305636
4510.2446,6.7981777
4511.282,7.1928635
4512.3223,8.155238
4513.3604,8.602142
4514.399,8.547934
4515.4395,7.054016
4516.4785,10.170273
4517.52,7.1632915
4518.559,7.8829937
4519.601,7.5211678
4520.641,7.979341
4521.6807,11.053977
4522.7236,7.348422
4523.764,4.412006
4524.807,6.143158
4525.848,6.882528
4526.8916,7.3470087
4527.933,8.8805485
4528.9746,9.707061
4530.019,9.937364
4531.0615,9.442874
4532.106,8.59169
4533.149,8.209135
4534.1943,8.26629
4535.2373,9.694016
4536.2803,9.611297
4537.3267,8.650741
4538.37,7.7004023
4539.417,6.6564775
4540.4614,9.397055
4541.5083,9.661144
4542.5527,10.284013
4543.598,8.842138
4544.6455,6.6284213
4545.6914,6.8059444
4546.7393,7.573017
4547.7856,7.8347597
4548.834,7.5483913
4549.8804,7.677408
4550.9272,6.5676312
4551.9766,5.127205
4553.024,10.421126
4554.0737,10.1528015
4555.1216,10.644478
4556.172,7.0723476
4557.22,7.246187
4558.2686,9.377976
4559.3193,6.7078037
4560.368,6.0001907
4561.42,8.154631
4562.469,7.352127
4563.5215,8.680538
4564.5713,11.059481
4565.621,7.4927645
4566.6743,6.103156
4567.7246,6.6135015
4568.778,7.483664
4569.829,6.997928
4570.883,8.835585
4571.9346,9.786557
4572.989,5.130454
4574.0405,7.8265424
4575.093,7.733567
4576.148,8.588169
4577.2007,8.838866
4578.2563,7.114004
4579.3096,5.1390634
4580.365,7.79268
4581.419,8.632395
4582.473,6.4714327
4583.53,6.503417
