wavelength_A,flux
3586.74,-1.380868
3587.5671,4.0505395
3588.3926,9.479716
3589.22,2.512874
3590.0457,0.46010384
3590.8735,2.9803019
3591.6995,-7.25632
3592.526,8.139467
3593.3542,-8.236855
3594.181,1.9509571
3595.0098,10.796131
3595.8367,-5.0756187
3596.666,8.554589
3597.4934,1.0109432
3598.321,-3.433065
3599.1506,2.4621377
3599.9788,3.0963144
3600.8088,-3.1857786
3601.6372,3.8682675
3602.4678,2.4661741
3603.2964,-4.100817
3604.1255,3.5173929
3604.9565,4.83292
3605.786,-7.0302434
3606.6172,0.2178898
3607.447,-3.4065113
3608.2788,0.7083788
3609.109,-3.0495527
3609.9392,-3.319386
3610.7717,7.258767
3611.6023,5.985478
3612.435,3.387939
3613.266,4.3615723
3614.0994,-1.1173894
3614.931,-3.371315
3615.7625,1.9715363
3616.5962,-0.9290811
3617.4282,1.3101168
3618.2625,1.846978
3619.0947,0.23376983
3619.9292,-2.4747515
3620.762,-2.486453
3621.597,3.593092
3622.4302,3.1366694
3623.2634,5.6588235
3624.0989,1.3712449
3624.9326,-2.9965427
3625.7686,-0.7580101
3626.6028,-2.1123862
3627.439,-3.8193424
3628.2734,-1.9616791
3629.1082,1.794448
3629.945,1.508755
3630.78,-1.3467355
3631.6174,2.2518318
3632.453,0.93080705
3633.2905,3.1392248
3634.1262,1.9631654
3634.9624,1.6728215
3635.8005,4.4657702
3636.637,0.4243678
3637.4756,-0.3566312
3638.3123,2.7274117
3639.1514,7.2021985
3639.9885,2.9054208
3640.826,-5.553228
3641.6655,2.4310231
3642.5032,2.509227
3643.343,-0.39928335
3644.1814,-2.7257655
3645.0217,-2.7429407
3645.86,-0.9775559
3646.699,-0.3325552
3647.5398,-0.71790254
3648.379,2.0782192
3649.2202,-0.29430932
3650.0598,-4.2367034
3650.9014,-2.394384
3651.7412,1.6892381
3652.5813,-0.043126002
3653.4236,1.747841
3654.2642,1.4665661
3655.1067,-0.06267654
3655.9478,1.0989289
3656.7908,3.5275025
3657.6318,6.010108
3658.4734,-1.785144
3659.317,0.6111301
3660.159,4.6745133
3661.003,0.25252303
3661.845,2.3755784
3662.6895,-2.7749877
3663.532,-2.377153
3664.3748,0.18752894
3665.2197,2.564394
3666.063,2.2828
3666.9084,-3.841044
3667.752,-1.2353543
3668.5977,1.3125317
3669.4417,2.132508
3670.286,2.2494917
3671.1323,0.7614457
3671.9768,-2.9180143
3672.8235,0.124389775
3673.6685,-0.084909745
3674.5156,-2.2571735
3675.3608,-0.9142564
3676.2063,2.9148598
3677.0542,1.7267745
3677.9001,2.6196096
3678.748,1.1362785
3679.5945,0.8281195
3680.4429,1.2959905
3681.2896,1.6306694
3682.1365,3.2975261
3682.9856,-1.7677346
3683.8328,1.751469
3684.6824,3.490581
3685.53,0.6204073
3686.38,-0.15767622
3687.228,3.470471
3688.0781,1.2997261
3688.9265,0.7482568
3689.7751,1.2540023
3690.6262,1.2650424
3691.475,1.6757706
3692.3264,3.38696
3693.1758,0.9576318
3694.0273,-1.5100533
3694.8772,1.4543597
3695.7273,4.9686003
3696.5796,3.0637434
3697.43,-0.63278455
3698.2825,-0.6265621
3699.1333,2.7533252
3699.9863,2.6630611
3700.8374,0.2041606
3701.6887,-1.1568259
3702.5425,-2.803055
3703.3943,-2.1291165
3704.2483,0.51257205
3705.1003,1.9707863
3705.9548,0.8334653
3706.8074,-2.1537733
3707.6602,-4.2318816
3708.515,-0.5843676
3709.3682,1.1033889
3710.2236,-0.31556058
3711.0771,-1.0813007
3711.9329,0.83191544
3712.7869,2.5461211
3713.6409,3.4353907
3714.4973,0.14142129
3715.3518,-0.5963282
3716.2085,1.0435662
3717.0635,1.6241059
3717.9207,2.1468632
3718.776,1.2975637
3719.6313,-0.45344278
3720.489,-0.16974983
3721.345,-0.067656524
3722.2031,-0.7911039
3723.0593,2.4821422
3723.918,2.701231
3724.7747,-0.61490387
3725.6316,-1.6410402
3726.4907,-1.6560924
3727.348,-2.644395
3728.2075,-0.71421117
3729.0652,-0.11559058
3729.925,0.16028053
3730.783,-0.03973866
3731.6414,-0.3678885
3732.502,-1.4008904
3733.3606,-3.5206573
3734.2214,1.5296458
3735.0806,4.3931584
3735.9417,1.5614103
3736.8013,0.3339939
3737.661,2.5950344
3738.5227,-1.0720081
3739.3828,3.561834
3740.245,3.8372235
3741.1055,0.53425074
3741.9683,-0.49160987
3742.829,1.7933443
3743.6902,1.7457495
3744.5535,0.24296063
