wavelength_A,flux
3797.519,12.399028
3798.3948,7.1702056
3799.2686,5.168607
3800.1426,8.073431
3801.0188,3.8111932
3801.8933,8.894722
3802.77,17.615246
3803.6448,10.642698
3804.522,11.977794
3805.3972,10.028513
3806.2727,18.481596
3807.1504,5.1910477
3808.0261,7.2009916
3808.9043,11.538231
3809.7805,11.873976
3810.659,10.1601305
3811.5356,6.1738777
3812.4126,5.176696
3813.2917,9.601384
3814.169,9.162117
3815.0483,7.6548085
3815.926,9.084414
3816.806,9.839584
3817.684,1.5472548
3818.5623,0.4458418
3819.4429,11.851446
3820.3215,13.703841
3821.2024,2.8507311
3822.0815,6.5177345
3822.963,6.100515
3823.8423,14.051256
3824.724,5.7331448
3825.604,9.346637
3826.4841,8.645994
3827.3665,0.3355952
3828.247,4.4657393
3829.1296,14.486712
3830.0107,3.098806
3830.8938,4.5596294
3831.7751,3.6499836
3832.6567,7.4615154
3833.5405,7.618784
3834.4224,6.7524
3835.3066,12.671216
3836.1887,12.337686
3837.0735,3.0460138
3837.956,6.359201
3838.839,14.521335
3839.7244,9.339937
3840.6077,7.0478497
3841.4932,9.205509
3842.377,8.676151
3843.263,11.507475
3844.1472,6.888858
3845.0315,2.9261892
3845.9182,12.784132
3846.803,11.503059
3847.69,4.4044013
3848.5752,13.8178625
3849.4626,6.7074776
3850.3481,7.2427692
3851.234,9.767171
3852.122,11.307006
3853.0083,11.746175
3853.8967,7.320084
3854.7832,3.728094
3855.672,8.285533
3856.559,-2.246472
3857.4463,3.669581
3858.336,9.708867
3859.2234,12.522688
3860.1135,5.9570446
3861.0015,2.3817973
3861.8918,4.863186
3862.7803,6.1595845
3863.669,8.783301
3864.5598,13.116327
3865.4487,6.957053
3866.34,11.573906
3867.2297,13.430636
3868.1213,5.58947
3869.0112,7.9691777
3869.9014,10.015441
3870.7937,4.6314383
3871.684,6.5182557
3872.577,15.647499
3873.4678,6.155732
3874.361,6.218063
3875.2524,10.365651
3876.1438,7.876222
3877.0376,11.694251
3877.9297,8.534103
3878.824,5.53598
3879.716,7.8695617
3880.6108,7.004875
3881.5037,6.87093
3882.3965,7.9397697
3883.2917,11.8918495
3884.185,7.549809
3885.0808,8.892862
3885.9746,14.178942
3886.8706,14.876413
3887.765,7.8743267
3888.6592,6.1791825
3889.556,12.1708355
3890.4507,11.246134
3891.348,19.03931
3892.2432,7.144291
3893.1406,21.915575
3894.0361,12.987859
3894.934,8.725565
3895.83,13.583697
3896.7263,12.401868
3897.625,8.811595
3898.5217,12.38184
3899.4207,13.153366
3900.3176,6.8202224
3901.217,7.0937133
3902.1145,10.741809
3903.0122,7.8256397
3903.9124,7.2843165
3904.8103,9.797841
3905.7107,13.677482
3906.6094,16.15908
3907.5103,14.274924
3908.409,13.098329
3909.308,7.918008
3910.2097,2.548889
3911.1091,6.700353
3912.011,8.196312
3912.9111,14.735739
3913.8132,13.272253
3914.7136,6.703765
3915.6143,6.3649297
3916.5173,6.9611216
3917.4182,8.711471
3918.3215,12.263572
3919.223,11.721334
3920.1267,6.392915
3921.0286,1.3993177
3921.9307,5.5378904
3922.835,12.263881
3923.7373,13.252298
3924.642,8.363925
3925.545,7.4738345
3926.4502,16.476578
3927.3535,8.682974
3928.257,8.314621
3929.1628,4.474797
3930.0667,5.2117195
3930.973,8.079837
3931.8774,6.566328
3932.784,4.9334493
3933.6887,7.1247067
3934.5938,7.8590918
3935.501,7.134339
3936.4062,10.228989
3937.314,9.229317
3938.22,7.1804204
3939.128,7.597371
3940.0342,12.139076
3940.9407,9.75557
3941.8494,7.9111443
3942.756,11.36181
3943.6653,7.645469
3944.5725,6.325831
3945.4822,11.714619
3946.39,9.410427
3947.2979,7.1740055
3948.208,7.105639
3949.1162,6.469797
3950.0269,9.898368
3950.9355,11.041313
3951.8467,8.61953
3952.7559,11.440142
3953.665,10.820996
3954.577,13.050034
3955.4866,10.204908
3956.3987,8.117204
3957.3088,2.9215102
3958.2214,7.6541634
3959.132,11.302659
3960.045,8.436093
3960.956,7.9704857
3961.8672,8.848228
3962.7808,6.041894
3963.6924,7.7352033
3964.6064,5.74689
3965.5186,5.655951
3966.4329,8.114633
3967.3455,12.582864
3968.258,13.2023735
3969.173,8.578033
3970.0862,5.663011
3971.0017,8.361722
3971.9153,10.106056
3972.8313,9.838221
3973.745,11.620323
3974.6592,9.070727
3975.576,7.1586523
3976.4905,12.2838545
3977.4075,10.844779
3978.3223,6.252177
3979.2397,4.893692
3980.1553,6.7598968
3981.0708,15.537721
3981.9888,15.261566
3982.9048,7.8344855
3983.8232,8.652936
3984.7397,9.196454
3985.6587,11.272603
3986.5757,7.5865717
3987.4927,6.906403
3988.412,11.376053
3989.3298,9.901787
3990.2498,4.698908
3991.1677,9.42634
3992.088,9.200834
3993.0063,7.8995953
3993.9248,6.304749
3994.846,9.892687
3995.765,9.276682
3996.6863,9.487026
3997.6057,9.229707
3998.5276,7.2597537
3999.4475,9.954724
4000.3674,7.1680255
4001.29,10.41979
4002.2104,9.455515
4003.1333,10.93717
4004.0542,5.344758
4004.9775,4.745092
4005.899,6.654446
4006.8206,8.967526
4007.7444,10.191967
4008.6665,6.9805603
4009.5908,7.3536873
4010.5132,14.6580925
4011.438,6.5742035
4012.3608,15.28449
4013.284,9.374134
4014.2095,12.668636
4015.1328,11.882708
4016.0588,11.751094
4016.9827,15.265616
4017.909,13.991528
4018.8333,12.092218
4019.7578,6.3904643
4020.6848,10.292859
4021.6096,7.671894
4022.537,10.582144
4023.4624,9.315125
4024.3901,12.064866
4025.3162,15.074623
4026.242,11.141485
4027.1704,8.981144
4028.097,12.763412
4029.026,9.528936
4029.9526,11.455773
4030.882,9.958059
