wavelength_A,flux
3805.3972,3.9869423
3806.2727,-1.1934294
3807.1504,6.4563355
3808.0261,9.362606
3808.9043,-1.6829655
3809.7805,3.1816747
3810.659,7.31527
3811.5356,5.892931
3812.4126,7.2177057
3813.2917,5.449891
3814.169,0.74956673
3815.0483,1.7846318
3815.926,6.380275
3816.806,10.247421
3817.684,-3.8625193
3818.5623,-3.4818742
3819.4429,3.5167122
3820.3215,6.141018
3821.2024,4.0319357
3822.0815,-0.59743613
3822.963,3.5484676
3823.8423,0.8412809
3824.724,1.6221849
3825.604,8.766562
3826.4841,4.393536
3827.3665,-0.6352556
3828.247,-0.47086716
3829.1296,-1.5029825
3830.0107,-3.1835656
3830.8938,4.2716417
3831.7751,10.542797
3832.6567,-2.9150035
3833.5405,0.8413997
3834.4224,0.16434416
3835.3066,3.357888
3836.1887,8.072169
3837.0735,4.597878
3837.956,1.0515935
3838.839,0.7261731
3839.7244,-2.5340238
3840.6077,6.805102
3841.4932,8.123959
3842.377,5.9343343
3843.263,-1.7403525
3844.1472,3.5933843
3845.0315,1.4960605
3845.9182,2.834789
3846.803,6.184977
3847.69,4.088485
3848.5752,6.7805295
3849.4626,6.014789
3850.3481,2.2720191
3851.234,3.7396836
3852.122,1.1492779
3853.0083,-0.87726676
3853.8967,0.17928903
3854.7832,-2.1950047
3855.672,-3.8912868
3856.559,-1.8422678
3857.4463,-1.0414447
3858.336,4.5766273
3859.2234,2.5365224
3860.1135,-4.23208
3861.0015,4.5816464
3861.8918,1.9358256
3862.7803,0.4744275
3863.669,-1.0316576
3864.5598,0.97919124
3865.4487,2.2657583
3866.34,-1.3009785
3867.2297,7.7760243
3868.1213,-4.999811
3869.0112,3.3206272
3869.9014,8.239027
3870.7937,-0.4217889
3871.684,-3.0949123
3872.577,-0.77330375
3873.4678,5.1202493
3874.361,3.4003901
3875.2524,-4.813161
3876.1438,7.794573
3877.0376,5.1049223
3877.9297,4.005764
3878.824,0.8710805
3879.716,6.406528
3880.6108,2.6936622
3881.5037,2.560003
3882.3965,6.923371
3883.2917,6.0520325
3884.185,4.888039
3885.0808,5.441756
